,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime
25,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,0.001,0.001,0.001,0.06068029244519816,0.06487719639269704,0.0013220626901743475,0.060023789646347164,0.018079771589517027,0.058112718448373846,0.02455573468166123,0.05688355942622507,0.022088186562734938,0.06219036934275699,0.014270712280958772,0.0017809127769479345,-0.00012554151717967824,-0.0024918860308657765,10438.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
27,0.001,1e-06,0.001,0.001,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,0.06069981190380375,0.06484889905117884,0.0013486957202158026,0.060021323753452975,0.018054869145408638,0.058157280141427986,0.024507748579584997,0.05695123584156094,0.02198596275624307,0.062320711243717894,0.014099235343458336,0.0019832913236618693,-0.0002827873225867198,-0.002491886023844111,10061.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
83,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.06065289947888218,0.06491637727940079,0.0012823150238699592,0.06003917576312748,0.018092166767346485,0.058081247611181316,0.02459226428560225,0.05682765374048108,0.02217825910425352,0.062072387749441536,0.014430564764999237,0.0015892907011982411,-0.00025444794190295026,-0.0024918860086509073,10175.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
14,0.001,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.06062975920487835,0.0649459413009707,0.0012497247502959506,0.06005445391086166,0.018093965269452273,0.05806502090196161,0.024610567242347767,0.05679405002586624,0.022233357201772105,0.06199631802823499,0.01453394939884976,0.001463449998306996,-0.0002245458070316361,-0.0024918859742314066,11014.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
26,1e-06,1e-06,0.001,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,0.060609822436561475,0.06477212697793186,0.0013393987266031172,0.05992436348960566,0.018066848902951307,0.05801973014508451,0.02452954052071395,0.0567955079657475,0.022063854246264877,0.062095743970898364,0.014257761687312338,0.0017724035357383234,-0.00017717674116243093,-0.002491885969080263,11270.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
96,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,1e-06,1e-06,1e-06,0.001,0.001,0.06060245649385584,0.06478263808012573,0.0013295265392766458,0.05992570819742356,0.018075419673551876,0.05800397229612635,0.024546554303509275,0.05677101645936202,0.022101596493062613,0.0620471489991012,0.014322854585479338,0.0016948167463477393,-0.00022864283757524325,-0.0024918859488074,10153.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
93,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,1e-06,1e-06,0.06071668275629842,0.06482174358405195,0.0013765350889514787,0.06001249462253339,0.018043250945587622,0.05818002465130364,0.02448065765979204,0.056987167348684684,0.021931591439229986,0.06238806184660018,0.014012084301824903,0.0020840327758734753,-0.00027543635409162527,-0.002491885943699671,9692.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
37,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,0.001,0.001,0.06069033757952841,0.06486187566127155,0.0013417833589242365,0.060003286405273824,0.018101637296894513,0.058087417396503783,0.02457772492614834,0.05685692908827994,0.022122308486541526,0.062148842581843784,0.014323663666887435,0.001718471598983279,-0.00033361417687506937,-0.0024918859289128283,9599.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
61,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.06060630142622456,0.06477476521812342,0.0013387388833401717,0.059915885520847846,0.018084591899831356,0.05799198454231858,0.024556012134932942,0.05675750209188879,0.02211887159169724,0.0620242456948276,0.014351813661686781,0.0016599435903949216,-4.843100280042002e-05,-0.0024918858937353176,12204.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
94,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.06071673281309021,0.0648258148574649,0.0013802178806173833,0.05998779739821484,0.018093343076049106,0.05811305851465924,0.024547780046354672,0.05690316774406017,0.022050029785199283,0.06224346136463183,0.014199275380255118,0.0018654832721766393,-0.00023186316835322983,-0.002491885887772629,9784.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
3,1e-06,1e-06,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.001,0.001,0.06069154345752471,0.06486282702745468,0.0013441617629753302,0.059998398910666655,0.018112900855118744,0.05807299505160711,0.02459345543563156,0.056837038554002635,0.022153989867031758,0.06211013414746513,0.01437741359686625,0.0016544848721957008,-0.0001946817761225141,-0.0024918858737229704,10986.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
74,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,0.06072031782689544,0.06481826516546457,0.0013877113304771346,0.05998248471505598,0.018095056212952234,0.05811157918452756,0.024547564009393143,0.05690373932167815,0.02204606687110424,0.06224876689802013,0.01418947609551267,0.0018782177058558303,-0.00011060143535167701,-0.0024918858681599373,10341.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
84,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.060696971128335976,0.06485351647858666,0.001354445371986947,0.05999012672031034,0.018118217501643188,0.05806770771399251,0.024596540705382766,0.05683339517335215,0.02215649174317438,0.0621069678507395,0.014380115911624322,0.0016512886750583854,-0.00013134719958229343,-0.002491885839047021,11374.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
59,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,0.001,0.060732009395471166,0.06480415042607938,0.0014154451828902173,0.05993923644415429,0.018161843436487364,0.058025554679027924,0.02463094014486509,0.05679723348403643,0.022198708432921644,0.06205981747489044,0.014439955729511861,0.0015812335961950211,-6.397424687005749e-05,-0.0024918855850076843,11039.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
79,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,1e-06,1e-06,0.060633963067830844,0.0647341587563952,0.001392452482367817,0.05986461974749054,0.018138507759155924,0.05792997080345627,0.024610656255172062,0.05668928481086775,0.02221198871169424,0.06190940823215072,0.014504282548509493,0.0014775159308790219,-0.00027335563032611924,-0.0024918855505873293,9575.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
73,1e-06,0.001,0.001,1e-06,1e-06,0.001,0.001,1e-06,0.001,1e-06,1e-06,1e-06,0.06069062535415235,0.06486014361862727,0.0013555087292623808,0.05996820177449091,0.018166243517631624,0.05799612493657765,0.02466593284603903,0.0567356043153874,0.022302361684861206,0.061918647300135826,0.014634598017915203,0.0013441478482864862,-0.00021438432954259463,-0.0024918854984782293,10316.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
86,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,0.001,0.001,0.001,0.060698328153066486,0.06485014342903113,0.0013680739619499178,0.059957740895894146,0.018175333208562953,0.0579882124595662,0.02467272464141333,0.056729936935286406,0.022307980380598693,0.061913852196559614,0.014640171983259887,0.0013381539077801554,-0.00022644362771557098,-0.002491885450918412,9127.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
72,0.001,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,0.06062012036563331,0.06475456265965453,0.001373771455461912,0.059867144482564416,0.018155536418690856,0.05789954352135806,0.024643052513717442,0.05664209225638737,0.022286551582265807,0.06181240095843909,0.014637838964157887,0.0013155776443404333,-0.00026305283032146507,-0.0024918854006315922,10246.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
28,1e-06,0.001,0.001,1e-06,0.001,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,0.0606367287952282,0.06473278825680671,0.0014027154576415274,0.05984296555544253,0.018179353964297578,0.05787525077647579,0.024664536738116815,0.05661745313383092,0.022320851825028295,0.06177180523664727,0.014693889207858754,0.0012480487666878684,-0.0002912407179094963,-0.002491885210622082,10031.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
98,1e-06,1e-06,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,0.06059766368679023,0.0647845658330783,0.0013432612588345403,0.0598795451889819,0.01816421203125941,0.057874217445214864,0.02467082381123111,0.05659498341180714,0.022365377515333115,0.06170560066420624,0.01478748930753214,0.001131584326941097,-0.0001792274170870832,-0.0024918851979998497,10612.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
33,0.001,0.001,1e-06,0.001,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.05988031927771503,0.06579375980794128,0.00017335295811246742,0.06068598120033746,0.017706856906761916,0.05812659499302798,0.024559029547258793,0.05654160971577894,0.02269377664586457,0.061162398378742454,0.015608405981866687,9.10309636613469e-05,-0.00023393424472086576,-0.002491885018723312,8737.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
48,1e-06,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,0.059824974595480564,0.06597574131762873,1.2949156988660318e-05,0.060808100823325224,0.017708174519143187,0.05813571487048088,0.024630072508961782,0.056512415159148545,0.02277161035788912,0.06112567989853029,0.015701716176992484,1.299428533347481e-06,-0.00024763631434456364,-0.0024918849134215972,6891.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
80,1e-06,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.05982827655946308,0.06596978534474844,1.9376849924500227e-05,0.06080600917261736,0.017705845864017855,0.05814645492206209,0.024614703730817145,0.05652957267256791,0.022752296218562992,0.06114131176901245,0.015694745301820932,1.1975141871810754e-06,-0.00018323249114568561,-0.002491884908916466,7816.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
97,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.05993865081989938,0.06589933758187932,0.0001491789617900026,0.06082672310244228,0.017651105761145345,0.05829565498924167,0.024500375608631993,0.05668179127207683,0.022668005436690307,0.06126921921776286,0.015640445251860206,3.742601158604379e-05,-2.134506906298922e-06,-0.0024918848379371287,15747.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
34,0.001,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,0.06066268859012604,0.0646983992069583,0.0014518216775283664,0.05979459770939606,0.01823531501024072,0.05781059347331048,0.024722841054462326,0.056544316407229435,0.022424670980192508,0.06164285867177128,0.014870799114517198,0.0010333329065626876,-0.00015355975037633482,-0.0024918846831043793,9300.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
56,0.001,0.001,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.05996888103232851,0.06577513997130092,0.0002575794414268156,0.06061668104900807,0.017851912472479702,0.058035897558151944,0.024692354707169156,0.0564621107638885,0.022808975381088906,0.0611088778446286,0.015707910668119555,2.1610139395589503e-06,-0.00025618496178315937,-0.0024918844695314963,7702.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
22,0.001,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,0.06074624711813462,0.06478165042611148,0.0014640782382097897,0.05986062634471939,0.018287495107703243,0.05785531756078335,0.024791617885729166,0.05657700124748819,0.022527032697968807,0.06163875702763717,0.01501832529198821,0.0008773032561252223,-0.00024090428886247066,-0.0024918843211245404,9270.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
18,0.001,1e-06,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,0.001,0.001,0.06072143439848651,0.06481586024154855,0.0014292659204636264,0.05987771374091629,0.018292504476185103,0.05783382901990002,0.024816344087146544,0.05653246001077238,0.022605599824946424,0.06153103951217902,0.015173356707074198,0.0006843974845313772,-0.0001929347971545476,-0.0024918839594399874,11713.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
29,0.001,0.001,1e-06,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,0.0605801791721904,0.06480597553094754,0.0013389912918194457,0.0598468061565918,0.01825101337774651,0.057739816763867205,0.02480119306939772,0.05640120060366591,0.022671754715331435,0.0613017550065796,0.015357424808534186,0.0004265148900262049,-0.0002537106803079264,-0.002491883482387944,9365.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
76,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,0.001,0.06066148248502867,0.06489509675153929,0.0013490787831459607,0.05991153432444527,0.018313537672136126,0.05776846104032968,0.024886828755262227,0.05640871029573109,0.022817113108643094,0.06124108981815563,0.015588290779662627,0.0001671002629588192,-0.00021622794663613728,-0.002491882582854988,12403.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
89,0.001,1e-06,1e-06,0.001,1e-06,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.06050892707508826,0.06499292590343057,0.001178710570909286,0.06003358860658112,0.018151249970855116,0.05786346438998172,0.02474627300993238,0.05645170466090074,0.02276754373135723,0.06117023611013625,0.015683528134860545,1.834629474306127e-06,-0.00020624488679954426,-0.002491882410485317,7561.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
68,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,0.001,0.001,1e-06,0.060612727046336426,0.06496421274309504,0.0012724602341034825,0.05996093795680249,0.018294372530439806,0.05776840231387056,0.024896172182644925,0.056379400006451,0.02288012813963473,0.061150299656517554,0.015721304581199486,9.992150722356744e-07,-8.125223757737364e-05,-0.002491882164977469,11900.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
62,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.060581225011206365,0.06480402686220414,0.0013530806409347538,0.05981782484120057,0.018305263696616836,0.05766264227384266,0.02487487137306109,0.0562959258572,0.02283596773251702,0.06108779354263888,0.015659786679473563,5.2178794320792e-05,-0.00018346712249740681,-0.002491882142023421,10594.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
6,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,0.06069219814943116,0.06485277032197963,0.0014025777510094611,0.059867885835842974,0.018351822845333536,0.057731051876455663,0.02491782673291573,0.05637454479411024,0.022861230350255127,0.0611897116732805,0.015658372310493354,8.210643187879532e-05,-5.860191436315264e-05,-0.0024918821199538975,11635.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
5,1e-06,0.001,0.001,0.001,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.06068952076759666,0.0648543764320316,0.0014004372001894662,0.05987251316519237,0.018345442232557126,0.05773634734748856,0.0249127216383025,0.056376865402206267,0.02286141206088221,0.06118654557114157,0.015664832954400028,7.28129260533893e-05,-0.0002773449891302318,-0.0024918820922856335,9754.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
44,1e-06,1e-06,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.060631453627430214,0.06493803840314602,0.0013036728368732119,0.05993740314533879,0.01831106708051741,0.05775519290618826,0.024905603568672614,0.05637244476890619,0.022884405901027978,0.061148524889514055,0.01572171627337283,1.541092841521958e-06,-0.00016058234664185174,-0.0024918820827217448,10509.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:20:24.854784
