,Gamma0,Gamma,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,profile,Delta,runtime
83,0.0022570197196339213,0.07738448822804825,-0.00024455661078000046,-0.0020841545216717856,2529.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
99,0.010000000000000005,0.07738448818349092,-0.0007873996910339843,-0.002084154521671783,1873.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
82,0.0020565123083486556,0.07738448796985493,-0.00022675350829506847,-0.0020841545216717747,2570.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
57,0.000200923300256505,0.07738448798971176,-3.3768135034027884e-05,-0.0020841545216717743,3597.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
36,2.848035868435799e-05,0.07738448788377945,-7.067557136842125e-06,-0.002084154521671768,4460.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
46,7.220809018385471e-05,0.0773844878976882,-1.4762260457530493e-05,-0.0020841545216717665,4049.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
20,6.4280731172843194e-06,0.07738448784277492,-2.2815596783173082e-06,-0.0020841545216717648,5118.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
68,0.0005590810182512235,0.07738448784663843,-7.803995833798162e-05,-0.002084154521671764,3145.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
27,1.2328467394420684e-05,0.07738448779312801,-3.7092842275553955e-06,-0.002084154521671763,4830.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
10,2.535364493970106e-06,0.07738448774180706,-1.1762119970687114e-06,-0.002084154521671758,5530.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
81,0.0018738174228603867,0.07738448769673027,-0.00021021784894457746,-0.0020841545216717557,2611.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
56,0.00018307382802953696,0.07738448757459591,-3.130480251828341e-05,-0.0020841545216717505,3638.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
67,0.0005094138014816386,0.07738448746085456,-7.230126681778642e-05,-0.0020841545216717435,3186.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
80,0.001707352647470694,0.07738448741008333,-0.0001948646342224148,-0.0020841545216717422,2652.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
45,6.579332246575683e-05,0.0773844874564823,-1.3703008598892756e-05,-0.002084154521671741,4090.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
14,3.6783797718286343e-06,0.07738448741049762,-1.5253153536866315e-06,-0.0020841545216717396,5365.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
1,1.0974987654930568e-06,0.07738448740013135,-6.76608386542613e-07,-0.0020841545216717396,5902.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
35,2.5950242113997373e-05,0.07738448740075785,-6.572880705632976e-06,-0.0020841545216717396,4501.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
26,1.1233240329780288e-05,0.07738448721011557,-3.4572899283091605e-06,-0.002084154521671729,4871.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
55,0.0001668100537200059,0.07738448715800217,-2.9023774439056215e-05,-0.0020841545216717257,3679.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
19,5.857020818056661e-06,0.07738448709524848,-2.1314037078188107e-06,-0.002084154521671722,5159.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
79,0.0015556761439304723,0.07738448711118165,-0.00018061367657934148,-0.0020841545216717214,2693.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
66,0.0004641588833612782,0.07738448707017752,-6.69860684726652e-05,-0.0020841545216717205,3227.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
44,5.994842503189409e-05,0.07738448701108606,-1.2721787969025299e-05,-0.00208415452167172,4131.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
6,1.747528400007683e-06,0.07738448700093083,-9.143730152435175e-07,-0.0020841545216717166,5695.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
34,2.3644894126454072e-05,0.07738448691111571,-6.114168085881474e-06,-0.0020841545216717114,4542.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
78,0.0014174741629268076,0.07738448680115771,-0.0001673894848175749,-0.0020841545216717054,2734.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
54,0.00015199110829529363,0.07738448673983936,-2.6911486295059814e-05,-0.002084154521671703,3720.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
65,0.0004229242874389499,0.0773844866749611,-6.206351750503635e-05,-0.002084154521671699,3268.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
3,1.3219411484660288e-06,0.07738448665382583,-7.617034059513503e-07,-0.002084154521671699,5819.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
25,1.023531021899027e-05,0.07738448660793512,-3.223349879532931e-06,-0.002084154521671696,4912.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
43,5.462277217684348e-05,0.07738448656144699,-1.1812803111258824e-05,-0.002084154521671691,4172.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
9,2.310129700083163e-06,0.07738448652637153,-1.1035531225556217e-06,-0.0020841545216716863,5571.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
77,0.0012915496650148853,0.07738448648101239,-0.00015512112230983845,-0.002084154521671686,2775.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
13,3.351602650938834e-06,0.07738448643033678,-1.4283713432671924e-06,-0.0020841545216716832,5406.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
33,2.1544346900318823e-05,0.07738448641389682,-5.688743518748936e-06,-0.0020841545216716824,4583.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
18,5.336699231206323e-06,0.07738448631535211,-1.9918703209426327e-06,-0.0020841545216716798,5200.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
53,0.00013848863713938718,0.07738448631992192,-2.4955385490318564e-05,-0.0020841545216716793,3761.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
64,0.00038535285937105315,0.0773844862755917,-5.7504930364279225e-05,-0.002084154521671675,3309.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
76,0.0011768119524349992,0.07738448615162034,-0.00014374204480189611,-0.00208415452167167,2816.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
42,4.977023564332114e-05,0.07738448610754886,-1.0970683014834015e-05,-0.0020841545216716668,4213.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-0.8333333333333334,0 days 00:00:35.410323
