,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma0_13,Gamma0_14,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,Gamma13,Gamma14,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
10,10,10,98,0.0065134274330429,9.03284364386218e-05,0.0001781182623248,0.0048271007414811,0.0005997463652587,4.708488938203462e-06,1.387978854463936e-05,0.0069911911503874,4.696143256124043e-05,0.0006616078292972,0.0001491463711585,0.0003074997515422,1.510668792952495e-06,0.0005403029637397,0.0973413981058074,0.0737570653237046,0.0733687536558175,0.084037532380833,0.0775399237808204,0.0844905239428527,0.0784009364123674,0.0866210712348019,0.0771221006000972,0.0896727331236593,0.0738822988758316,0.0982403730886043,0.0637001610120182,0.0445971401351168,-6.38456776597915e-05,-0.0011140315178092,7988.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741606575509,1.2870895734662025,1.2875970591967538,-0.0011105324316526
11,11,11,26,1.4785387608166084e-05,0.0012644664014916,1.6257002602651974e-06,4.674558477660164e-05,5.437143806566139e-06,0.0007475839644333,0.0001612106120657,0.0005175661918124,0.0003848235450219,2.791480371302884e-06,3.972560899148196e-05,0.0094119628805964,3.637472759592372e-05,0.0006652485192387,0.0973383556278558,0.0738956466415737,0.0733569641199785,0.084183566340904,0.0775700093331352,0.0846161448506771,0.0784621120737406,0.0867435505662349,0.0771669992917954,0.089818736342671,0.0739478960339508,0.0983928333479996,0.0637834615101979,0.0446529692912735,-1.9419241460224822e-05,-0.0011140315174308,7511.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741606817809,1.287201588743397,1.2875970592232604,-0.0011105324316526
12,12,12,92,0.001754228357803,0.0023161658104173,0.000271899440498,1.533859289497073e-06,1.006286698433121e-06,7.468080460388122e-06,0.0052857411656655,2.526289653215076e-05,6.564576831069482e-05,0.0003235603687475,3.847779366572555e-06,4.473636222089545e-06,2.535990259119864e-05,6.777890398227208e-05,0.0973053795460924,0.0737372479231973,0.0733378604691194,0.0840817923921186,0.0775353525718291,0.0845319807462764,0.0783838685969472,0.0866157401479038,0.0771145842557488,0.0896706217659558,0.0738811576165173,0.0982419506077471,0.0637031160298342,0.0445842385638551,-2.6784987237054703e-05,-0.0011140315171539,9803.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741590912068,1.2871086760398776,1.287597057483064,-0.0011105324316525
13,13,13,81,5.894021083616873e-06,0.0009737025986885,0.000127274106317,0.0002095866954425,1.1585680682887268e-05,0.0001381121492129,0.0018958843316741,0.0002034067052642,0.0077382891626566,2.9375602485344467e-06,0.0001339347587953,0.0005410007271559,0.0001127991187713,8.046518682053735e-05,0.0972681207101896,0.0739212073191488,0.0732955965089863,0.0842004423570249,0.0775683660962161,0.0846370933596116,0.0784234057196157,0.0867774009517076,0.0772008255766217,0.0898190877194182,0.0739372775395685,0.0983334533909683,0.0637535827180031,0.0446394869626263,-3.438286433722165e-05,-0.0011140315165561,7128.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741586767402,1.2871904984683769,1.2875970570296098,-0.0011105324316525
14,14,14,91,3.5918274794043417e-06,1.1903089434106862e-05,0.0080504976713216,6.25838548217965e-05,0.0001177760940966,0.0089544616425173,0.0002608619208336,0.0088369067592154,1.26122669332188e-06,0.0030391528240094,3.8882736569035295e-05,0.0002639153054512,1.737577532442204e-06,2.093963500841261e-06,0.0973757901891957,0.0739164735974162,0.0733763963459468,0.0842307418994534,0.0775591573640561,0.0846846944042659,0.0784281093454277,0.0868170819782049,0.0771192610896694,0.0898625150703289,0.0739411927230759,0.0984281172928438,0.0637494244394633,0.0446929058307941,-0.0001032916123197,-0.0011140315158776,9396.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741585609173,1.287218582930382,1.2875970569028932,-0.0011105324316525
15,15,15,23,2.180848456360714e-06,2.1874800631745765e-06,3.78100589759564e-05,9.32262408995545e-06,0.0002516253624649,0.0074954175293046,9.005733778039839e-05,0.0050109827663014,9.515458552760113e-05,0.0016381445240313,2.230446147566681e-05,4.5660998321061e-06,8.013762394657774e-05,6.427737079964392e-06,0.0974652663038968,0.0737453674212274,0.0735003428180513,0.0840644457909474,0.0777050382648621,0.0845388739866644,0.0785599684778548,0.0866826273513568,0.0772858909642637,0.0897448416535125,0.0740471408126848,0.098320515145179,0.0638479820487044,0.0445261024011877,-1.378805244017922e-05,-0.0011140315151852,8592.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741599644848,1.2872096169502656,1.2875970584384877,-0.0011105324316526
16,16,16,86,7.366591745437073e-06,0.0014721905647932,3.338622285810497e-05,3.531340791716798e-05,0.0005898748549508,0.0090150488665966,1.2521003737905562e-06,1.0469553096838343e-06,8.537387812975099e-05,8.152243773547519e-06,0.0002318306613128,0.000241578442656,0.0054292914236593,2.046322928028837e-05,0.0971768181191659,0.0740303571210046,0.0732836863571483,0.0842932936228255,0.0775131036281629,0.0847087889048537,0.0784142607078732,0.0868121125671928,0.0771684354376588,0.0898460607825753,0.0739511492773599,0.0984124739769821,0.0637619464272106,0.0446756606449188,-2.0357135936714828e-05,-0.0011140315138468,11938.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741552029941,1.2872147451049076,1.2875970532291034,-0.0011105324316523
17,17,17,93,0.0001341870041007,1.977513150863e-06,2.918523440780228e-05,0.0016179667241887,2.8298170479022323e-05,0.0015890065529666,8.485499937416807e-06,0.0077905222525836,0.0064570488219013,0.0041025610413383,2.070953093218027e-05,1.3507105572200248e-06,5.431324875847408e-05,0.0001204468925891,0.097396093471465,0.0737294307367524,0.0733946076994289,0.0840195710454268,0.0775691323062666,0.0844474700635055,0.0784367354767697,0.0865718891156544,0.0771757387930668,0.0896139940682919,0.0739776260146353,0.0981594301520128,0.063860043444038,0.0444737402429305,-5.328535277158069e-05,-0.0011140315136724,8065.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.079574159560363,1.287100065666096,1.2875970579963516,-0.0011105324316526
18,18,18,25,0.0004645764351919,0.0004380502116459,0.0003561036217385,0.0022903007002608,1.3668870813894604e-05,5.844620355084638e-05,2.58812722728594e-06,0.0008756758249332,9.651679069829492e-05,1.2439634715290905e-06,6.011796429428029e-06,1.5471312786613222e-06,5.820765760542639e-05,2.092463719757448e-05,0.0973621099753269,0.0737210994956853,0.0734013609448215,0.0839932017858527,0.0775801547191389,0.0844416481413341,0.0784483009405829,0.086561811789031,0.0772173027911314,0.0895975938874243,0.0740091919403885,0.0981513777068031,0.0638580389830684,0.0444657982593603,-1.7035864096854825e-05,-0.001114031513348,8477.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741580493212,1.2871025833930538,1.287597056343173,-0.0011105324316525
19,19,19,71,0.0001932362920523,0.0001560199108297,0.0051411157290464,0.0012745740676009,5.607382733637034e-05,3.523024056174423e-05,0.0001823950383092,0.005714659608088,4.162776573038846e-06,2.07822408187734e-06,0.0061213130528229,3.3863445835504627e-06,1.7434352621566864e-05,3.235326867606928e-06,0.0973594244060962,0.0737071325565226,0.0734041397030464,0.0839767214103881,0.0775794895872174,0.0844267157574065,0.0784471703967999,0.0865629867746851,0.0772324933113835,0.0895993145963159,0.0739581962711115,0.0981550478682905,0.0638626499221737,0.0444745827473673,-6.543903265817474e-05,-0.0011140315130566,7902.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741567066414,1.287097161524419,1.2875970548741906,-0.0011105324316524
20,20,20,34,3.212727630831384e-06,2.2922265784307297e-06,1.6938856479146404e-05,1.2486760657936964e-05,0.0001101390775923,2.719096581769704e-05,0.0020935849844466,0.0020101540846518,1.419361969137958e-06,3.0786934003253107e-06,3.49796992624188e-06,0.0024522377245461,9.872984077433033e-06,0.0020089769159844,0.0972781722324584,0.0738161220285356,0.0732964614797343,0.0841133678783458,0.077453530606616,0.0845736156542961,0.0783110263554967,0.0867113724388615,0.077027367516827,0.0898258441148966,0.0738368802138418,0.0983105001825766,0.0636522576441502,0.0446617431971894,-4.685572507969533e-06,-0.0011140315129988,9844.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.079574155090842,1.2871194340025356,1.287597053106398,-0.0011105324316523
21,21,21,75,2.587986973802528e-05,6.506668885104627e-06,0.001762426853567,0.0010389075929603,4.622565190251335e-06,0.0037857066735777,7.679512823681903e-06,0.0001216657936314,9.476916354034686e-06,0.0015167453727277,0.0001120133739746,2.879760880343455e-05,0.0002393012597532,0.0001960598103689,0.0972855837271468,0.0739833545190209,0.0732990093511307,0.0843063962024311,0.0774453971581633,0.0847381462360814,0.0783903844856551,0.0868348247951366,0.0771489329360566,0.0898620251546945,0.0739376029773393,0.0984250847833219,0.0637495997804074,0.0446899040920202,-3.0771861487940535e-05,-0.0011140315129796,8376.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741606919048,1.287220684754057,1.2875970592343384,-0.0011105324316526
22,22,22,31,2.3512413749038744e-05,1.3673846377676152e-06,0.0006875885144777,0.001199841877058,3.969409631725086e-06,5.439955172268244e-05,0.0005026881581976,8.978858252486874e-05,4.481779192954147e-06,0.0005633823606375,7.144766089396673e-06,0.0048054148796099,0.0041945527311216,5.002451758606081e-05,0.0975363437477625,0.0736371083495313,0.0735743582436204,0.0839285516711603,0.0777140940933887,0.0844019006237496,0.0785767431569477,0.0865634169837392,0.0771937768722136,0.0896703122850766,0.0739229965008101,0.0982154199249299,0.0637315588104209,0.04455781981118,-1.6415281842813378e-05,-0.0011140315129742,6893.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.0795741569102031,1.287098530837146,1.2875970550969027,-0.0011105324316524
23,23,23,56,0.0013542304807915,0.0005816941576114,0.0004340997317178,1.782797757163322e-06,3.688297609019052e-05,0.0052955801444055,0.0001546941982126,0.0071404781609715,7.77127053435959e-06,4.6396613883606e-06,0.0004114757974126,9.37607323707229e-05,0.0002251237523595,9.043309221052184e-05,0.0974029633791448,0.0737720379812477,0.0734380357412999,0.0840497236567122,0.077629997049974,0.0844908211346223,0.0785111844067838,0.0866012928518727,0.0772668901446776,0.0896318950493493,0.0740402375075783,0.098221308099626,0.0638454350731296,0.0445151593594259,-4.783322850156261e-05,-0.001114031512909,6812.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:34:38.455547,0.079574155564845,1.287142255298127,1.2875970536249934,-0.0011105324316523
