,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
10,10,10,94,1.0060029390433352e-06,1.674392099587256e-05,0.0034609391958121,0.002714871620125,1.4791910246280917e-06,1.4628109233446172e-06,0.004678634225729,0.0035431947846223,0.0020949088969101,3.198386760738023e-05,5.939144292186405e-07,6.863672632262914e-07,0.0352480975886381,0.0634555518531802,0.0776989027735095,0.0919092087027046,0.1114844468765563,0.133121012590089,0.0005430817775291,0.3879967485691352,-0.000507582377129,-0.0026496188839744,11108.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477407130325,2.516924857015457,2.3640629238709976,-0.0024926461756122
11,11,11,20,2.1312279475452622e-05,0.0008267925961806,0.00961531194873,1.658554492772739e-05,7.937360181265663e-05,1.4057596397455643e-06,7.320082804201229e-06,3.4254548660254986e-05,0.0006713079911055,0.0001561101127025,5.803154642837085e-07,9.668494925271151e-07,0.0352481558008044,0.0634558219222943,0.0776989109003331,0.0919088944348539,0.1114864961440804,0.1331289806042728,0.0005316396958435,0.3880059758449908,-0.0003671423068924,-0.0026496188803957,12779.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477388409663,2.5169240293956325,2.364062917137784,-0.0024926461756121
12,12,12,89,0.0025665364855711,2.474173277669173e-05,0.009543557821387,0.0014563383737322,6.972187126516934e-06,0.0004044895689905,1.105486203186166e-05,0.000188976973264,0.0020918656534103,2.9464966955055307e-05,2.0157661285877555e-06,6.053512362334051e-07,0.0352965347684758,0.0635449036998616,0.0778080318981996,0.0920379732528328,0.1116467748765954,0.1333289454770722,0.0005170421942067,0.3885733356689695,-0.0004091054162476,-0.0026496188777596,12168.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477347625931,2.5169077185838136,2.364062902469198,-0.002492646175612
13,13,13,28,0.0019395391786647,1.4402447968711332e-06,0.0019692941478326,4.299886674085524e-05,6.491367510357342e-05,0.0001467155620035,4.489954386019646e-05,0.0004114262637613,0.0021860281131222,0.0011259663100552,2.3247440840836345e-06,2.3100531408166697e-07,0.0352967376746809,0.0635451118089664,0.0778086037938922,0.0920389621830044,0.1116457002765256,0.1333224963609965,0.000527742175462,0.3885676682948206,-0.000326726928517,-0.0026496188718578,11939.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477416113379,2.51690773794418,2.364062927101911,-0.0024926461756123
14,14,14,30,1.7452437541178351e-06,1.510443016190914e-05,0.0048901461175175,4.833724730712848e-06,0.0003090912170803,0.006461757130537,1.6326674963314087e-05,8.900326412410371e-05,1.0145965116172497e-05,1.1961224580669168e-05,8.494138940166721e-07,7.311163402948228e-07,0.0352484404900532,0.063456261926407,0.0776996810662078,0.0919100306756359,0.1114862423964265,0.1331249786708907,0.0005393257961071,0.3880037319064289,-0.0004835938666558,-0.0026496188590899,12547.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477361197107,2.516923831010468,2.3640629073503114,-0.002492646175612
15,15,15,8,0.0027551062145414,2.371779068167493e-05,0.0029748838421622,0.0004974859276382,1.3107268674571358e-06,2.792076055532557e-06,2.5996163811330857e-05,5.573212553919566e-05,0.0075227052922561,0.0004840782160912,2.1427874590083394e-06,5.160639046310872e-07,0.0352967128711199,0.0635452122017112,0.0778085595423927,0.0920387423863172,0.1116466378620615,0.1333263591151018,0.0005220731352438,0.3885719698312424,-0.0003714888000206,-0.0026496188520432,12023.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477400500441,2.516907642028443,2.364062921486445,-0.0024926461756122
16,16,16,27,5.8538838802132056e-05,2.845502908310636e-05,0.0012213722167208,0.000824066425279,0.0003910082780014,0.0032546439197927,5.062534269994578e-06,5.849164536019927e-06,0.0041969733137142,1.502718313795159e-05,1.843925448592617e-06,1.022610234019425e-06,0.0352967999830401,0.0635456257611595,0.0778086586036151,0.0920384535841514,0.1116492710984049,0.133336293692378,0.0005080385787971,0.3885837206659537,-0.0004204737663958,-0.0026496188392903,11852.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477388520271,2.5169072072233627,2.364062917177568,-0.0024926461756121
17,17,17,62,6.764122388764258e-06,3.308337658385487e-05,9.981237427854257e-05,1.468276582773356e-06,1.4507511789675686e-06,0.0006925883205691,2.827164146444314e-05,0.0004375930125695,0.0001383796099603,5.853383542996204e-05,2.266455338701547e-06,1.897298247225386e-06,0.0352958254240703,0.0635444054321046,0.0778058138068521,0.0920337331691514,0.1116537599493248,0.1333648069641209,0.0004599965253337,0.3886079497999181,-0.0002655815203665,-0.0026496188342762,12248.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477419790385,2.516903112917098,2.364062928424411,-0.0024926461756123
18,18,18,90,1.274846383443131e-05,0.0002671340378573,0.0005311338032591,5.3145365514254463e-05,1.810743032793114e-05,6.900364605538317e-06,1.5382603234673658e-06,1.5787342097739063e-05,9.567538169333818e-06,1.0967812853472146e-05,1.452271658318809e-06,9.638467053716172e-07,0.0352966636416013,0.0635452882656933,0.0778086306184505,0.0920388093600076,0.111646675150028,0.1333263267366487,0.0005222698235572,0.3885720755590992,-0.0002635215714457,-0.0026496188185704,13149.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477447460434,2.516909010164257,2.364062938376432,-0.0024926461756124
19,19,19,47,1.0576816648331756e-05,0.0024572654854835,0.0005794661531515,0.0003870249758436,0.0017749676342187,0.0012448377551091,3.8136159463579686e-05,3.1355364851386927e-06,4.567549549662694e-05,0.0005426540994932,1.6715640004961028e-06,1.6729649139032166e-06,0.0352960611553357,0.0635446402639191,0.0778069534502857,0.0920359354296145,0.111649865249546,0.1333452788333894,0.0004908591310087,0.3885888181301167,-0.0003777529040142,-0.0026496187856093,11770.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477388796898,2.516906300847125,2.364062917277062,-0.0024926461756121
20,20,20,52,1.4839959377161442e-06,3.786330283717941e-05,0.0001730773246513,0.0006498966980297,7.262729133432138e-05,1.1636353590765554e-05,8.42147655487545e-06,1.1586991355755837e-05,0.0004785281859991,4.874266176943114e-05,1.15678463268515e-06,9.392048619974332e-07,0.0352480899137966,0.0634558387718574,0.0776992088137758,0.0919095015562469,0.1114853442255544,0.1331233226409762,0.0005405118216918,0.3880003461823469,-0.0002837341809183,-0.0026496187448239,12936.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477346313357,2.5169228219063458,2.3640629019971118,-0.002492646175612
21,21,21,45,6.5505318942424345e-06,0.0007210353368143,0.0025272677044177,0.0001036766592957,1.6489269304396676e-06,0.0025850064292753,5.145161780815202e-06,7.015446193169562e-05,0.001659230464146,1.3788609249919336e-05,1.355077405343411e-06,1.168736611127848e-06,0.0352965833305449,0.0635452813287347,0.0778087576331732,0.0920390874872358,0.1116459719535237,0.1333231376480369,0.0005271486742454,0.3885687382840421,-0.0003828405056029,-0.0026496187392907,12116.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477357058392,2.5169092307151115,2.364062905861751,-0.002492646175612
22,22,22,22,0.000549485829629,0.0004443131404026,0.0084665524088994,0.0041445497309997,0.0001303291124889,0.0009390319948747,0.0003513092301777,1.0209608457854037e-06,2.1727446383608643e-06,1.6890785045705586e-06,1.3305228331834008e-06,7.537234424208577e-07,0.0352480242269367,0.0634556453935752,0.0776991751625623,0.0919096613809421,0.1114840597410122,0.1331184288225125,0.0005474688921893,0.387994596551251,-0.0004453558852621,-0.0026496187272004,14246.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477346489203,2.516922885227045,2.3640629020603545,-0.002492646175612
23,23,23,96,1.5781676727642622e-06,0.0003077572088804,5.006734503124596e-06,1.9673000446215582e-06,0.0013825749967589,0.0007194405326254,0.0008284274977006,0.0001218711502011,0.0012844417652531,0.0060395814556783,2.09690963158497e-06,3.248631534461571e-06,0.0352952305172741,0.0635441163943133,0.0778042725925192,0.0920307137039705,0.1116589415193185,0.1333910709255271,0.0004184300496783,0.388633492741777,-0.000346362106217,-0.0026496187245884,11104.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.112647738117289,2.5169002295956635,2.3640629145349537,-0.0024926461756121
24,24,24,88,0.0017965581084676,3.799965684546711e-06,0.0012842711222965,0.0012219023269822,5.114099882136333e-05,3.943481464921927e-06,0.0001392605949561,0.0002735849329824,2.336505474297002e-05,7.172309975007663e-06,1.856182460149157e-06,5.884590346215352e-07,0.0352482359271135,0.0634560552971353,0.0776998798854649,0.0919106823854009,0.1114839656245546,0.1331152917509381,0.0005537443736462,0.387993154787931,-0.0003327811035756,-0.0026496186569578,12736.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.112647735544715,2.5169218277487104,2.364062905282237,-0.002492646175612
25,25,25,40,0.0003127062048834,0.0009975680426293,7.187865747124999e-05,0.0037008499858084,0.0002311569097926,9.54188038858937e-05,1.7506685416898926e-05,4.057919224875859e-05,1.903253577711808e-05,4.065149192220416e-06,1.6583385945030032e-06,1.135980532740698e-06,0.035296485843824,0.0635451695987585,0.0778088397689462,0.0920393906037222,0.1116447939551787,0.1333182232634674,0.0005344054167554,0.3885633033940318,-0.0003731268372846,-0.0026496186560018,13065.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477374172202,2.5169087424997474,2.364062912017031,-0.0024926461756121
26,26,26,69,1.1093165460142583e-06,9.487258501507552e-06,6.68134222816292e-06,1.3762376737840353e-05,3.911723075877603e-06,0.002902759631507,6.672557230570154e-05,3.723859660516168e-06,2.813511039030745e-05,0.0032063971721846,2.5144605157280967e-06,1.756663538265486e-06,0.0352960894626553,0.0635449380744096,0.0778073055315602,0.0920363125110755,0.1116507054535644,0.1333471550250965,0.0004890393881261,0.3885920819677604,-0.0003206445265111,-0.0026496186503381,11421.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477430349435,2.5169037288529523,2.364062932222159,-0.0024926461756123
27,27,27,35,3.951718158630556e-05,2.305692076968512e-06,0.0005741220598264,3.4417182071988e-05,0.0018554749036465,0.0003116715890786,0.0051867480466787,0.0014189521446786,0.0048353041983368,0.000174328977398,2.344496959604933e-06,9.162490092542574e-07,0.0352963336319263,0.0635448736157479,0.077808391128739,0.0920387642894318,0.1116448841051421,0.133320239176442,0.0005304078303007,0.3885643095402242,-0.0004458938106181,-0.0026496186482466,11113.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477375280446,2.516906975362736,2.364062912415631,-0.0024926461756121
28,28,28,7,5.31478874516253e-05,0.0002323190226451,0.0003707681669367,9.18527202723438e-06,0.0015800241701819,7.821813793058228e-05,4.840882570448342e-06,0.0002514504756291,1.3198573471398678e-06,3.911491478973319e-05,2.8028988157385707e-06,2.670379286628596e-06,0.0352954076056475,0.0635442568215175,0.0778051271287849,0.0920323883256048,0.1116560914732145,0.1333765922653413,0.0004413391740997,0.3886194190293151,-0.0003183512320007,-0.0026496186475349,9778.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477449003739,2.5168999034312143,2.3640629389315064,-0.0024926461756124
29,29,29,32,2.30622272422037e-06,3.3933721862307324e-05,0.002162926578983,5.382306779189423e-06,0.0094304877502758,0.0001440459056469,2.526192660877529e-05,0.0005100578171787,6.701355150193736e-05,3.863115301357629e-06,9.416989976765824e-07,8.195362013210333e-07,0.0352969451213813,0.0635457264779296,0.0778104024224792,0.0920421272188172,0.1116413040271205,0.1332986243893207,0.0005664403978137,0.388545396950758,-0.0004998347287522,-0.0026496186355207,12549.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477411922391,2.516912391574105,2.364062925594548,-0.0024926461756122
30,30,30,59,1.3333842314444316e-05,1.0598023613394222e-05,1.8431234545686229e-06,0.0027760141716041,0.0008274878506156,3.7574469714960094e-06,2.58787375140794e-06,1.4236345903412123e-06,5.558866326336599e-05,0.0003404756205488,1.57173728532229e-06,9.924071612293846e-07,0.0352968097351237,0.063545687536401,0.077809871576377,0.0920410050030451,0.1116437667912512,0.1333102354317875,0.0005484466398948,0.3885572238162151,-0.0003644389809995,-0.002649618615883,12474.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:45.147893,0.1126477405763678,2.516909675787675,2.364062923379461,-0.0024926461756122
