,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
10,10,10,62,0.001,0.001,0.001,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,0.0963926914849254,0.0748728979829201,0.0719700840447811,0.0856777796811467,0.0755515048113258,0.0870679384467337,0.0751552469265073,0.0903780956890415,0.0724019346920264,0.0990453364597991,0.0618216166028247,0.0454257300920003,-2.965873209932892e-05,-0.0014890750876432,8409.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683637827252,1.2670530791444046,1.2676777342870824,-0.0014838345023259
11,11,11,33,3.1622776601683795e-05,0.001,0.001,0.001,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,1e-06,0.001,3.1622776601683795e-05,0.0964092535767654,0.0748429545023809,0.0719942668063795,0.0856446081694971,0.0755763612953316,0.0870238862284927,0.075179543797026,0.0903779029250786,0.072422223082164,0.0990229713140085,0.0618487658331435,0.0453944577834779,-1.897649989489036e-05,-0.0014890750876342,9388.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683603226224,1.2670518866788658,1.2676777307987994,-0.0014838345023257
12,12,12,97,3.1622776601683795e-05,1e-06,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,1e-06,0.001,1e-06,1e-06,0.001,0.0964018134483757,0.0748787592108964,0.0719488856145779,0.0856872865779991,0.0755303244250645,0.0870669197775372,0.0751648162709748,0.0903976244146578,0.0723791957079092,0.0991360652437055,0.0618296086127237,0.0454417763363419,-6.17214166491022e-06,-0.0014890750876127,10701.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683607731472,1.267077442076319,1.267677731252992,-0.0014838345023258
13,13,13,9,3.1622776601683795e-05,0.001,1e-06,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,1e-06,0.001,1e-06,1e-06,0.0965165271465971,0.0749547135358559,0.0720787373796279,0.0857767078085124,0.0756709723752092,0.0871565759222081,0.0752800335932999,0.0904888290819836,0.0725248267130282,0.0991645648461396,0.0619050131390374,0.0454313874329732,-1.540698377661418e-05,-0.0014890750875563,10700.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683650495203,1.2671490853311471,1.2676777355641955,-0.001483834502326
14,14,14,6,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.001,0.0964061605849623,0.0750094726556594,0.0719740156469413,0.0857989299767879,0.0756147207154754,0.0871933578688247,0.0752327683266181,0.0905278699626184,0.0724862246365306,0.0992030242629535,0.0618779204349622,0.0454805816748392,-2.350967870551609e-05,-0.0014890750872824,8269.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.078668360062853,1.2671584071891124,1.2676777305369151,-0.0014838345023257
15,15,15,94,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,1e-06,3.1622776601683795e-05,0.0964650330686092,0.0749780488109568,0.0720489274376921,0.0858064375537271,0.0756365618074196,0.0871893821584414,0.0752396456325141,0.0905261896422884,0.072479060114072,0.0991564547652328,0.0618387766679348,0.0454871444800446,-2.2919075524531187e-05,-0.0014890750871937,8983.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683637777432,1.2671398845787147,1.26767773428206,-0.0014838345023259
16,16,16,12,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,0.001,1e-06,0.001,0.001,0.001,3.1622776601683795e-05,1e-06,1e-06,0.0964016813135912,0.074851346721677,0.071986536246959,0.0856525745189303,0.0755708402382149,0.0870254629005175,0.0751798535459052,0.0903496872429037,0.0724291961436753,0.0990080576546396,0.061907399538439,0.0453757486923359,-5.500690772792144e-05,-0.0014890750870276,8743.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.078668362760518,1.2670567225706162,1.2676777332565512,-0.0014838345023259
17,17,17,31,3.1622776601683795e-05,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,1e-06,1e-06,1e-06,0.0964222058168344,0.074830256112199,0.0720101167553024,0.0856304814246646,0.0755918992604716,0.0870116254191702,0.0751943369933474,0.0903882328033532,0.0724320710972976,0.0990195790932396,0.0618533714794035,0.0453754012962071,-4.288762686910328e-05,-0.0014890750868396,11072.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683610714471,1.267052925766506,1.2676777315537249,-0.0014838345023258
18,18,18,54,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,1e-06,0.001,0.001,0.0965030179486804,0.0749323171279835,0.0721071500374453,0.0857511020802648,0.0756967639123932,0.0871329418350639,0.0753010660960087,0.0904689289558183,0.0725387364135617,0.0991496555165035,0.0619539756178202,0.0453993284621502,-3.160259472440829e-05,-0.0014890750867144,8869.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683645377671,1.2671537005550164,1.2676777350482769,-0.001483834502326
19,19,19,39,3.1622776601683795e-05,0.001,0.001,0.001,0.001,0.001,3.1622776601683795e-05,0.001,1e-06,1e-06,1e-06,1e-06,0.0963985258079845,0.0748508588360585,0.071983683045803,0.0856518467750818,0.0755716349217247,0.0870256211369666,0.0751850360531188,0.0903461987574077,0.0724836198738123,0.0990686350229185,0.0619194478341965,0.0453794739994724,-5.087476491217325e-05,-0.0014890750865891,8864.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683633189711,1.2670858952904884,1.267677733819553,-0.0014838345023259
20,20,20,15,1e-06,3.1622776601683795e-05,1e-06,0.001,0.001,0.001,1e-06,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.096412366121119,0.0748709960839687,0.0719998079440572,0.085638590492544,0.0755846390845847,0.0870102367880628,0.075217527549451,0.0903617250979418,0.0724917918713235,0.0990035338539945,0.0618988324199915,0.0453716247148809,-2.1716145440480023e-05,-0.001489075086479,8518.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683653525716,1.2670570436061537,1.2676777358697155,-0.001483834502326
21,21,21,60,0.001,0.001,0.001,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,3.1622776601683795e-05,0.0964596879876859,0.0750066254639647,0.0720081331635015,0.0858104812117829,0.0755535913962111,0.087175218867541,0.0752028586648629,0.0905408740144953,0.0724764469646954,0.0992048900841769,0.0618852139681854,0.0454751541722517,-2.3914842107678736e-05,-0.001489075086424,10372.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683655034703,1.267147090264743,1.2676777360218423,-0.001483834502326
22,22,22,40,3.1622776601683795e-05,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,1e-06,0.0965214521678433,0.0749438844575744,0.0720868674804082,0.0857631405381237,0.0756806322520295,0.0871410832042605,0.0752915686628982,0.0904703006333146,0.0725386226651004,0.0990807996270337,0.0619275703882218,0.0453796903218558,-3.4208652307558444e-06,-0.0014890750863022,10435.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683627241146,1.267126993709611,1.2676777332198512,-0.0014838345023259
23,23,23,63,0.001,0.001,0.001,3.1622776601683795e-05,0.001,1e-06,0.001,0.001,3.1622776601683795e-05,0.001,0.001,0.001,0.0964449684910872,0.0748141483294595,0.0720763032146386,0.0855928529388535,0.0756679637022993,0.0870280991419425,0.0752547706489685,0.0903773544223937,0.0724338291831619,0.099020705229789,0.0618504190379455,0.0453795238792691,-5.110353678177597e-05,-0.0014890750859093,7240.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683629112052,1.2670517713600804,1.2676777334084666,-0.0014838345023259
24,24,24,7,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,0.001,0.001,0.096343121504268,0.0749182662739014,0.0719097326949773,0.0857316420746437,0.0754936416843486,0.0871050384392297,0.0751033205365666,0.0904275056160126,0.072391915152798,0.0990863112518238,0.0617786915202826,0.0454532757546721,-5.829168743673163e-06,-0.0014890750857837,9445.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683618938403,1.267065831695099,1.2676777323828128,-0.0014838345023258
25,25,25,82,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.0964875146530007,0.0749348677297215,0.0720953695498824,0.0857532812910338,0.0756895592552434,0.0871305555198565,0.0753015840790442,0.0904583554985161,0.0725134645963751,0.0991318092167737,0.061938894629902,0.0453744278436979,-2.6310990046273165e-05,-0.0014890750855635,8379.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683634205444,1.26713716409147,1.2676777339219536,-0.0014838345023259
26,26,26,90,0.001,1e-06,0.001,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,1e-06,0.001,1e-06,3.1622776601683795e-05,0.0964762361911488,0.0748080009094801,0.0720596592968588,0.0855844088664738,0.0756204101697402,0.0869838208325232,0.0752080260943848,0.0903297729984946,0.0724362690351469,0.0990103513215722,0.0618559055761873,0.045368704516983,-2.367075129225396e-05,-0.0014890750853331,11533.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683617179193,1.2670284502444014,1.2676777322054618,-0.0014838345023258
27,27,27,1,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,1e-06,1e-06,1e-06,0.0965266702096227,0.0749324925395637,0.0720947862463254,0.085750439060615,0.0756888418808833,0.0871304522389377,0.0753005141968665,0.0904323493619064,0.0725482449580751,0.0990821666018012,0.0619399107753683,0.0453682088455663,-1.263929913182119e-05,-0.0014890750851971,10640.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683602205398,1.2671240439958282,1.2676777306958849,-0.0014838345023257
28,28,28,34,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,1e-06,1e-06,1e-06,0.001,3.1622776601683795e-05,0.001,0.001,0.0965051938907192,0.0748419189128861,0.0720913460703855,0.0856304482206453,0.0756869837132501,0.0870241669705387,0.075262761379419,0.090327998389546,0.0724350271821962,0.0990160177021013,0.0618490552958602,0.0453774123195272,-2.1544442043277475e-06,-0.0014890750851571,9034.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683598937039,1.2670364782274843,1.2676777303663864,-0.0014838345023257
29,29,29,44,1e-06,1e-06,3.1622776601683795e-05,1e-06,0.001,0.001,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.0963834583686936,0.075022408534232,0.0719283381647322,0.085870137451462,0.0755784810103492,0.0872262673073415,0.075208250698081,0.0905488236898998,0.072463179473557,0.0992289943728817,0.0618571611112078,0.0455051507645124,-1.0214466376078738e-05,-0.0014890750849092,8774.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,3.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:16.245987,0.0786683601073919,1.2671803777366757,1.2676777305818143,-0.0014838345023257
