,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
10,10,10,29,2.4592612929191635e-05,0.00081389831263,0.0005074096408536,9.186258726548335e-06,0.0003466216777036,6.37820116419087e-06,3.463029287498885e-06,2.652591552511126e-06,0.0904751645562972,0.082274592513699,0.0629983300904821,0.0960180775682299,0.0641599212993379,0.1043838774237827,0.0519773982716209,0.0515976325892546,-0.0001159021497731,-0.0031582430350846,9236.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272555914803,1.2049841305638456,1.2071324567575965,-0.0031434926570989
11,11,11,42,0.0001017073033818,0.0017930648057643,3.114979584377756e-05,3.458649604821324e-06,0.000777421634193,0.0005190908933353,3.676648591969524e-05,3.596501827751265e-06,0.090473330319043,0.0822728058630921,0.0629978669746131,0.0960173189276304,0.0641602870404494,0.1043831887141697,0.0519777681734723,0.0515967635959853,-0.000133170584294,-0.0031582430350845,8434.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272569088806,1.2049849805667243,1.2071324577304965,-0.003143492657099
12,12,12,33,2.632472854608469e-06,0.0001199876274843,4.9856877564238346e-06,1.1239721117621542e-06,0.0004499776856476,0.0056664825308995,0.0012320608150758,1.8609809248996808e-05,0.0904001641610292,0.0822151438613866,0.0629323202265751,0.0958835875898562,0.0640644951890891,0.1042368891105235,0.051899276835774,0.05152836766269,-4.7404193080336735e-05,-0.0031582430350779,8329.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272558686167,1.2048668034985428,1.2071324569622588,-0.0031434926570989
13,13,13,25,0.0009387439758148,0.0013036505539313,0.0051415635786657,0.0004414630809435,1.911469492055002e-06,1.7667210231720615e-05,2.344989197576308e-05,2.65298608279702e-05,0.0904745493587364,0.0822745337924275,0.0629981206576783,0.0960182522915017,0.0641600582942532,0.1043841059541698,0.0519776377737771,0.0515976150911715,-0.0003068610238738,-0.003158243035074,9357.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272553791841,1.2049845982394578,1.2071324566008153,-0.0031434926570989
14,14,14,65,0.0014252365954044,0.0003093975678732,0.0058245119136629,5.36598835208983e-06,0.0031113280125612,3.827077660880981e-05,4.359101680500531e-05,0.0065144746391222,0.0904735924830388,0.0822714195695795,0.0629989194262176,0.0960162731130077,0.0641547507563384,0.1043818187713192,0.0519791224859847,0.051595008888261,-0.0004142784701364,-0.0031582430350666,7830.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272564009174,1.2049828998868095,1.207132457355366,-0.003143492657099
15,15,15,8,3.369921037273565e-05,1.335161209242322e-05,0.0057797450523029,1.2908805546242607e-06,8.401242373772895e-05,2.5663737168536867e-05,0.0019074229496792,2.469447544768012e-05,0.0904294528096265,0.0822722977320153,0.0629986475287585,0.0960160918589365,0.0641601356743425,0.1043817848879056,0.051977898413737,0.0515957380794749,-0.000290136364251,-0.0031582430350642,8642.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272572304847,1.2049907793229755,1.2071324579679996,-0.003143492657099
16,16,16,95,0.0037274051940243,0.0084353152144175,0.0074037082906291,0.000910164834679,2.7123025347421144e-05,1.1769069496911691e-05,2.002513207951137e-05,0.00061035915335,0.0904739498914713,0.0822740597759392,0.0629980662484025,0.0960182385151837,0.0641600539664287,0.1043845034180974,0.0519773795815941,0.0515801772472266,-0.0004382822119716,-0.0031582430350584,8467.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.075427256412424,1.2049816796535422,1.207132457363862,-0.003143492657099
17,17,17,1,2.8857062017347826e-05,7.275249417871341e-05,7.568933373379e-06,1.6900210571065922e-05,0.000345833389275,3.213242118324934e-05,0.0019413625145371,0.0004166317318972,0.0904209643726893,0.0822209893321156,0.0629987926593443,0.0960147962961846,0.064131467336358,0.1043804938673604,0.0519785476640928,0.0515947896153696,-2.863278309695896e-05,-0.0031582430350507,8096.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272579821017,1.205008881234971,1.2071324585230694,-0.0031434926570991
18,18,18,51,7.306150705098515e-05,2.577579253634944e-06,0.0072305606575199,3.4748304421021863e-06,5.113084756511168e-05,7.102240147425586e-05,0.0001262696015888,4.463089283467138e-06,0.0903846784473316,0.0821555052369722,0.0629076420863538,0.0958785812003957,0.0640672174119508,0.1042321775934527,0.0519025721365701,0.0515236547273681,-0.0003078959208763,-0.0031582430350477,8904.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272580280512,1.2049046002786847,1.2071324585570036,-0.0031434926570991
19,19,19,63,5.062212950287448e-06,1.795721167935642e-06,3.2902435781610457e-06,4.411865290546741e-06,0.0012146952432291,7.250788994839743e-05,0.0002605597379838,0.0040782983197698,0.0904116772236318,0.0821987798607359,0.0629401526871621,0.0958759500676509,0.0640692196437212,0.1042306097714538,0.0519046710413052,0.05152163247304,-1.2747477882607924e-05,-0.0031582430350446,9056.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272561615593,1.2048675609017532,1.2071324571786004,-0.003143492657099
20,20,20,94,0.0014458529710426,0.0005743842367,0.0025042536514375,0.0049919638291109,0.007276771061683,2.985287170630609e-05,4.289276842237176e-05,4.134732188299414e-06,0.090350567668381,0.0821525829147009,0.0629118224615395,0.0958745472192231,0.0640719775831809,0.1042270053282159,0.0519346883091529,0.0515161619393708,-0.0005337508942193,-0.0031582430350303,7858.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272566991754,1.2049182110176828,1.207132457575628,-0.003143492657099
21,21,21,50,0.0002737450277207,2.06048778524145e-06,0.0076154192874677,1.6051202872605172e-05,0.0003635335405735,0.0010609539548919,0.0002188053985774,8.444224492693248e-06,0.0903948634207505,0.0821588359485293,0.0629178612794977,0.0958793974537117,0.0640685325301099,0.104234051318235,0.0519031079815012,0.051522347937732,-0.0003628727013095,-0.0031582430350265,7662.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272579107501,1.2048995356167171,1.207132458470375,-0.0031434926570991
22,22,22,84,2.340148515069149e-06,2.964597160126738e-06,0.0098524794228959,0.0003533492877907,0.0096658242359317,1.0050080734882352e-05,0.0019391242773289,3.355077536004223e-06,0.0904793134860856,0.0822671170910385,0.0630051756125392,0.0960104885825151,0.0641665741638562,0.1043770184839121,0.0519859435230181,0.0515744230836822,-0.0006332539366854,-0.0031582430349959,10270.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272578142229,1.2049802023929532,1.2071324583990908,-0.0031434926570991
23,23,23,19,0.0002989228063619,9.030962618400694e-05,0.0001691998007507,4.292361507854402e-05,0.0005196392597153,0.0008145679755879,0.0001981784667888,1.2045513659311865e-05,0.0904123014645001,0.0821917379516192,0.0629481229554099,0.0958729896641399,0.064093130351855,0.1042296498815113,0.0519086178065796,0.0515199037234572,-6.750950740149779e-05,-0.0031582430349889,7723.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272580889378,1.2048753118648845,1.2071324586019685,-0.0031434926570991
24,24,24,70,8.679522272269871e-06,1.194031097867542e-06,0.0001312291781757,0.0005875581433546,4.808853894610126e-06,1.5240057514149525e-06,0.0074011247432221,0.0031370419746485,0.0904536409110864,0.0822659699078447,0.0630056139169386,0.0960091496937343,0.0641576314594758,0.1043755454577124,0.0519863171735614,0.0515758369950295,-4.159666947873835e-05,-0.0031582430349867,9037.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272569553733,1.2049813629706407,1.2071324577648297,-0.003143492657099
25,25,25,47,2.620191560091343e-05,8.189448026375435e-06,2.0187161989934315e-06,6.547887990994864e-06,7.004001121438225e-05,0.0026007180149215,2.0917979889515207e-06,0.0003263235159807,0.090466789645695,0.082281444173964,0.0629885930215368,0.0960256213010693,0.0641513564625323,0.1043909456669039,0.0519671841630631,0.0516072925273185,-1.575179659310434e-05,-0.0031582430349424,12887.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272575502929,1.2049862220680456,1.2071324582041794,-0.003143492657099
26,26,26,41,0.001425627914834,0.0004248913997612,3.699264057656759e-06,0.0074920820711385,5.387032434553396e-06,5.37228511260551e-05,0.0004460907488674,0.0001928394882226,0.0904701820045697,0.0822718888706576,0.0629958072260618,0.0960168928560401,0.0641591358636624,0.1043844247662486,0.0519729906328814,0.0515985238638396,-0.0003771660157541,-0.0031582430348956,8305.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272567779061,1.2049850410986875,1.207132457633773,-0.003143492657099
27,27,27,86,0.0051821727454314,0.0038072099421124,2.978680280959596e-05,4.815026903434436e-05,1.181442088253636e-05,2.37428482607512e-06,0.0031378091377543,3.115351632659533e-05,0.0903512869504347,0.0821483262150858,0.0629173585893841,0.0958722427326286,0.0640761277104227,0.1042240563417822,0.0519122328637604,0.0515243690190838,-0.0001827455875323,-0.0031582430348888,8794.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272577737671,1.204911424189302,1.207132458369215,-0.003143492657099
28,28,28,71,5.04604485469049e-05,0.0001656841567234,0.0019148986225964,5.514567981410833e-05,8.10302215953656e-05,3.964246083052063e-06,0.0010952275666976,0.001316908852316,0.0904788113798733,0.0822628798085614,0.0629815435263405,0.0960062421099335,0.0641450031113222,0.1043738338913747,0.0519713780072196,0.0515865352468452,-0.0001603714546885,-0.0031582430348647,7997.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272570561384,1.2049770826126014,1.2071324578392455,-0.003143492657099
29,29,29,87,0.0001048248568056,3.123689526394149e-06,1.772814657519786e-05,1.0152736902400723e-05,0.0038316437761676,0.0036957617032845,5.107276479690447e-05,2.5617547607051293e-05,0.0904221811780301,0.0821407623101042,0.0629565519096062,0.0958663895976456,0.064077372733563,0.1042242411178159,0.0519125647148982,0.0515139313021615,-6.289818770043394e-05,-0.003158243034861,8030.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272577275784,1.204888216717369,1.2071324583351035,-0.003143492657099
30,30,30,91,0.0003252028736775,7.634963083433924e-06,2.2297814062249782e-06,1.930509422654145e-05,0.0098850725859305,3.047189820934323e-05,0.0004210877339739,0.0006759949095339,0.0903930599033407,0.0822319279810651,0.0629413809737777,0.0959655357201255,0.0641177020141928,0.1043893127719212,0.0519692227409917,0.0516045057215332,-0.0001445703943912,-0.0031582430348526,7117.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272573194316,1.2049988337870483,1.2071324580336873,-0.003143492657099
31,31,31,85,0.0046541055055596,4.1766742178945606e-05,1.6343902427894548e-06,3.374268361543251e-06,0.0048616312089979,0.0004900059568857,0.0021591153041429,8.637243626370052e-05,0.090394830769288,0.0822317664928357,0.0629332879071533,0.0959543614245146,0.0640903589646566,0.1042431129280096,0.0518915849142361,0.0515357087636698,-0.0002473941010389,-0.0031582430348159,7487.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272578020688,1.2049004145758475,1.2071324583901146,-0.003143492657099
32,32,32,28,0.0006754562090835,0.001504583381297,2.3778869764275576e-06,2.4899526218990648e-06,0.0033366148427404,0.0060534267651993,0.0003238349294015,1.1640945767456844e-06,0.0904840746295516,0.082262010334424,0.0630111778023913,0.096004695835692,0.0641720843251452,0.1043712605857155,0.0519929792426281,0.051564933863667,-0.000253104375663,-0.0031582430347795,9564.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272555376526,1.204978117226003,1.2071324567178428,-0.0031434926570989
33,33,33,74,9.757107851273846e-06,1.17852112464263e-06,0.002240365106916,0.0011385497457608,9.475775203928492e-05,0.0011325108852105,0.0002680592557815,0.0082948528262856,0.0904269542261204,0.0821370880052873,0.0629620678689953,0.0958655203689778,0.0640805692643078,0.1042226543496233,0.0519139062249415,0.0515112464137598,-0.0002134617030388,-0.003158243034669,7365.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272573330647,1.2048877338923192,1.2071324580437557,-0.003143492657099
34,34,34,80,0.0004673614000575,0.0099321683672034,0.0003640635278317,4.096235745388278e-06,0.0033702562725545,0.0001484682568731,0.0013296925908446,2.8099543969853385e-06,0.0904843840962377,0.0822592866991257,0.0630122698849218,0.0960016501977209,0.064173010911665,0.104368125271042,0.0519945210568872,0.0515620960374314,-0.0003771972583164,-0.0031582430346474,8326.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272577309629,1.204977012859234,1.2071324583376022,-0.003143492657099
35,35,35,96,1.2021902312510046e-05,7.038466796479178e-05,0.0009604127452329,1.025620370135372e-05,2.1671453894292675e-05,0.0084673648702208,0.0032872140660932,8.288247986079412e-05,0.0903736631303464,0.0821336112312268,0.0629735363251358,0.0958568396511272,0.0640953231932783,0.104218433779497,0.0519205398771071,0.0515070024148678,-0.0001313110664843,-0.003158243034335,7632.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:01:51.007351,0.0754272560771069,1.2048951919968494,1.2071324571162314,-0.0031434926570989
