,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
35,35,35,49,0.0002145245367029,1.766299413196713e-06,4.485633034792837e-06,0.0027929091637906,2.710105617532682e-05,2.923590054002083e-06,9.21627402565164e-06,0.0055236458665466,0.0809368874752074,0.1360079779944261,0.0158735955151779,0.153798504763737,0.0086426280918819,0.1597548976212613,0.0001174928207037,0.0690682737165144,-9.4397222595101e-05,-0.0031784201430914,13269.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447564646292,1.0854261932631373,1.059554123870464,-0.0031302519043232
36,36,36,70,0.0012069513075118,0.0001558647795904,6.179948604715501e-05,0.0004096365473408,5.679706130366175e-05,0.0016693667007819,7.319856164934946e-06,1.238890332426453e-05,0.0810500920505788,0.1362025599979741,0.0158963829442469,0.1540195552764835,0.0086555028273583,0.1599847816450214,0.000118418876313,0.0691658743723029,-7.766223895712061e-05,-0.0031784201208119,11325.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447588788033,1.0853447295873635,1.0595541230152137,-0.0031302519043233
37,37,37,94,1.3180299423061138e-06,0.0007293948213918,6.634138029928725e-06,2.8518489195519685e-05,9.237574655088324e-05,0.0038373896236552,0.0021059212522521,9.96660328091199e-05,0.081053658650459,0.1361986501600006,0.0159009498789765,0.1540149266720042,0.0086595356765809,0.1599823754222237,0.0001195096845784,0.0691650569753046,-7.312114453954249e-05,-0.0031784200935629,10506.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447579914044,1.08534137630355,1.0595541233295858,-0.0031302519043233
38,38,38,0,0.0010030340199011,2.015820974678777e-05,8.976841061814101e-05,1.391564013346226e-06,2.8070424806264667e-06,2.40243533728708e-05,5.158009821468251e-06,2.279068977258812e-05,0.0809392564614816,0.1360059134024485,0.0158765081995991,0.1537957249004188,0.0086457935621387,0.1597525959832559,0.0001198919875484,0.0690661051835929,-2.848440719619563e-05,-0.0031784200837816,12569.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447568034153,1.0854236294300346,1.059554123750445,-0.0031302519043232
39,39,39,98,0.0019745373509137,1.63216891900289e-06,7.996099788698358e-06,1.008542573785056e-05,5.5238010456859525e-06,4.826195933797425e-05,0.0001388246131225,5.102119835780159e-06,0.0809400602844131,0.1360052515230219,0.0158774976834127,0.1537947625972728,0.0086469865867839,0.1597516117125814,0.0001210419981592,0.0690650233006647,-3.0708373716600524e-05,-0.0031784200553823,14415.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447569145053,1.0854226878335038,1.0595541237110917,-0.0031302519043232
40,40,40,46,0.0005708628525811,0.0001352565064899,0.0068243355667664,5.9585337074339e-06,0.0010100547163972,1.646478687162596e-05,1.087955023110919e-06,2.071595905771216e-05,0.0809408940674695,0.136004164108739,0.0158786678825636,0.1537933380351369,0.008648292085003,0.1597503407301607,0.0001220865409164,0.0690639477411955,-0.0002884630349581,-0.0031784200295661,12644.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447587241336,1.0854217237893078,1.0595541230700083,-0.0031302519043233
41,41,41,53,1.671770418372285e-05,9.053766975208058e-05,0.0030591819340732,0.0005138477018842,6.560245144419584e-05,0.0012862161400338,1.934125066188409e-05,1.057331779426221e-06,0.0809417055775143,0.1360038967581586,0.0158794909747185,0.1537929190713264,0.0086491713052766,0.159750054319933,0.000122753547604,0.0690634890510346,-0.0001864928223207,-0.0031784200130627,11379.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447576940881,1.0854209063620124,1.0595541234349133,-0.0031302519043233
42,42,42,1,0.0025305869789278,0.0003318858394434,0.0002057380725914,1.7107050785693692e-06,0.000492532148236,0.0012216576315364,1.3104204377405091e-06,9.92097644539166e-06,0.0809422744790746,0.1360029060062536,0.0158803747536237,0.153791699206809,0.0086500661910581,0.1597491057388765,0.000123267350916,0.0690628985472293,-9.255817781533032e-05,-0.0031784200003432,11332.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447577885359,1.0854202770195944,1.0595541234014545,-0.0031302519043233
43,43,43,28,0.0002932603550837,5.691766618129955e-06,7.199860184227553e-05,0.0059404159253225,1.064262829055408e-06,2.1415825835460303e-05,6.040664966639492e-06,2.1669527705426967e-06,0.0810546349042397,0.1361976408011252,0.0159023813367128,0.1540129293806993,0.0086623029629517,0.1599787267008613,0.00012413173738,0.0691602588249232,-0.0001665853985152,-0.0031784199796943,12909.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447563375108,1.08533952546743,1.0595541239154982,-0.0031302519043232
44,44,44,82,2.0750622373213776e-05,0.0004385713539101,0.0007953252406267,0.0001315750154252,0.0005004267938741,1.673604415672496e-05,2.0068729908820344e-05,3.0103379635397327e-06,0.0809442066152666,0.1360002610632572,0.0158831688968054,0.153788116195417,0.0086534197283449,0.1597455316823147,0.0001264178793676,0.0690595973907157,-9.85404257400792e-05,-0.0031784199225387,14102.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447579224463,1.0854178737109776,1.059554123354013,-0.0031302519043233
45,45,45,45,0.0003180500537996,0.0001361342310306,0.0001302779193174,0.0041427862405068,1.8762687486657864e-05,0.0024728007124529,2.958761230485468e-05,5.843990924051227e-05,0.0809448781949023,0.1359991909219873,0.0158842201326077,0.1537866064225856,0.008654828987863,0.1597437985652372,0.0001280192243361,0.0690578702716107,-0.0001688664277231,-0.0031784198830217,9826.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.075644758420672,1.0854169209645532,1.0595541231775112,-0.0031302519043233
46,46,46,26,6.366890551709581e-05,0.0001220075091781,1.3920799309172069e-06,1.4936817187533497e-05,3.900329636318124e-05,0.0003999611597305,0.000363892437373,2.1957116533614908e-05,0.0809458510379341,0.1359977052705374,0.0158856327399011,0.1537848312156526,0.0086561414368973,0.1597426359578033,0.0001285104736578,0.0690573280840797,-1.7942509010979547e-05,-0.0031784198707861,11829.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447587083169,1.0854159428363288,1.0595541230756116,-0.0031302519043233
47,47,47,57,0.0004978023612613,0.0023179354505533,0.0074713927151369,0.0055699087657143,7.6133720265045316e-06,0.001709285031866,0.000523110466897,1.3332552757523235e-06,0.0810586923872336,0.1361931855120342,0.0159077468424237,0.1540069886464808,0.0086683007064971,0.1599734280422743,0.0001290001873429,0.0691554741073029,-0.0005095135109286,-0.003178419859405,11132.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447588575418,1.0853349312494136,1.0595541230227457,-0.0031302519043233
48,48,48,15,7.822383770437294e-05,0.0066376419262023,0.0010607352472383,1.1011304988539532e-06,5.747542519642305e-06,0.0003015184828895,2.558376597641602e-05,0.0032467661000877,0.0810605775224909,0.1361923066177901,0.0159097193145761,0.1540058412018096,0.008670178960697,0.1599729470188658,0.000129966701107,0.0691549542836499,-0.0001881340508662,-0.0031784198354215,11705.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447559161127,1.0853331673863704,1.059554124064784,-0.0031302519043232
49,49,49,27,3.105696650247354e-05,4.673025713674312e-06,0.0010788819240365,5.255116244123649e-06,1.910707603010452e-06,0.0027905291068544,0.0034876277308322,1.0952786088790067e-05,0.0810599406344205,0.13619184403409,0.0159093825834655,0.1540052089369676,0.0086701057262657,0.1599718795079394,0.0001304188964471,0.0691540940513127,-9.050078611937968e-05,-0.0031784198243437,16296.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.075644755936398,1.0853335368816872,1.0595541240575983,-0.0031302519043232
50,50,50,24,0.005870273470592,4.20844074378277e-05,0.0014964242551198,0.0002388769082102,2.803621477104528e-06,0.0006276951123962,0.0008933757669205,0.0002147849591232,0.0810620256316851,0.1361907107232836,0.0159116856592549,0.1540035235359076,0.0086727217589044,0.1599703291224637,0.0001327281883016,0.0691521577560213,-0.0001513560277789,-0.00317841976729,12100.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447578137101,1.0853313038188008,1.0595541233925356,-0.0031302519043233
51,51,51,75,0.0040355484893067,0.0024201494284838,1.8278131697623368e-06,5.437305944834797e-05,0.0032692410308863,3.014972534675977e-05,0.0001490374572397,2.165400637293555e-05,0.0810623961869614,0.1361904215342488,0.0159121157655547,0.1540031732616486,0.0086731102815413,0.1599701674221439,0.000132864610465,0.069152080439571,-0.0002218708031924,-0.0031784197638867,12443.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447567522464,1.0853309594862937,1.0595541237685722,-0.0031302519043232
52,52,52,33,0.0023316754822147,7.51734310923207e-05,1.2745297115321204e-06,0.0001629799881623,1.925837897766814e-05,3.027404613261317e-06,4.3118063815070574e-05,0.000430027667987,0.0809500783509376,0.135994946062556,0.0158904980648748,0.1537808410147374,0.0086616995837071,0.1597389324755366,0.0001334059363165,0.0690530491371971,-4.705607133008525e-05,-0.0031784197498281,13046.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447580766064,1.0854113114108954,1.059554123299402,-0.0031302519043233
53,53,53,58,9.07814379967993e-05,8.250544258964225e-06,0.0044738458614977,2.65662067899687e-05,0.0001568885268038,1.9653918772708485e-06,0.0003447653308128,0.0067740343632769,0.0810623321950758,0.136188689900835,0.0159127665484284,0.1540010284672704,0.0086739656703426,0.1599680260097193,0.0001336489999878,0.0691507458359757,-0.0001830918017471,-0.0031784197445348,13570.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.075644755946406,1.0853307072183571,1.0595541240540522,-0.0031302519043232
54,54,54,90,2.0344323347677004e-06,7.106196929332729e-05,0.0009710587131154,1.1522254672812566e-06,0.00152534313455,0.0001618806561216,0.0001302717430916,5.574942880032235e-05,0.0809503944014393,0.1359939151916764,0.0158911860111018,0.153779556066919,0.008662468260194,0.1597377793471907,0.0001339664824544,0.0690522992477506,-9.302447259608624e-05,-0.0031784197359852,15136.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447583734755,1.085410867897183,1.059554123194234,-0.0031302519043233
55,55,55,52,6.767774697677229e-05,0.0046304658907945,1.012652637777049e-06,1.4077978153471405e-06,0.0003523091590051,0.0001705142027613,0.0001289509679882,8.690665592065748e-05,0.0809512878131392,0.1359934475348528,0.0158921607166298,0.1537788832102709,0.0086635271160208,0.1597372389288939,0.0001348049860889,0.0690516340770655,-0.0001335774712138,-0.0031784197152401,13059.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447573908518,1.085409940074122,1.059554123542339,-0.0031302519043232
56,56,56,84,1.0763384363445438e-05,0.0042103205058501,0.0071605891665982,2.505496237258754e-05,4.985147898132876e-05,4.998132676350694e-06,7.512988787718502e-06,0.0003064943546834,0.0809516931388391,0.1359927912859467,0.0158927738793981,0.1537780611604132,0.0086641664912679,0.1597365793318123,0.0001352080130724,0.0690511878603698,-0.0003016793452454,-0.0031784197052673,13012.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447581465122,1.0854094839255468,1.0595541232746375,-0.0031302519043233
57,57,57,92,9.677322526743493e-06,0.0046707424414926,0.000131593195491,4.836224756151564e-06,9.967740654218814e-05,0.0044994471249185,1.198754577151131e-06,5.17541490043198e-06,0.0810648126448752,0.1361870142787598,0.0159156288773278,0.153998663193375,0.008677151670912,0.1599659611503279,0.0001362907801158,0.0691484648657922,-0.0002025006804064,-0.0031784196792705,11288.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447582507944,1.0853280457720926,1.0595541232376924,-0.0031302519043233
58,58,58,5,1.9287173491313058e-06,0.006808229203003,0.0002820916819501,9.847758363289612e-05,0.002622960162513,1.914613786108997e-05,4.8964817000577775e-06,3.517277043247709e-05,0.0810660412861254,0.136184289897049,0.0159177930520696,0.1539952452496917,0.0086795028158669,0.1599630137036335,0.0001379150197474,0.0691464799092251,-0.0002641558299639,-0.0031784196390723,11512.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447581471622,1.0853265113129418,1.059554123274406,-0.0031302519043233
59,59,59,17,1.2861934899550407e-06,0.0003382678667981,0.0040828741504458,0.0011618745585336,2.7498651726247144e-05,0.001445579219185,0.0002553974853439,0.0001974606381878,0.0810666894454156,0.1361853399115225,0.0159179725874992,0.1539963215315498,0.0086798752261696,0.1599637188966195,0.0001387364036353,0.0691461529343167,-0.0002518670546188,-0.003178419618864,10644.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447571895432,1.0853259038854035,1.0595541236136563,-0.0031302519043232
60,60,60,2,0.0002658353399873,0.000110842731249,2.0705978738296784e-05,0.0003564566233494,1.9688095277129125e-06,8.339053220443505e-05,3.6254067941950286e-05,3.612806725608083e-05,0.0810695620955855,0.1361806894094188,0.0159224152571186,0.153990131219348,0.0086851707875436,0.1599576630780644,0.000143542142876,0.0691409119263912,-4.061435450671637e-05,-0.003178419500196,12316.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447587256563,1.0853222345379308,1.0595541230694692,-0.0031302519043233
61,61,61,60,0.0019415924499377,0.0047475057802016,0.000799534707045,0.0072765853864002,0.0013424416695522,6.131413159729466e-05,0.0029047085792118,0.0006397377034947,0.0809586322746756,0.135983597177129,0.0159026212746064,0.153765826778237,0.0086754997991382,0.1597251628588889,0.0001448762449164,0.0690411646299488,-0.0005056685048485,-0.0031784194663482,11882.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447564865915,1.085401208726365,1.0595541238626849,-0.0031302519043232
62,62,62,54,1.267069826919467e-06,0.0029555752921,0.001221154696556,0.0067537066496307,0.0009614788692321,1.5557401731907062e-06,3.249110595296306e-06,0.0011397411448569,0.0810712178342604,0.1361793834201099,0.0159243822007794,0.1539884004261111,0.0086872247713327,0.1599563696312438,0.0001449443435235,0.0691397223733212,-0.0004118500270604,-0.003178419465509,13187.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447579930404,1.0853205192892987,1.0595541233290062,-0.0031302519043233
63,63,63,40,0.0068663169140735,2.8342182545492337e-05,0.0017513444570857,0.0016500701030549,4.061161813680094e-06,0.0007059140212747,1.2769601654932028e-06,2.011956843711486e-05,0.0809858994256963,0.1359523237328142,0.0159407575054239,0.1537340645183242,0.0086995802275363,0.1597138997260544,0.0001460128489868,0.0690421094033024,-0.0002388528085388,-0.0031784194338045,8257.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447569471684,1.0853758517098415,1.0595541236995194,-0.0031302519043232
64,64,64,20,1.021440107580831e-06,0.0003062406004293,1.1511169754291956e-05,9.254931249497935e-06,1.548652571675754e-06,0.0007054721174674,0.0001306344212733,0.0005190457803495,0.080964870947453,0.1359766637266448,0.0159106381011589,0.153757532757999,0.0086827865869041,0.1597206876589721,0.0001470035928792,0.0690395024005999,-2.8361745373116915e-05,-0.0031784194130626,10214.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447589448081,1.085395273167284,1.0595541229918313,-0.0031302519043233
65,65,65,56,0.0001131852074226,5.634038410213899e-05,0.0016059749418627,0.0001061856125901,0.0001492173576515,1.0351112019504507e-06,1.194710093666617e-06,4.445199005121278e-06,0.0809613973733547,0.1359803021421876,0.0159064059909126,0.1537613706568752,0.0086799038444106,0.1597209232197122,0.0001487577760364,0.069037239804741,-0.0001048754380397,-0.0031784193704372,13581.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447585752709,1.0853979289612894,1.0595541231227448,-0.0031302519043233
66,66,66,30,4.1261181094952175e-06,6.856924362927959e-05,0.0001039149484612,2.6689534801510248e-05,0.0006401745823309,0.0007519303066946,3.8162804787896735e-06,1.2133109892599114e-05,0.0809633357772516,0.1359794016522031,0.0159084642377513,0.1537600955731486,0.0086820498485374,0.1597200644782102,0.0001502747002781,0.06903614855529,-2.857224285624103e-05,-0.0031784193329128,11845.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447570798328,1.0853959858273323,1.0595541236525223,-0.0031302519043232
67,67,67,9,0.0039278272349413,0.0002126586981254,6.964497103866179e-06,0.0001367456706548,1.0237524906721728e-06,0.0003302599535546,0.0001058483000046,0.0029637112952438,0.0810755940639719,0.1361754286569498,0.0159299148780087,0.1539826916895526,0.0086939911613964,0.1599503726476969,0.0001516722119199,0.0691332275827677,-6.415881845683255e-05,-0.0031784192994461,10734.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447580941256,1.0853152989262214,1.0595541232931958,-0.0031302519043233
68,68,68,29,3.802156078573809e-06,0.0044404425304154,0.0010393929648883,4.683854680491041e-06,0.0001370759552178,0.0002726823377496,1.653156749350711e-05,0.0004843833556627,0.0810033165533111,0.1359358420836336,0.0159594144104355,0.1537086505922367,0.0087254744311502,0.1596991395821066,0.0001523686709739,0.0690379647241153,-0.0001684004424011,-0.0031784192722221,10044.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447567175575,1.085359020228853,1.0595541237808608,-0.0031302519043232
69,69,69,88,3.769613183872881e-05,0.0005600978248037,0.0001997352253089,9.43867852091085e-05,2.375106383511496e-05,0.0010238882898949,2.609370754848121e-05,2.748855531445789e-05,0.0809695225659115,0.1359725806326214,0.0159164239092477,0.1537517306052772,0.0086896339369994,0.1597148825273294,0.0001534446426552,0.0690333535460227,-6.618283444494925e-05,-0.0031784192539732,9978.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447583850096,1.085389878658907,1.059554123190145,-0.0031302519043233
70,70,70,31,1.617084100744114e-06,0.0001476503989844,8.674315256371507e-05,7.320403605800382e-05,0.0007897837186845,0.0005599950299788,0.0088962037247299,0.000858100640101,0.0809657795045079,0.1359762405875826,0.0159118973072691,0.1537558740339102,0.0086860130785213,0.159716116347797,0.0001536625470676,0.0690326553664575,-4.337545149351045e-05,-0.0031784192491886,12677.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447574259125,1.085393081059053,1.0595541235299166,-0.0031302519043232
71,71,71,4,3.731445620156885e-05,3.704878338829944e-06,3.2008737572246045e-06,5.811000941567355e-06,0.0005467397556749,0.0048850718115033,1.146710549965583e-05,0.0028821258856666,0.0810222124308534,0.135941514507549,0.015950739504882,0.1537169674653948,0.0087185620254841,0.1597012696101271,0.0001548874208543,0.0690347366625063,-1.3551178647437444e-05,-0.0031784192125255,10491.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:02:18.973132,0.0756447573095498,1.0853720757420755,1.059554123571142,-0.0031302519043232
