,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
30,30,30,36,4.9769330532482505e-05,0.0002048631262271,0.0013202718179191,4.0242107058902615e-05,1.2906887327383694e-06,1.2370676769147676e-05,6.614132743657372e-05,0.0032644212242112,0.0012728924074394,6.378709078390717e-06,0.0946431349894394,0.0771636608336499,0.069270619809206,0.0892001102141808,0.0714954936906968,0.0917574731803339,0.0698216543894627,0.1007501876342381,0.0587144280200217,0.0471365911117536,-4.237023348473338e-05,-0.0020925305465081,8053.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844878837794,1.241094905135148,1.2418975184988146,-0.0020841545216717
31,31,31,75,7.875961113920109e-05,0.0028779610434749,0.0040156786501777,2.4502162590011645e-05,5.025991216969341e-06,3.300918887825295e-05,0.0028793411350496,0.0009886233424772,0.0047447146801603,8.48869475705941e-06,0.0946521781950967,0.0771625298046684,0.069314418251806,0.0892367624403752,0.0715007595456451,0.0917704298230528,0.0698530385728653,0.1007428012951361,0.0587251123434762,0.0471098689926318,-0.0001143032786553,-0.0020925305464785,8672.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844903731558,1.241107190311096,1.241897520732939,-0.0020841545216719
32,32,32,29,0.001150607955573,0.0061561135250201,0.0048532969744404,1.0472034676433365e-05,0.0003823924495532,0.0012935999620302,8.841243788552172e-06,5.089104863582129e-05,0.0005815582912109,0.0014283497708018,0.0945241125243604,0.0770620654201013,0.0692125822973838,0.0891157691668207,0.0714078407320811,0.0916989839913135,0.069756557472214,0.1006578838834379,0.0586835977486083,0.0470903468695721,-0.0001127619594977,-0.0020925305464579,7010.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844889081969,1.241059639070676,1.2418975194181927,-0.0020841545216718
33,33,33,61,2.1942327835186176e-06,0.0017751805286775,0.0017801890239427,0.0010006576407363,0.0013779515819766,3.624714522758699e-06,4.695168663097671e-06,8.495703676773281e-06,0.0018790286950513,0.0001996303734379,0.0945497911129891,0.0770925111656862,0.0691813080419975,0.0891476119901236,0.0713668868685559,0.0916710556979826,0.0697282502606131,0.1006256941815983,0.0586129820277421,0.0470937423179876,-9.827399118250192e-05,-0.0020925305464076,10315.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844896293849,1.241016073713543,1.2418975200654334,-0.0020841545216718
34,34,34,2,0.0013652112241332,6.877545834188365e-06,4.33569578250243e-06,0.0001062069427498,1.5770887236988805e-06,1.4591625322515295e-05,0.0062760664643057,4.560455337538256e-06,1.6665272310808255e-05,1.7712453667806555e-06,0.0946191269554043,0.0771663814910906,0.0693150193070721,0.0892220971934185,0.071501611446668,0.0917692787946193,0.0698555334362553,0.1007378530461748,0.0587019970039531,0.0471083163999603,-3.727174567198924e-05,-0.0020925305463488,8973.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844893694533,1.2410963320706851,1.241897519832152,-0.0020841545216718
35,35,35,27,0.000633961939887,2.149880602414178e-06,0.0027878244289839,3.2771367202700635e-06,3.4537977738847884e-05,0.0025114242223999,0.0004253600922995,0.0048291488973746,3.647770970597336e-06,0.0003252905474731,0.094533572029756,0.0770830210793025,0.0692649322516249,0.089100682130511,0.0714051974609267,0.0916362880287685,0.0697555882398839,0.100599137192127,0.0586409565853926,0.0470631385547217,-0.0001285532661986,-0.0020925305463189,7838.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.077384487793128,1.240992522195258,1.2418975184174623,-0.0020841545216717
36,36,36,76,2.115544483504941e-06,0.0049785134255148,1.5532048065451691e-06,6.715084228739164e-06,1.8913113455727984e-06,0.0005223049096256,2.688112951055384e-06,0.0017376024841038,0.0085908221348343,7.5108286725177506e-06,0.0945874001218194,0.077050147030601,0.0692168670491832,0.0891239863502047,0.0713991000086775,0.0916386032254493,0.0697546153105789,0.1005988193201166,0.0586432806718874,0.0470794979830851,-5.117361652206683e-05,-0.0020925305463057,9179.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844861516203,1.2410185853891604,1.241897516944264,-0.0020841545216716
37,37,37,26,0.0047432768482213,1.0523389544068108e-06,4.6901639233311856e-05,1.0405393201138753e-06,0.0057119679734572,8.580755555314805e-05,1.2659853324708633e-06,0.0030359016475778,0.0005434205311732,0.0080891516739564,0.0945929103909932,0.0770388956370663,0.0692763618028817,0.0890968873761298,0.0714394109425675,0.0916361068368377,0.0697550361873205,0.1006014312723829,0.0586387694198063,0.0470663911993596,-0.0001705276621778,-0.0020925305462975,7526.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844872101155,1.241004781083897,1.2418975178942262,-0.0020841545216717
38,38,38,51,5.651162460173381e-05,4.609890885735973e-05,3.6412310211139913e-06,0.0002729965510115,0.0093309207576443,0.0050612997411185,0.0060126050167074,3.4400551352401766e-05,0.0001107520164984,0.0006650848709908,0.0945360381894214,0.0771577002360979,0.069170349319884,0.0891956980849622,0.0713958203142057,0.091670272323692,0.0697309166265171,0.100623502839757,0.0586288351104085,0.0471103078041899,-9.39979818849466e-05,-0.0020925305462287,7229.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.077384490039067,1.2410165239947932,1.2418975204331086,-0.0020841545216718
39,39,39,72,0.0008956462778207,0.000742536299394,9.836776134172216e-05,1.4134822543660486e-06,0.0001954401659701,4.38153611414281e-06,2.4526039550766807e-06,0.0006133242567734,0.0021773408873403,1.4518855140747188e-05,0.0945356739044682,0.0770513748535417,0.0692282239499885,0.089103080768095,0.0714438740433855,0.0916317930247895,0.0697573637528973,0.1005947686293964,0.0586438525850176,0.0470741986705713,-2.4366964541620484e-05,-0.0020925305461877,8451.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844893329112,1.2410161591085112,1.2418975197993585,-0.0020841545216718
40,40,40,65,8.304389061180215e-06,0.0044053960979745,1.2225604250058708e-05,7.732638360775452e-06,1.0641663516245525e-06,0.0049577813900073,0.0029779276733759,4.533899695880338e-05,0.0005917217555962,0.0036693273313141,0.0945456979501392,0.0771564637761744,0.0692102323326668,0.0892128787824372,0.0713590850144707,0.0916751984101907,0.0697264897303368,0.1006260973233229,0.0586136655590106,0.0470928976777695,-0.0001529182341173,-0.0020925305461075,7834.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844866749611,1.2410068866380888,1.2418975174139426,-0.0020841545216716
41,41,41,34,2.4121642662248503e-05,3.485966543603688e-06,6.032457908619269e-06,1.5590915219240602e-05,3.775645539274271e-05,0.0001566735480937,0.0063966173936188,0.0053305090606006,1.0617272366183157e-06,1.3604283724923122e-06,0.094628108062159,0.0771861488054716,0.0692841312048777,0.0892656072389856,0.0714688660549309,0.091800213972588,0.0698230930849193,0.1007768381383479,0.0586649173585342,0.0471486976653347,-8.757623989794732e-06,-0.0020925305458488,11325.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844869111157,1.241108146639469,1.2418975176258842,-0.0020841545216717
42,42,42,30,1.5949371231547005e-06,1.7500084992822866e-06,6.863177159461512e-05,0.0020411403374202,1.0047040893029176e-05,2.252034233120804e-06,0.0021386127176448,4.088888965816992e-06,8.959566817982805e-05,4.362692557052559e-05,0.0946231925074221,0.0770764588266962,0.0693022120949424,0.0891536675651428,0.0714870127310702,0.0917565532637645,0.0698555013648799,0.100736789388688,0.0587125268806919,0.0471222912522319,-5.410922005487499e-05,-0.0020925305456382,7899.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844894408223,1.241114815732717,1.2418975198962043,-0.0020841545216718
43,43,43,63,0.0025542187771009,0.0002015942343333,0.0057308312161705,0.0055702911425735,0.0024103127438703,5.722758186626633e-06,1.524191595382579e-06,0.0001219827744721,1.1785083464101546e-05,2.9650118876281025e-06,0.0946213039751678,0.0771998373855176,0.0692733397354183,0.0892821471078476,0.0714168685959647,0.0917555371919669,0.0697635941525439,0.1007164057828551,0.05863416542266,0.0471474188248081,-0.0001628722034805,-0.0020925305455386,7321.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.077384490430877,1.2410594009654905,1.2418975207847442,-0.0020841545216719
44,44,44,87,3.118069294529002e-06,0.0097185903898943,1.860809860733763e-05,2.8369477903681136e-06,1.0310708077512069e-06,0.0005075350006989,0.000863826622284,4.614647929196852e-05,2.636993592909512e-05,2.4431593155537627e-05,0.0945250806758566,0.0772324961569646,0.0692450696220958,0.0893031162792341,0.0714419232703285,0.0918234749755738,0.0698089316923656,0.1007856508540595,0.0586772983405775,0.0471782983614553,-6.09432113498514e-05,-0.0020925305448271,12205.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844890776277,1.2411278488468331,1.2418975195702504,-0.0020841545216718
45,45,45,96,0.0074711356021506,0.0002401559556656,1.452874765894547e-05,1.2248774838845587e-06,0.0003585331790341,0.0043827920032803,0.0002307421697436,0.0042958631648222,1.7255371170808312e-05,0.0095996385507259,0.0946398782831155,0.0770534836867999,0.0693101623489656,0.0890696765699853,0.0714612131294289,0.0916657562331539,0.0697660004299339,0.1005937133616003,0.0586483744903364,0.0470576250244021,-0.0001198170377213,-0.0020925305447972,7264.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844891759948,1.2409866862325538,1.2418975196585322,-0.0020841545216718
46,46,46,54,4.365861569702314e-06,0.0035031266478953,5.472148572786957e-05,1.374682626809689e-05,1.2899184273785765e-06,1.7814457148834213e-06,3.4188438546246144e-05,0.0007633401617035,0.0004246545083539,0.0002367087250143,0.0945252545598811,0.0772319271888116,0.0692449010460672,0.089302493803456,0.0714416865510387,0.0918228787689213,0.069808653422779,0.1007850318632527,0.0586770885290466,0.0471779748235706,-2.3407723791503628e-05,-0.0020925305447834,11074.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844867398393,1.241127422156739,1.2418975174721685,-0.0020841545216717
47,47,47,77,0.00063540941352,0.0062913051943413,0.0016289896104086,0.0001187792909601,3.1332483266863805e-06,0.0013513436643852,1.9718693457713766e-06,0.0019963628191801,1.6353069817268551e-06,0.0013675288161262,0.0944801850251564,0.0771116485156506,0.0691581968639199,0.0891734587327022,0.0713403807731372,0.0916949340871609,0.0697037596039782,0.1006474250341566,0.0586015179068221,0.047122886052774,-9.74318546301262e-05,-0.0020925305445803,8964.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844864810123,1.2410319142591089,1.2418975172398834,-0.0020841545216716
48,48,48,50,1.884408184952976e-05,0.0005718760269387,0.0002464130903942,3.6858832013110153e-05,3.4102872423841306e-05,0.0001626790424795,5.601530429692928e-06,2.90570678299897e-05,0.000238733958409,8.381847050717194e-05,0.0945374166145897,0.0771704323260557,0.0691976175892696,0.0892460028180701,0.0713779672254031,0.0917747108640935,0.0697492095070071,0.1007186305928093,0.0586325916518817,0.0471479018268971,-2.2386958453743288e-05,-0.0020925305441495,7068.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844896195487,1.2410780420312786,1.2418975200566067,-0.0020841545216718
49,49,49,88,0.0001474344485132,0.0003373754195561,0.0086590205634138,8.750533939471472e-05,1.4922751425470572e-05,0.0001232851668515,8.888237691806344e-06,1.8573754625099672e-05,2.1229196951962405e-05,3.0710268639620995e-05,0.0944925295226692,0.0770949946666091,0.0691727119044931,0.0891598101255746,0.0713480727947555,0.0917526346716756,0.0697436388669124,0.1007265947646619,0.058610441430727,0.0471743696588356,-6.450828925647511e-05,-0.0020925305441432,7845.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.077384489233157,1.2410826459776545,1.2418975197098343,-0.0020841545216718
50,50,50,1,0.000108696582321,3.170578180538387e-05,1.8789073184854333e-06,0.0005590366576943,1.8737273736416872e-05,0.00113172142229,3.843468673807643e-06,1.526636996673509e-06,1.9937682858921934e-05,0.0046915909495482,0.0945918772329562,0.0770615956693418,0.0692378547743915,0.0890981843746616,0.0714247768746957,0.0916160049333415,0.0698216232429186,0.1005622692458246,0.0587273594282724,0.0470322522284962,-3.431272385304906e-05,-0.0020925305434344,8251.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844874001313,1.2410210216376762,1.241897518064759,-0.0020841545216717
51,51,51,39,4.41135965456182e-06,0.0002383659573224,0.0001268731143047,1.713097315165654e-06,0.0013021338521345,0.0001601060565436,1.0634643454268798e-05,5.448499499915614e-05,0.0004191913675016,7.373820272204618e-06,0.0946204910195511,0.0770760129140032,0.0693023142713826,0.0891373865381996,0.0714894747800794,0.0916684707108409,0.0698398008960069,0.1006258868740961,0.058744948450563,0.0470294293866549,-4.643262562819147e-05,-0.0020925305420621,7638.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.077384489298624,1.241055826871398,1.2418975197685862,-0.0020841545216718
52,52,52,38,4.076439917386478e-06,0.001581354003446,2.19388623941154e-05,5.7762299358654944e-05,4.302734671032755e-06,2.0414708646950217e-05,6.95340090484649e-05,0.0003737646884552,4.425908380433547e-06,8.314718729656238e-05,0.0944878775909177,0.0772672302665322,0.0692143952649191,0.0893320390788663,0.0714185275517218,0.09184493462765,0.0697928830303385,0.100801687123554,0.0586617635416888,0.0471961651092496,-1.853733136049112e-05,-0.0020925305420345,10127.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844888329028,1.2411326497004125,1.2418975193506174,-0.0020841545216718
53,53,53,67,2.9573916657726324e-05,2.875964153503805e-05,6.421553364978358e-05,2.973376408288454e-05,9.36439431955096e-06,6.872263681969239e-06,0.0006517606769071,4.760381775742611e-06,4.079059997437786e-06,0.0045383110945101,0.0946743888509319,0.0770157795264532,0.069366817474962,0.089102998739154,0.0715269848462234,0.0917313615723864,0.0698441450385579,0.1006595703974437,0.0587448974827087,0.0471099321226838,-1.026645026873575e-05,-0.002092530541382,7873.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844874608545,1.2410898374324122,1.2418975181192566,-0.0020841545216717
54,54,54,7,0.0004652349337422,2.239620887742224e-06,9.496780806170085e-05,0.001126318565696,0.0001570716374088,2.9903089907633446e-06,0.0001395056454367,0.0013369053365892,0.0006611826121081,0.0041362057357332,0.0946584574670299,0.0770386856573976,0.0693472494229502,0.0890902815027861,0.0715208347594514,0.0916541541952448,0.0698411145525356,0.1006440060217391,0.058708089910363,0.0470708675309224,-5.321666829123244e-05,-0.0020925305413584,7037.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844884499643,1.2410456428482828,1.2418975190069448,-0.0020841545216717
55,55,55,92,3.7956697937023e-05,1.885699970359721e-05,0.0012984819285359,0.0009846518448202,0.000958916383409,0.0052388943619116,3.534895534710273e-06,0.0003089048980726,1.423925780143114e-05,3.965343469987012e-05,0.0945120748692239,0.077195082762449,0.069175380986822,0.0892565178302113,0.0713770619450163,0.0917750795284271,0.0697376349624024,0.1007459578640203,0.0585933075267305,0.0471954098342602,-0.0001294654356105,-0.0020925305411221,6857.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.077384489549257,1.241078101914891,1.2418975199935205,-0.0020841545216718
56,56,56,81,5.879103804549715e-05,3.525252141306986e-05,0.0002512450250109,5.445863367247736e-06,4.912283169576691e-06,0.0001633276479709,5.529603189848938e-05,0.0003117023295167,0.0002280812139829,0.0001430843696363,0.09467193674466,0.0770142183252267,0.0693719871501257,0.0890911743109522,0.0715108934292574,0.0916620196561441,0.0698320200067194,0.1006542818252203,0.0586966916097077,0.0470829742549632,-1.6278838305199183e-05,-0.0020925305410266,7655.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844876967302,1.241051356680256,1.2418975183309446,-0.0020841545216717
57,57,57,85,0.0015660508523525,8.59535317704201e-06,5.476699488241504e-05,2.2734249954938145e-05,0.0017829590783269,0.0012596470729768,7.461417199146144e-05,0.0074464477987682,0.0001744988744238,0.0017213460578838,0.0946925392286932,0.07706397982503,0.069370665258469,0.0891563149999149,0.0715271377522871,0.0917240167298494,0.0698859089120211,0.1007228280153505,0.0587474223256991,0.047107085358118,-8.832650459406405e-05,-0.002092530540925,7164.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844886932277,1.241111255986475,1.2418975192252677,-0.0020841545216718
58,58,58,44,0.0061971796410666,0.0007570914527391,0.0041748479409344,0.0001696985718055,0.0006222846668342,0.0087528800601391,3.43864521102377e-05,0.0001628394639576,0.0001535444357912,0.0017518778505896,0.0944808776769489,0.0770968656700696,0.0691808782652676,0.0891676088378189,0.0713396659435821,0.0917489424976515,0.0696928779079618,0.1007375355055905,0.0585771941286713,0.0472101579526966,-0.0002645840953658,-0.0020925305408608,6764.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.077384487011086,1.241070815889895,1.241897517715606,-0.0020841545216717
59,59,59,35,0.003692954279209,0.0005834185875444,0.0019582910097745,0.0093577018348228,0.0001327599360965,1.159442552967642e-05,0.0005621580817528,0.0010512051265653,9.299277433395266e-05,0.0053618162043157,0.0946203160477414,0.0770738296878871,0.0693121637628467,0.0891195783643211,0.0715102699766859,0.0916460331054181,0.0698613518736277,0.1006182258393748,0.0587397508054929,0.0470344145729358,-0.0001684712823745,-0.0020925305407223,6387.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844874007578,1.2410489194960244,1.241897518065323,-0.0020841545216717
60,60,60,6,0.0095417611738943,0.0006678684149084,5.157987148690352e-05,0.0029567560130817,8.908145620376873e-06,4.240551179110066e-06,0.0013142182177409,0.0007900301422344,4.699737955412314e-05,4.145176177703599e-05,0.0945726543203304,0.0772413169253961,0.069183648903113,0.0892843924981414,0.071348279295964,0.0917980791983974,0.0697279202920144,0.1007370678810446,0.0586173461420972,0.047165588227077,-0.00011039983604,-0.00209253054066,7089.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844870009308,1.2410588636080886,1.2418975177064913,-0.0020841545216717
61,61,61,83,8.416032030865687e-06,0.0010019596382369,3.6685784663711935e-06,0.0020855206526955,0.0037707316732798,2.549630581377732e-06,0.0001561993284091,0.0026757636820857,1.745597570335686e-06,2.03500097595962e-05,0.0945472424032458,0.0771587111031933,0.0692122036813287,0.0892326624773582,0.0713894103305465,0.091767600009959,0.0697409340595647,0.1007492269404745,0.0585783552299889,0.0472196684504872,-0.0001461087407864,-0.0020925305402857,7175.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:04:55.229488,0.0773844882280482,1.2410766412778065,1.2418975188077837,-0.0020841545216717
