,Gamma0,Gamma,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,profile,Delta,runtime
37,3.1257158496882356e-05,0.07957416031019932,-2.358209937537737e-06,-0.0011105324316526524,4390.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
95,0.00689261210434971,0.07957416028192968,-0.0002709855654178446,-0.0011105324316526511,2004.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
29,1.4849682622544666e-05,0.07957416024908605,-1.2335421709616676e-06,-0.00111053243165265,4720.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
67,0.0005094138014816386,0.07957416016523577,-2.7788871365773033e-05,-0.0011105324316526455,3155.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
60,0.0002656087782946689,0.0795741601396854,-1.5588669665171267e-05,-0.0011105324316526435,3443.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
23,8.497534359086456e-06,0.0795741599644848,-7.622556856316031e-07,-0.0011105324316526362,4968.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
94,0.006280291441834266,0.07957415996037942,-0.0002505635146604265,-0.0011105324316526342,2045.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
15,4.037017258596558e-06,0.07957415988325447,-4.045025227775262e-07,-0.0011105324316526316,5300.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
74,0.0009770099572992267,0.07957415971391878,-4.950342773239278e-05,-0.001110532431652621,2867.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
47,7.924828983539186e-05,0.07957415972771303,-5.342232638641169e-06,-0.001110532431652619,3978.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
53,0.00013848863713938718,0.07957415963467418,-8.751280421687903e-06,-0.0011105324316526154,3731.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
93,0.00572236765935022,0.07957415956036301,-0.00023157439813253108,-0.001110532431652613,2086.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
82,0.0020565123083486556,0.0795741595508408,-9.543310938544866e-05,-0.0011105324316526108,2538.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
5,1.5922827933410906e-06,0.07957415950616532,-1.8628652640040317e-07,-0.0011105324316526097,5719.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
12,3.0538555088334187e-06,0.0795741591198272,-3.1986525140226785e-07,-0.0011105324316525893,5425.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
66,0.0004641588833612782,0.07957415910336588,-2.5586160821751815e-05,-0.001110532431652588,3196.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
92,0.005214008287999695,0.07957415909120681,-0.00021393685017179645,-0.0011105324316525876,2127.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
59,0.00024201282647943835,0.07957415901281983,-1.4353546162639833e-05,-0.001110532431652582,3484.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
41,4.534878508128582e-05,0.07957415897245013,-3.2677192515676964e-06,-0.0011105324316525794,4225.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
32,1.9630406500402726e-05,0.079574158918559,-1.5716972491550922e-06,-0.001110532431652577,4596.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
73,0.0008902150854450393,0.07957415872345242,-4.558912471590496e-05,-0.001110532431652566,2908.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
81,0.0018738174228603867,0.07957415867674025,-8.794488243871537e-05,-0.0011105324316525642,2579.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
36,2.848035868435799e-05,0.07957415862917334,-2.174001306896554e-06,-0.0011105324316525618,4431.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
91,0.004750810162102803,0.07957415856091736,-0.00019757033926011405,-0.0011105324316525562,2168.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
46,7.220809018385471e-05,0.07957415840301113,-4.9212150698780334e-06,-0.0011105324316525497,4019.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
52,0.0001261856883066021,0.0795741584260576,-8.059385655237837e-06,-0.0011105324316525492,3772.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
25,1.023531021899027e-05,0.07957415804932126,-8.944592224243292e-07,-0.0011105324316525306,4885.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
65,0.0004229242874389499,0.07957415803079887,-2.355786587011783e-05,-0.0011105324316525286,3237.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
28,1.3530477745798076e-05,0.07957415796885332,-1.1380915849640238e-06,-0.0011105324316525252,4761.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
90,0.004328761281083062,0.07957415797637872,-0.00018239609418421783,-0.0011105324316525247,2209.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
58,0.00022051307399030456,0.07957415787504322,-1.321653768031506e-05,-0.0011105324316525212,3525.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
2,1.204503540258781e-06,0.07957415785843797,-1.4828481231183355e-07,-0.0011105324316525206,5846.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
18,5.336699231206323e-06,0.07957415784884081,-5.123649669591105e-07,-0.0011105324316525176,5175.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
20,6.4280731172843194e-06,0.07957415777833693,-6.003214613360045e-07,-0.001110532431652515,5092.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
80,0.001707352647470694,0.0795741577829767,-8.103490372047614e-05,-0.001110532431652515,2620.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
72,0.0008111308307896872,0.07957415772092041,-4.198231345751301e-05,-0.0011105324316525098,2949.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
40,4.132012400115343e-05,0.07957415746525538,-3.011448027899028e-06,-0.0011105324316524983,4266.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
89,0.0039442060594376644,0.07957415734352305,-0.00016833778120077457,-0.0011105324316524885,2250.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
51,0.0001149756995397738,0.0795741572002835,-7.422465814703026e-06,-0.0011105324316524855,3813.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
13,3.351602650938834e-06,0.07957415719120992,-3.4583593690736213e-07,-0.0011105324316524813,5383.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
4,1.4508287784959403e-06,0.07957415718474808,-1.7260017842568356e-07,-0.001110532431652481,5761.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
45,6.579332246575683e-05,0.07957415705137717,-4.533648871863519e-06,-0.0011105324316524738,4060.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
64,0.00038535285937105315,0.0795741569476515,-2.1690297946454598e-05,-0.0011105324316524686,3278.0,1.0,-0.0,-0.08333333333333334,-0.16666666666666669,-0.25,-0.33333333333333337,-0.41666666666666674,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666667,-1.0,-1.0833333333333335,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,ramp,-1.1666666666666667,0 days 00:02:19.470534
