,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma0_13,Gamma0_14,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,Gamma13,Gamma14,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
10,10,10,73,1.1436440155797e-06,0.0001073620996485,8.703505114266252e-06,0.0006197153708806,0.005649217583961,0.0019754616213272,0.0017182692360175,0.0072253107527818,5.721098905116508e-06,0.0010553515178312,0.0070218104879603,0.0003245959973586,5.48768772332657e-06,1.8958977399088427e-06,1.10887602157432e-06,2.817980342519139e-06,0.0267808046346561,0.0631258839569117,0.0739665138456812,0.087099917254453,0.098352062841519,0.1078597551173034,0.1161326380414126,0.1246899868999232,0.1381665933726972,0.1470648815491694,0.0053527164857134,0.4057821976852536,-0.0002297086624095,-0.0015331419181831,11434.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637426454812,3.117039055628452,3.0791806380886166,-0.0014620286707191
11,11,11,86,5.143742198277488e-05,6.002814511569008e-06,0.0004095294572716,0.0047567130570303,6.767426621888846e-06,0.0003690882243885,2.5680049042460786e-06,1.36112762411561e-05,0.0001005476419653,1.6828032795214134e-05,0.0024663729879888,0.0025525168087297,0.0084425391042754,0.0014707759290536,8.327692438618556e-06,1.2836330856148338e-06,0.0267481012404023,0.0630417094236578,0.0738676952025652,0.0869831275338344,0.0982191859523825,0.1077113307709319,0.1159682751871071,0.1245123444981057,0.1379922922581691,0.1469188907602732,0.0052524301600945,0.4052593418464852,-0.000116565600925,-0.0015331418938633,9152.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637400203013,3.116838856727343,3.0791806260026062,-0.001462028670719
12,12,12,23,2.540492527465963e-06,0.0025385689893074,0.0005872289219532,0.0026562883730433,0.0083244159798731,7.545672450498241e-06,2.0861164604010813e-06,0.0005376432470284,7.221677872301939e-05,1.8050269045500307e-05,0.0091293328611079,0.0002969316063018,1.6034638977460007e-05,2.20278866326964e-06,1.8911516481036903e-06,3.097186587288528e-06,0.0267486980941921,0.0630423446258459,0.0738679191706957,0.0869830452357255,0.0982191635091089,0.1077124284212537,0.115971698704551,0.124515979489947,0.1379809693697228,0.1468795921331412,0.0053152933127123,0.4052233142747786,-0.0001626496221408,-0.001533141881983,11034.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637287146798,3.116851949194439,3.0791805739528484,-0.0014620286707186
13,13,13,95,0.0002726287397251,0.0012269683939758,0.0072973543043096,0.0004184590287833,8.292526631152289e-05,0.005452184116751,0.0019945467181796,0.0002892081836903,0.0036688337348676,0.0020337684775597,1.751979721822389e-06,0.0004605547781219,5.7234711300934925e-06,3.7391105546063433e-06,6.226793916869473e-06,2.278743640441848e-06,0.0267481632528606,0.0630422134646666,0.0738681032664337,0.0869835218940107,0.0982195836092307,0.1077116529310773,0.1159684032618292,0.1245125150764082,0.1379942137203524,0.146923989478848,0.0052455097645835,0.4052653985135796,-0.0001917600924288,-0.0015331418593683,11480.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637342211222,3.116842262470388,3.0791805993038683,-0.0014620286707188
14,14,14,98,0.000851119701564,2.379739407365865e-06,0.0032132993902002,3.63635877720426e-05,9.230987010983612e-05,0.0020069640009279,5.8979115020795486e-06,0.0007293911281062,3.1562688749269083e-06,0.0042516933995935,2.0841066643374785e-05,0.0002141294001659,2.238578501459397e-06,0.0094656403654146,1.245121975267522e-05,9.984907103892004e-07,0.0267615193301919,0.0630830562560914,0.0739164686781198,0.0870423444519904,0.0982855568662833,0.1077753762508531,0.1160191224661882,0.1245693505837589,0.1381702566831106,0.1472924209198362,0.0048403382736223,0.405786562820552,-0.0001381407246845,-0.0015331418544749,5681.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637298453463,3.1169116191385964,3.079180579158306,-0.0014620286707186
15,15,15,18,2.466376695851586e-06,0.0001210499551509,0.0030430575819702,1.8964240213911743e-05,5.51406760081417e-05,0.0062195666960021,0.0012031375062119,0.0097749540261264,8.822757411180925e-06,2.130278615729556e-05,0.0064145174310221,4.912854631144917e-05,1.7173988893756073e-05,0.0004477312789228,2.5560145880324445e-06,3.7520685802307152e-06,0.0267472981548549,0.0630404199079092,0.0738658816919718,0.0869813335786422,0.0982175261060177,0.1077087225737576,0.1159643572561043,0.124541396699866,0.1379944976103469,0.1469492766831828,0.0052042199421823,0.4052832619061074,-0.0002267629107277,-0.0015331418437549,8394.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637425113339,3.1168554218941757,3.0791806374710133,-0.0014620286707191
16,16,16,12,4.285369036543287e-06,0.0001119718562588,0.0022155620347256,0.0002942806525047,0.007142659337119,1.3683441725138178e-05,0.0006678202089615,2.273457135845255e-05,2.772803083350822e-05,1.5144476210413287e-05,0.0001364587095366,0.0001410636496986,3.059228060886647e-05,7.4463996518854705e-06,2.786656260748572e-06,2.698254218770144e-06,0.0267489770731157,0.0630423559925267,0.073868040045289,0.0869830985563832,0.0982194167131043,0.1077140632708305,0.1159761555288006,0.124520642533983,0.1379671339335386,0.1468311721660211,0.0053928313412779,0.4051790903990702,-0.0001127756731697,-0.0015331418395718,10518.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637408438898,3.116853516001324,3.0791806297943056,-0.001462028670719
17,17,17,53,4.243852266572437e-06,0.0006291960887257,0.0016908389354873,0.0002542891722816,4.381816209436503e-05,0.0018025842214817,1.130837440057273e-05,2.200435622411828e-05,0.0023465116047074,3.6032557636175264e-06,0.0001406025379909,6.793340660889127e-06,0.0015141236747689,0.0003364735174044,3.628283732699481e-06,2.6328779166172043e-06,0.0267805653560007,0.0631258359584688,0.0739666699495942,0.0871001376184395,0.0983523691632659,0.1078603864366872,0.1161339091633435,0.1246913126872514,0.1381637844192884,0.1470543223260789,0.0053700660766855,0.4057731420495022,-0.000115314606821,-0.0015331418347125,9904.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637276176177,3.1170350292720066,3.079180568902103,-0.0014620286707186
18,18,18,82,0.0010418073631886,5.8865168320912335e-06,0.00774010424828,0.0026023256691483,0.0035589853348357,1.586183176459906e-05,0.0001877083125595,5.957734805657557e-06,2.8357691364561286e-05,0.0003413336249485,1.7751688826735796e-06,0.0013729560424663,5.966993998641287e-05,2.2633918615346936e-06,9.02287536650064e-06,1.6078445739818294e-06,0.0267797754135136,0.0631255611746198,0.0739667573406334,0.0871006092477175,0.0983526909976591,0.1078587223070277,0.1161281032141192,0.1246852096901022,0.1381849621062606,0.1471264263447667,0.0052562153776529,0.4058405589925031,-0.000106152471558,-0.001533141829593,10784.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.127463741072575,3.1170219365145324,3.079180630847146,-0.001462028670719
19,19,19,72,0.0013296380974311,1.3880654929320508e-06,0.0011077794051089,7.38145921651308e-05,2.5754542624951748e-05,0.0005959825419665,0.0002386226985053,4.291503723748224e-06,0.0001297212689803,0.0009113635411496,0.0009548037903003,0.0020221883317662,0.0012574888347807,4.6000694256298257e-05,1.0841330721341877e-05,7.94139870300528e-07,0.0267800438808511,0.0631255905871744,0.0739669643678398,0.0871008225921622,0.0983531218044979,0.1078602265269028,0.1161317663293435,0.1246890347986523,0.1381746387366693,0.1470895832333105,0.0053154474186751,0.4058074799128853,-9.311091839365352e-05,-0.0015331418215301,9087.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637235942924,3.117021653664741,3.0791805503791894,-0.0014620286707184
20,20,20,8,1.952442194653353e-06,9.462814943627664e-05,6.968374364473664e-05,0.0037384646774614,0.0023271597023825,8.713197784156963e-05,1.873360521980475e-06,0.0027632356496782,1.827596148970436e-05,1.820293273891216e-05,0.0003519223251494,6.707456184289483e-05,0.0002733744882645,0.0006801311502804,1.617847879432663e-06,3.449980652282157e-06,0.0267484956203795,0.0630417102636353,0.0738671552931763,0.0869820366491865,0.0982181212636888,0.1077121111162034,0.1159729868349109,0.124517306241566,0.1379708390545865,0.1468482329149265,0.005362536127341,0.4051912107419413,-0.0001311795686638,-0.0015331418183627,9447.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637247853977,3.1168521684287414,3.0791805558628984,-0.0014620286707185
21,21,21,34,1.3130779258723075e-05,1.0269930088665229e-05,0.0005531631965445,4.870569418181944e-05,0.0008192246820401,3.6534890546717e-05,1.2382705792697825e-06,8.6158347876004e-06,0.0003626603584463,4.618028722870716e-05,2.3470701787865272e-06,0.0007943905190005,3.046161689573496e-05,3.645704607490628e-06,6.606286529797987e-06,1.6962473394834109e-06,0.0267485306733847,0.0630415388061618,0.0738673952533023,0.0869824773058428,0.0982187464366743,0.1077132615660041,0.115975156248813,0.1245195382778134,0.1379665376185068,0.1468316798930045,0.0053900362783803,0.4051773177983732,-7.885158539887295e-05,-0.0015331418178544,10898.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637412075923,3.1168458132699173,3.079180631468749,-0.001462028670719
22,22,22,7,4.947738979195715e-06,0.0013950362062793,0.0012233346476492,1.4508327912334452e-06,0.0004125771705389,0.0058175287763492,0.0011567693435435,0.0036931026216307,0.0004614941065537,2.001070400753477e-06,7.495915242564371e-06,0.0001702905422383,1.939703355885416e-06,1.0423727884091863e-06,4.059654274726345e-06,2.577500614927164e-06,0.0267797715889424,0.0630956411983364,0.0739657574772494,0.0870993823313025,0.0983516895326199,0.1078599401754145,0.1161339064641112,0.1246912768008512,0.1381605734467788,0.1470451430168498,0.0053830176562224,0.4057627496384393,-0.0001591845442369,-0.0015331418155003,12050.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637338328944,3.117063686507069,3.0791805975165105,-0.0014620286707188
23,23,23,21,2.998811080036656e-05,0.0003632550702635,4.905176280724842e-06,0.0070712826770298,4.769198706521255e-06,0.0007098980407363,1.763063338955737e-06,0.000250603844664,2.15934429726588e-06,0.0014901500445598,5.692199843338495e-05,2.0894184097999086e-05,3.6293970047295e-06,5.725094289954222e-05,6.574732096511133e-06,3.2634470897416595e-06,0.0267146326584812,0.0630677732292171,0.0738754003743153,0.0869878004887517,0.0982206490111487,0.1077062053475622,0.1159513303147807,0.1244946621346033,0.138052016684495,0.1471227917160008,0.0049282645563759,0.4054488671758909,-0.0001099127344528,-0.0015331418133587,11634.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,1.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:40:34.752395,0.1274637389380855,3.116825154507524,3.079180621020207,-0.0014620286707189
