,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
20,20,20,77,3.1622776601683795e-05,0.001,0.001,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.220113794845551e-06,1.6258577423900095e-06,0.030519000775214,0.0632165889782425,0.0757774110212979,0.0889539064657763,0.0997013213683598,0.1103746551625745,0.1268939891469161,0.1416527665018364,0.0028449230538432,0.3988976318939,-0.0001604707731522,-0.0019709366521211,11085.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376625843457,2.8225960003995705,2.725271022792526,-0.0018679974601828
21,21,21,72,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,1e-06,3.632225288663904e-06,1.3647512593369655e-06,0.0305191171930889,0.0632165910359858,0.0757774525706116,0.0889541832222226,0.099702265180685,0.1103759009812581,0.1268912862171709,0.1416417018003663,0.002862621944783,0.3988873475950584,-0.000139482566656,-0.0019709366503723,13434.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376660049836,2.822595966037418,2.725271037063131,-0.001867997460183
22,22,22,98,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,0.001,0.001,1e-06,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.8026257059743655e-06,6.187131735999463e-07,0.0304797320965525,0.0631290578192796,0.0756720112362486,0.088831140884242,0.0995676142394865,0.1102273252313547,0.1266941457574671,0.1413700365344178,0.0029702053259656,0.3982458936781928,-0.0001822066499466,-0.0019709366376551,11291.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376556028191,2.822531179149516,2.7252709936662067,-0.0018679974601826
23,23,23,69,0.001,1e-06,0.001,0.001,0.001,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.857563284509277e-06,5.930389933206518e-07,0.0305197484602284,0.0632164469594992,0.0757773726185141,0.0889554826952511,0.099707801110309,0.1103833390049997,0.1268730680628365,0.1415692236948958,0.0029773920130435,0.3988184838565088,-0.0001827912536063,-0.0019709366296848,12159.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376617577459,2.822600919289932,2.725271019344025,-0.0018679974601828
24,24,24,47,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,2.056607910329214e-06,2.180160028809021e-06,0.0305191122627072,0.0632168524251865,0.0757776637359093,0.0889543653443662,0.0997024379187491,0.1103760955911305,0.1268916160190613,0.1416422707865453,0.0028622618010723,0.3988884915620945,-0.0001584681007182,-0.0019709366170568,11759.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376638409144,2.8225992889044567,2.725271028034823,-0.0018679974601829
25,25,25,27,1e-06,3.1622776601683795e-05,1e-06,0.001,0.001,1e-06,0.001,1e-06,3.1622776601683795e-05,1e-06,1e-06,1e-06,1.136859957589622e-06,1.76400387225807e-06,0.0304796646911314,0.0631290898429251,0.0756718811558933,0.0888309931007911,0.0995677217342677,0.1102275515884035,0.126692439135806,0.141364277199258,0.0029788080774347,0.3982397093975354,-0.00017339230598,-0.0019709366107172,13198.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376593392604,2.822537161410956,2.7252710092543144,-0.0018679974601827
26,26,26,68,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.001,0.001,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,4.323568686635388e-06,1.1677322374401708e-06,0.0304793596400521,0.063129486154586,0.0756725066733071,0.0888308026045017,0.0995645087266469,0.1102230111768775,0.1267070957929122,0.1414193989234361,0.0028932205769852,0.3982944078701801,-0.0001638888129175,-0.0019709366003653,10923.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376651731523,2.8225262490732344,2.7252710335928034,-0.0018679974601829
27,27,27,12,1e-06,1e-06,3.1622776601683795e-05,0.001,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,1.775248666369045e-06,1.4107587614978393e-06,0.0304999695349062,0.0631729849735334,0.075724769455268,0.088894083267787,0.0996400610995165,0.110308761754216,0.1267766272728389,0.1414490435191187,0.0030047781373586,0.3985165116566952,-0.0001568263083884,-0.0019709365920574,7545.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376659834883,2.8225713817333915,2.725271036973455,-0.001867997460183
28,28,28,59,0.001,1e-06,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,5.803014649444421e-06,1.2351224805076244e-06,0.0305186745082255,0.0632167043567094,0.0757776773763723,0.0889536411385366,0.0996991196909154,0.1103715886623857,0.1269030753490408,0.1416874866514455,0.0027907834820887,0.3989316301202247,-0.0001516431815333,-0.0019709365916563,12443.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376640122499,2.8225875665509474,2.725271028749615,-0.0018679974601829
29,29,29,33,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,4.645062359674546e-06,1.3762261940367652e-06,0.0304792441990574,0.0631297622159371,0.075672837971823,0.0888308144415712,0.099563395819994,0.1102214169233982,0.126712669690411,0.1414400552023985,0.0028614045052856,0.3983151602942903,-0.0001545558501522,-0.0019709365763866,11342.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376698708619,2.82252403718616,2.725271053191236,-0.0018679974601831
30,30,30,64,1e-06,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.001,0.001,1e-06,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1.179174902263662e-06,4.020514634660146e-06,0.030496229394654,0.0631729128735822,0.0757249615794216,0.0888865009583889,0.0996026960428999,0.1102395111665235,0.1268977535417799,0.1419306093564286,0.0022541784792013,0.3989573024986074,-0.0001907756631333,-0.0019709365627575,5806.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376635973573,2.8225376488125176,2.7252710270187204,-0.0018679974601829
31,31,31,7,0.001,1e-06,1e-06,3.1622776601683795e-05,0.001,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,1e-06,5.071153688904762e-06,1.2312959665359177e-06,0.0305186706247378,0.0632158391665252,0.075776637712683,0.0889533670763947,0.0997016944137991,0.1103753645696433,0.1268883872595761,0.1416340154174089,0.0028723051526311,0.3988771235979471,-0.0001793291284973,-0.0019709365608655,13269.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376684788475,2.8225921103524008,2.725271047383872,-0.0018679974601831
32,32,32,60,0.001,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,3.837754231064195e-06,1.777519368036943e-06,0.0304792831370805,0.063129769752432,0.0756728096050118,0.0888310510615423,0.099564554330488,0.1102229930417342,0.1267085392146059,0.1414238652446969,0.002886984595496,0.3982996229641978,-0.0001404167136061,-0.001970936533117,13393.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376611067167,2.822526728465308,2.725271016627987,-0.0018679974601828
33,33,33,80,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.001,0.001,3.1622776601683795e-05,1e-06,5.990288968003205e-06,1.560378211915626e-06,0.030518547808732,0.0632167787104108,0.0757777743655011,0.0889537338782789,0.0996991864742973,0.1103716506989232,0.1269033540714401,0.1416882056445445,0.0027898993554167,0.3989326119424106,-0.0001392007549937,-0.0019709365208795,11937.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376661322238,2.822586680551938,2.725271037593958,-0.001867997460183
34,34,34,56,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,5.778065014754299e-06,1.518813096549496e-06,0.0304785974990873,0.0631291062168508,0.0756720869659352,0.0888294898373873,0.099560552158555,0.1102178201421749,0.1267174301839141,0.1414626766233978,0.0028231278009489,0.3983338688502395,-0.0001577052052383,-0.0019709365104216,10609.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376575631203,2.822518735399236,2.7252710018444173,-0.0018679974601827
35,35,35,52,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,1e-06,0.001,0.001,1e-06,1e-06,3.6714102532755457e-06,1.253418712435846e-06,0.0304796756042393,0.0631293282394396,0.0756723338338299,0.0888316903581223,0.0995688153800673,0.1102288474343445,0.1266919691693115,0.1413599604925995,0.0029871341486416,0.3982373982682392,-0.000168060622945,-0.001970936509865,13179.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376676290035,2.8225316371530584,2.725271043838394,-0.001867997460183
36,36,36,26,1e-06,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1.3771193604898824e-06,2.844519509982276e-06,0.0304794293400379,0.0631298768048124,0.0756728140836972,0.0888316442417923,0.0995672219057351,0.1102266077505248,0.126699361907346,0.1413876261796569,0.0029444448491171,0.3982650543825621,-0.0001699592384364,-0.0019709364464794,11164.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376597119639,2.822534356604778,2.725271010809205,-0.0018679974601827
37,37,37,61,3.1622776601683795e-05,1e-06,1e-06,1e-06,0.001,0.001,1e-06,0.001,3.1622776601683795e-05,1e-06,1e-06,0.001,5.992424008621994e-06,1.6533193959257245e-06,0.0304787390642581,0.0631293617872853,0.0756724263788942,0.0888302415373253,0.099562454363772,0.1102202678433648,0.126713264910845,0.1414444487585736,0.0028531105707436,0.3983178036744436,-0.0001669050737021,-0.0019709364397789,10987.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376581316931,2.82251944327756,2.7252710042164483,-0.0018679974601827
38,38,38,34,1e-06,0.001,0.001,0.001,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,1.0038329816034427e-06,2.6840721947180383e-06,0.0304796395381699,0.0631296827222101,0.0756725903296706,0.088831986592614,0.0995694193968323,0.1102296257353496,0.1266908851066883,0.1413548780102128,0.0029958187085189,0.3982332115871506,-0.000186201907044,-0.0019709364314842,10638.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376688864637,2.822537523939052,2.7252710490844065,-0.0018679974601831
39,39,39,45,3.1622776601683795e-05,1e-06,1e-06,0.001,3.1622776601683795e-05,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,4.110623124863817e-06,1.4180317457313427e-06,0.0305194337433198,0.0632163622215878,0.0757772924158451,0.0889556653269987,0.0997089154733729,0.1103848649123515,0.1268687193167907,0.1415524779025757,0.0030035916876171,0.3988021707416269,-0.0001850866140041,-0.0019709364267885,11378.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376676861939,2.822600196644152,2.7252710440769934,-0.001867997460183
40,40,40,37,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,1e-06,5.772613093767555e-06,2.107927374347657e-06,0.0305184564653633,0.0632168648836399,0.075777870261372,0.0889540284609784,0.0997001327016163,0.1103728997243566,0.1269006616097436,0.1416771611625336,0.0028076221334069,0.398922388874782,-0.0001129694663232,-0.0019709364216031,13847.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376654594934,2.8225873461851125,2.725271034787393,-0.0018679974601829
41,41,41,31,1e-06,1e-06,1e-06,1e-06,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,0.001,5.252954430932328e-06,1.820358724945576e-06,0.0304788685588401,0.0631292618942607,0.0756722841500361,0.0888305303450773,0.0995642000493782,0.1102226621626031,0.126706621594934,0.1414187249941534,0.002893515603429,0.3982928586121601,-0.0001444187243469,-0.0019709364169093,10951.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376568970351,2.822522782222079,2.725270999065567,-0.0018679974601826
42,42,42,5,0.001,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,0.001,0.001,1e-06,1e-06,4.737824639934824e-06,1.7152779084228484e-06,0.0305189410010146,0.0632162218593826,0.0757771182304706,0.0889547221906573,0.099705648978937,0.1103805328929791,0.1268782423361725,0.1415913635605171,0.0029413463499249,0.3988383523647007,-0.0001768841829873,-0.0019709364143559,13224.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376615449134,2.822595501114307,2.7252710184561084,-0.0018679974601828
43,43,43,79,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,1e-06,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,2.219675273483004e-06,2.6254939328565567e-06,0.0305192216730347,0.0632166330870844,0.0757774752390149,0.0889554854594455,0.0997077566269404,0.1103832901022446,0.1268730516275607,0.1415692662961738,0.0029773749257878,0.3988185059906965,-0.0001362119630662,-0.0019709363825478,13239.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376698486148,2.822602804679,2.725271053098421,-0.0018679974601831
44,44,44,97,3.1622776601683795e-05,1e-06,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,0.001,1e-06,0.001,3.1622776601683795e-05,1e-06,6.906402120017615e-06,1.7783403236674006e-06,0.0304787465216778,0.0631297494396912,0.0756729499274963,0.0888308768478658,0.0995631920668142,0.1102210893102559,0.1267140587775845,0.1414450626710433,0.0028537337818937,0.3983202780686333,-0.0001334323652139,-0.0019709363515399,11929.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376595406039,2.8225172013337825,2.7252710100943025,-0.0018679974601827
45,45,45,4,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,1e-06,0.001,2.6880675022892234e-06,2.80485851006038e-06,0.0305189961687036,0.0632165332764451,0.0757773730368263,0.0889552193355574,0.0997070185277404,0.110382328012345,0.1268748167368895,0.1415768333157896,0.002965031370071,0.3988252820367825,-0.0001485424115942,-0.0019709363339565,10842.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376575329077,2.822600750296104,2.7252710017183697,-0.0018679974601827
46,46,46,21,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,1e-06,3.1622776601683795e-05,3.7383350301930897e-06,2.9470834231019097e-06,0.0304788178559357,0.0631297664161289,0.0756727859464477,0.0888309701536574,0.0995644397151311,0.1102228613591827,0.1267083881683982,0.1414236934875556,0.002887024910881,0.3982991634060363,-0.0001297413241934,-0.0019709363307202,11025.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376599305827,2.8225254934912773,2.7252710117212624,-0.0018679974601827
47,47,47,62,0.001,1e-06,1e-06,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,1e-06,0.001,0.001,0.001,1e-06,7.752961187731312e-06,1.4682783756705551e-06,0.030478849642105,0.0631297538594609,0.0756730253086089,0.0888312805294888,0.0995645125114591,0.1102228241415418,0.1267103880593882,0.1414299426093475,0.0028780227470181,0.398306286341087,-0.0001738635700162,-0.0019709363196827,11717.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376698122245,2.822516363623864,2.7252710529466038,-0.0018679974601831
48,48,48,8,1e-06,0.001,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,1e-06,0.001,0.001,0.001,0.001,1e-06,3.3325112687696705e-06,3.531087765733405e-06,0.0304785369538562,0.0631298017350895,0.0756727776225087,0.088830558076159,0.0995628571807529,0.1102207527473853,0.1267132671867927,0.1414433593941765,0.0028556712506447,0.3983176688809595,-0.0001598439446043,-0.0019709362903319,11879.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376567438258,2.822524549000247,2.7252709984263905,-0.0018679974601826
49,49,49,50,1e-06,1e-06,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.001,0.001,3.1622776601683795e-05,6.037988472730345e-06,2.1924392521861914e-06,0.0304786521075848,0.0631291944100063,0.0756722579201552,0.0888307277601406,0.0995651086456582,0.1102238845005808,0.1267034514159531,0.1414062789079219,0.0029131572430601,0.3982809084634577,-0.0001251921735458,-0.0019709362706585,10318.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:05:49.625769,0.1206376574894939,2.822520984857694,2.7252710015372554,-0.0018679974601827
