,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength
130,130,130,130,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.0564299397937522,1.0001776254869883,0.1115969443566973,0.6268297234910626,0.0310022136076045,0.0661639004214849,0.0352347193504094,0.9596850047904272,-0.0007832770427941,-0.0009604109821718,1083.0,0.0,0.559448179377736,0.3183682671306512,0.9827215923343974,0.3859388031179065,0.8856894269797009,0.6560771856866561,0.9161440724365804,0.3545676606804618,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3613323028874089,0 days 02:59:44.995636,0.0007833290927353,1.6606743995745903,1.3435694149642987
131,131,131,131,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,2.046834439522553e-05,0.6755619413103817,1.814390146148876e-05,1.116293208815398e-05,7.808157146478202e-06,0.4369216436296488,6.186477002390288e-06,0.2549117094624015,-0.0013136661426123,-0.0017237073282599,8897.0,1.0,0.4166964266045845,0.3693269630957549,0.8270428182013859,0.9531227652913028,0.8245693322036489,0.4514212725251594,0.8290967274280593,0.7301863689728796,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.17891656739837,0 days 02:59:44.995636,0.0013136875394158,2.025105607916814,1.5169162186062115
132,132,132,132,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.5872675914007273,3.4555927382345386e-05,0.1322918761451794,0.5406185284641715,0.3973146640866875,0.1608680271181451,0.0607503703040631,1.3901407388097072e-05,-0.0010978049822973,-0.0012329485364644,8528.0,1.0,0.5191332376501886,0.1834950095969402,0.2378709334464719,0.7037642552418423,0.1987394069753326,0.5603459846190683,0.8041887075195945,0.6538980773741612,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2420467817113867,0 days 02:59:44.995636,0.0010978069605134,1.4452710361486298,1.4960288855081536
133,133,133,133,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.441372477614621,0.2773306410422809,6.0690376196584496e-06,3.253416489254012e-06,2.576381353628145e-06,0.324192520538765,0.1232536325150228,9.72239701460118e-06,-0.0016435289042702,-0.0020051117294796,9161.0,1.0,0.6097557171857994,0.2577333633717787,0.119935968613166,0.0339098497467681,0.0463400935683828,0.2317624605308721,0.5576826791052716,0.4236802611593196,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1622067178687119,0 days 02:59:44.995636,0.001643580608795,1.4653143643389765,1.3286865217264519
134,134,134,134,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2261015522755611,0.0001536847644191,0.4495224872340543,0.0270490390541162,0.2156143241322954,0.7036037139690403,0.0019555990872822,0.4300755012252399,-0.0009312925303583,-0.0010202776601355,7376.0,1.0,0.2040989308365327,0.3026871386777993,0.4612512907545262,0.798942229904156,0.6559291488966292,0.0409055308440315,0.4815189960665327,0.1859971408619078,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2879410912265421,0 days 02:59:44.995636,0.0009313414335038,1.452332134352812,1.3178439784630027
135,135,135,135,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.1153517416759706,1.7484887423896544e-05,0.3139450290300304,6.347578284478573e-06,9.249115205718443e-06,0.5747470700642139,0.178038906047011,6.495952203096369e-06,-0.0012028313854304,-0.0015168789708005,9487.0,1.0,0.8548328677142727,0.8849042337673497,0.5546647111131409,0.7364080424825971,0.686781002516244,0.8168348678564569,0.2788157443291197,0.2292883141352593,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2475904521009559,0 days 02:59:44.995636,0.0012028541606697,1.8355185531554736,1.356017147250731
136,136,136,136,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,1.5134547854839e-05,0.4822937329347365,0.6308434407490985,2.675658974081488e-05,5.739726037083956e-05,0.2266388216784479,0.3247171779882403,0.7621070507096244,-0.0008250683430424,-0.0009682778846097,8656.0,1.0,0.7463090556139563,0.9590819260938424,0.2298178228373562,0.5677739835398896,0.5442195125318621,0.3735582233951082,0.7502377867354061,0.1317663476758382,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3601349704312091,0 days 02:59:44.995636,0.0008251112143758,1.6271973793284278,1.2724854504072813
137,137,137,137,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,6.380098686212486e-05,0.3440087159468941,0.4745081627797638,0.0058780811944419,0.0001179290162318,0.6223197172075698,0.6700296937329042,0.0002039236315018,-0.0007718457263493,-0.000901229837239,8420.0,1.0,0.3717770738280922,0.4310672285924066,0.9529997793113488,0.6843037903798886,0.7109588786233508,0.9997911436030892,0.2267787050296258,0.6035266324041912,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.404059698177232,0 days 02:59:44.995636,0.000771846611843,1.5042060394610486,1.2449718603224724
138,138,138,138,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,9.589431790302248e-07,0.8341628981509622,9.999994910865405e-08,0.0452820061913357,1.6165465465891253e-07,0.0126518966618232,0.2598465459745491,2.529292646102728e-06,-0.0015648216955776,-0.0020516565399678,30813.0,0.0,0.1076616957623852,0.1624966741586189,0.6961278409738247,0.8259834276770187,0.6357975895967353,0.5797828945619068,0.790630726295852,0.9562374211517236,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1777151097243811,0 days 02:59:44.995636,0.001564952499914,1.7868922139608079,1.3731559108948397
139,139,139,139,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.2506142191757124,2.0534975766485884e-06,3.547336093229452e-06,2.6097781086740466e-06,0.9774272236962084,0.0733442011603324,0.8598744149893107,1.8044196327501435e-05,-0.0006175818237263,-0.0007674832526235,8457.0,1.0,0.9255221732521834,0.8087770068293173,0.4321179044971832,0.7663340080029579,0.2338323123187341,0.904048678156823,0.2797343041595618,0.9803847111856008,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4612924667095884,0 days 02:59:44.995636,0.0006175823135126,1.7224525171756953,1.2766874335364171
140,140,140,140,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.2176948587269454,4.024058542507162e-06,5.439701123737972e-06,0.2570959177436047,5.256599635281208e-06,0.8217798488309874,0.092240892030802,8.077773331741252e-06,-0.001056235274903,-0.001328678406778,9547.0,1.0,0.3016832549624413,0.2640832767535498,0.3363274420383708,0.4851418951388808,0.2002006434705995,0.2637231920312685,0.8842365683840808,0.9313198157180764,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2960608832790523,0 days 02:59:44.995636,0.0010562819134844,1.7498732303938798,1.2674641409930059
141,141,141,141,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.5597417102773752,1.5142563864784808e-05,0.2963459984750133,0.2360260066340847,5.794351023654805e-05,0.4175162512896477,0.0498821980395517,0.1842793364129686,-0.0012978692715735,-0.0014017963845774,8599.0,1.0,0.1553798826124388,0.4413512264260195,0.4198464085418141,0.8282891159533825,0.6604139492479763,0.4080416756397663,0.788695792970943,0.6051509888335281,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1963554201643925,0 days 02:59:44.995636,0.0012979228755601,1.6806123289125978,1.523915063817773
142,142,142,142,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,1.0001196336448064,0.0909929733673346,0.381525214768192,0.2757154113947777,0.097437406223896,0.8202403050148183,0.0842470598015222,0.1738993730440564,-0.0008448924822825,-0.0009510060383869,713.0,0.0,0.2093610962463399,0.7926281560532956,0.4656375164822883,0.8869505002259676,0.6652286902850271,0.1511461071182099,0.7566756965413822,0.5812057528556136,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3312751549724003,0 days 02:59:44.995636,0.0008449033276244,1.6171557233290355,1.3584428599570928
143,143,143,143,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.1161533864181487,0.1864750114849057,0.1777110956501146,0.7237368335960299,0.1259518937175673,1.000324832929523,0.1682550660735808,0.140210160133653,-0.0007355207305573,-0.0008361575537874,572.0,0.0,0.5415794581404321,0.4197375547591516,0.66289024476234,0.063289788225274,0.5038335624770842,0.935506718815235,0.2048671372175592,0.137013393890617,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4271158747606322,0 days 02:59:44.995636,0.000735554755734,1.4569238937044795,1.2558509041133599
144,144,144,144,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,6.977583557054965e-06,0.000136944886699,4.32114117688279e-05,0.2829620983479492,0.0124875268210993,0.398366838980534,0.7201503364724403,3.144284508061331e-05,-0.0008798948097568,-0.0010793324606368,8390.0,1.0,0.4105203445189851,0.5195104419443821,0.3765258345746637,0.4839410295657812,0.6746681273088498,0.7927785685533543,0.0515914868847581,0.3817122140834397,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3518756668811922,0 days 02:59:44.995636,0.0008799365513415,1.7426222580856447,1.211142563403749
145,145,145,145,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.1897961857529353,1.0005392911696522,0.5572166633909779,0.1336129308437872,0.0898919937682745,0.2599053575663145,0.1624396874956768,0.0694202536063562,-0.0010356708964706,-0.0012996449326995,775.0,0.0,0.6192309160099487,0.0209156604668269,0.949196085805464,0.6408209766622542,0.4850036743611498,0.4483143018991906,0.1472576819398338,0.0662550030853231,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.29211798850733,0 days 02:59:44.995636,0.0010356748234394,1.2897021024147182,1.2960114470592317
146,146,146,146,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.4349271739507451,0.0341469462016917,1.0000672201892395,0.1673981743499955,0.4992802364079879,0.1860369480190568,0.034470924203727,0.0320004119011059,-0.0010021767755647,-0.0012808735119163,1326.0,0.0,0.6809667073821352,0.923986139489024,0.79236850187799,0.021454334921551,0.0389684819440877,0.5126584980908546,0.5732641256148879,0.6063464038688403,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3176308390114493,0 days 02:59:44.995636,0.0010022871468139,1.1585609439738447,1.225147368588143
147,147,147,147,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.148757446711828,0.1476892362811447,0.8214598517364625,0.1366081957018966,0.3119731109075347,0.4771435081619563,0.1722392130635187,1.000436559224921,-0.0007347581598897,-0.0007821601451948,569.0,0.0,0.8760248254439775,0.897865788127695,0.9892944308928155,0.3336362814836187,0.4685438744054826,0.993629312938368,0.7003627951620519,0.0574349150226748,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4301055357261426,0 days 02:59:44.995636,0.0007347617511905,1.2285549648407494,1.1943577137034502
148,148,148,148,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,7.269124510761331e-05,0.6754485764803315,0.0009597452885795,0.2869904674279753,0.1182957645801794,4.956038289195341e-06,0.2059707028647447,2.4783717129067405e-06,-0.0014170109079123,-0.0016504879676963,9237.0,1.0,0.9095515927383748,0.6166727366896131,0.1937122517675252,0.3477290547245186,0.5776592921086124,0.6527664441151828,0.410728475381375,0.7443590959461956,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1695274701832591,0 days 02:59:44.995636,0.0014170118400491,1.509315761922563,1.513998667264226
149,149,149,149,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.8154090527430206,0.0654989620851823,1.0000411075896185,0.0679991334520805,0.8065892140903955,0.2704147527595417,0.1682217932670826,0.2583334038232248,-0.0007544992339075,-0.0008166699324315,1060.0,0.0,0.5328265257248977,0.9747578061892131,0.8534960630493873,0.1500965432951359,0.1030876914121305,0.8535295930326651,0.6077306724577283,0.9762235664604278,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4221726042411116,0 days 02:59:44.995636,0.0007545287477097,1.2261143058066433,1.2160181773394705
150,150,150,150,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.4859328081466289,2.646169887193176e-05,0.9851557099022704,0.1513120875793752,0.8822461645154503,1.0245753820609256e-05,2.213769338444608e-05,0.0698458796822876,-0.0008178928054418,-0.0010548040835051,8911.0,1.0,0.435834779462619,0.1792983733266665,0.0369883463752735,0.7685847217103081,0.0835179293669268,0.6439031526829808,0.5635435668373796,0.739568320401929,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3400644254272875,0 days 02:59:44.995636,0.0008179266973115,1.5674997142686604,1.371114250097428
151,151,151,151,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.9886942439509178,0.2785475327475603,0.1959061156137997,0.6391231083334147,0.1991812215221351,0.1774887219956157,0.3093813469882536,1.0012255571472155,-0.0007271368909065,-0.0008423982599724,425.0,0.0,0.943891263002008,0.2365214903841666,0.4826040926959499,0.7515620687294599,0.2023581685917818,0.0920116234928242,0.1380229866068717,0.9316879857781158,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4352670003509173,0 days 02:59:44.995636,0.0007271555318098,1.232864966835979,1.1947536776962444
152,152,152,152,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,1.00049201504778,0.1212243213398224,0.3839310516900593,0.5892568857943411,0.0652859984338622,0.0669812688707395,0.0805917308551862,0.2591343038292585,-0.0011404392874836,-0.001404020322129,725.0,0.0,0.7894252030152007,0.2004108507488413,0.0158897298359887,0.6378190116729733,0.3219068800907684,0.227954613732546,0.1995556372938079,0.4722253635804095,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2578956419432615,0 days 02:59:44.995636,0.0011404401862425,1.4445907630817854,1.3828844515707566
153,153,153,153,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,1.000036107266116,0.1108799330355507,0.3623672021561591,0.0407684293561893,0.0469557822888535,0.3950812623864917,0.1259692464837899,0.0469079449522012,-0.0012975036581977,-0.0015648440488498,794.0,0.0,0.3422514539903797,0.9402172918894702,0.5658874773949365,0.9001261446978802,0.9246386652645656,0.9001324900548501,0.4983454905287332,0.5832895646919062,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2106469009080036,0 days 02:59:44.995636,0.00129752473214,1.5986741755149736,1.4020569018966014
154,154,154,154,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.0005282847716452,0.9032317573915452,0.8687208722747721,0.5641471720141542,0.2212876407602861,6.58495517001811e-05,0.0895991553729919,0.1444904253886356,-0.0008203155617387,-0.0010525417007323,8846.0,1.0,0.5342589017236986,0.0202634807373287,0.9464100576900564,0.1510903531028005,0.5534559105858134,0.682647856788838,0.7863061131620858,0.5422231796108453,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3705318266575598,0 days 02:59:44.995636,0.0008203370845095,1.3297001901483683,1.2918860986482383
155,155,155,155,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.1732793456945105,0.1449959568964514,0.0379158965943471,6.0044659393937737e-05,0.3613234748656846,0.887215416255455,7.927695736342065e-05,0.8603733667573619,-0.0007519169046017,-0.0008578895776967,8215.0,1.0,0.6391108790301397,0.8271093594992666,0.6435283568596154,0.6668418155384968,0.8540520560504438,0.0734116669155326,0.518521050809158,0.0265520237612418,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4001477840605489,0 days 02:59:44.995636,0.000751950859487,1.8792468119767731,1.2495550126527364
156,156,156,156,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.0233766311681512,0.3897138633374386,1.000003116670742,0.0335708915487817,0.346864762127897,0.0377744612647319,0.0471230419635842,0.1679534672193762,-0.0010170538812874,-0.0013001864532872,1343.0,0.0,0.1513861713431294,0.0285064142169597,0.8662414965178878,0.329738218002739,0.5211312073463263,0.7872579379890905,0.688896824749785,0.9263145604956078,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2918345278965518,0 days 02:59:44.995636,0.0010170598827006,1.3836837590904614,1.3515462178736157
157,157,157,157,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.4540189697483751,8.727220614933124e-05,0.5550866973674151,0.6084618525793495,0.0439765306484137,0.4981958384796157,0.045962626451097,0.3873386130021025,-0.0008581170188896,-0.0009643478185853,7404.0,1.0,0.4898036887229915,0.7024378150343941,0.8677546688910042,0.1071970230385482,0.4698551588747217,0.0879942584045,0.5569643621342539,0.3133533464336471,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3315377893103745,0 days 02:59:44.995636,0.0008581255843845,1.5288785337324857,1.3443861284260255
158,158,158,158,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.5622659201910747,0.1672823935639356,0.4144671700681291,0.8629667900883032,4.274942334968037e-06,0.3507296080098844,2.409880847110519e-05,2.9324527259943453e-06,-0.0009260192199416,-0.0011205966460128,8965.0,1.0,0.8404982731519823,0.4683808695028418,0.16289530068774,0.8733791351470347,0.4258654966885558,0.0197112421874458,0.2686888585870096,0.3830994218100014,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3229027116030859,0 days 02:59:44.995636,0.0009260192175304,1.713773200260466,1.343206481299782
159,159,159,159,0.0621709028616382,0.0621709028616382,0.0621709028616382,0.0621709028616382,0.0621709028616382,0.0621709028616382,0.0621709028616382,0.0621709028616382,1.8279192767969968e-05,0.3627440982172479,0.0370679331490674,3.77993437163928e-07,4.216850347214268e-07,4.990295606299214e-07,9.438931655499608e-07,0.1639927071734741,-0.0031210594122702,-0.0038006242154185,10289.0,1.0,0.0262443207348223,0.1401115351915322,0.2965088687873769,0.3375832951584115,0.4375794644216485,0.2976178144068799,0.3206682412694038,0.4620787748246554,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.0615187494906648,0 days 02:59:44.995636,0.0031211382535728,2.1358366611320863,1.8334855230401572
160,160,160,160,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.8006319972559552,8.3190596631009e-06,0.9372502291315052,0.2111093694350856,7.920629865960235e-06,0.1994537357930432,0.0218565415322997,4.776348908049586e-06,-0.0011312383028648,-0.0016072908608177,9300.0,1.0,0.3519327463102876,0.7497859477666411,0.781070814915798,0.0176659638470567,0.1620922119128206,0.1018191438928746,0.3528687006585745,0.3562605533678569,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2729860293332509,0 days 02:59:44.995636,0.0011312570525802,1.476900856537221,1.272968360102253
161,161,161,161,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.3803811305550009,7.785042210263543e-06,2.2113968432456528e-05,0.1379667418536564,7.663905950792577e-06,0.4533139161914408,1.4939613216719104e-05,0.3977799247545405,-0.0012564728326254,-0.0014175972290549,8038.0,1.0,0.7492930954460025,0.729520125674327,0.8824147325613924,0.6829980203089694,0.5955341403008954,0.9943332014900896,0.641966715068702,0.3894717582066502,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2012048273318675,0 days 02:59:44.995636,0.001256510435481,2.1225306773272283,1.531997528250893
162,162,162,162,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.0596655592424725,1.0004449595843723,0.4433433859405349,0.062591129246217,0.5805549005352458,0.0762215747303411,0.1389218204418801,0.3457847119904064,-0.0008804897329881,-0.0010380052644214,818.0,0.0,0.3047671450549398,0.0357513358910965,0.9441383821019348,0.7526396033854349,0.3770744740385141,0.8750264088387725,0.762923530257859,0.4651733664606914,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3447316935669807,0 days 02:59:44.995636,0.0008804900508694,1.5327098929452183,1.2842680199102
163,163,163,163,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,0.1638433645577982,9.88480623345906e-06,0.6982041633934414,0.0033333863658583,0.3427927108898529,2.1850060809347227e-06,5.99189449243831e-06,0.0932818401652881,2.2275705566989152e-06,-0.0015998522017012,-0.0019702309136225,8951.0,1.0,0.9557833448132416,0.8923995250960749,0.4460462226478133,0.427009935517979,0.1516958500288139,0.1024071282176544,0.3572105858326114,0.2145963222654221,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1645996376940333,0 days 02:59:44.995636,0.0015998626114814,1.7725862060414732,1.459292005013206
164,164,164,164,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.8992344885102149,0.4649084872159615,2.573099686495052e-06,0.0993463629959618,6.987612283386122e-06,0.1389169823805665,0.2010196410732802,1.7243567022118807e-05,-0.0014944038500982,-0.0018777614884403,8992.0,1.0,0.0686048753592449,0.7354797423575674,0.9611756267230732,0.6873883811420436,0.9074324780725448,0.8703669412946711,0.6460543691700241,0.5226129115246972,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.183575674841359,0 days 02:59:44.995636,0.0014945238553139,1.7337318860196895,1.4069800439673066
165,165,165,165,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,1.5884545116762186e-06,0.0550374102899419,1.465001741504214e-06,0.2180527726025218,0.297539142450544,1.868915242409015e-06,6.616110917668389e-06,0.0636962084040198,-0.0020343871188308,-0.0025235963626997,9820.0,1.0,0.3579013924678206,0.4949761755722949,0.3212519515014987,0.1720666773180067,0.4953270051382947,0.6611575082946666,0.5853151200539239,0.7378227930383214,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.107880561267722,0 days 02:59:44.995636,0.0020343892293791,1.7687832412497146,1.806586348562073
166,166,166,166,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.004699592743763,1.9904959879532587e-06,0.0487692403279593,4.967845519337792e-06,0.0645494240889591,1.5308914848848947e-06,0.5031002607395536,0.1490168940797092,-0.001268194357144,-0.0015822599927143,9265.0,1.0,0.3359702633489273,9.60405599956804e-05,0.212659523709593,0.2896953747711416,0.553104867010391,0.389451515347593,0.6576718802427545,0.2239429185820662,100000,30,8,0.1,5.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1750450070972281,0 days 02:59:44.995636,0.0012681947684087,2.4119444216327457,1.508631087455939
