,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma0_13,Gamma0_14,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,Gamma13,Gamma14,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength
10,10,10,10,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.3408476187503736,0.3582759118867216,0.0985761420493235,0.1426792742354927,0.5064639857514368,0.0527702377802897,0.4109017134094984,0.065875840777281,0.3020107986996339,0.4776718142765728,1.0001066416970978,0.0847976649033603,0.0978153473441064,0.8353628528268877,-0.0002367549643803,-0.0002715388380475,936.0,0.0,0.0770838085005387,0.4884492270855238,0.2128309953403343,0.1326962975467872,0.506064922529373,0.785085292596959,0.2950064428055194,0.7687717599091665,0.5256295231622541,0.1490480233707125,0.9649677439797356,0.4016362238885175,0.2952342556626958,0.8469983706337296,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4150589963586431,0 days 16:21:07.613160,0.0002367599629282,1.4882147577851323,1.2939050593001942
11,11,11,11,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,4.637958519039033e-05,0.7395756133659431,0.0522232313694122,0.000165224758482,0.0346508523011229,0.7948281433118536,0.2872518052356972,0.6579825234958492,6.185700825842593e-05,0.0002607658360416,0.2084155764247182,0.0003305283565166,0.0001157329625271,0.9816456026293928,-0.000310304033345,-0.0003791610203724,7099.0,1.0,0.1244603325154798,0.7335904610737034,0.1878247425654683,0.3924917760125824,0.2318998784621384,0.8412279926923869,0.3900745519398617,0.9746928128822892,0.6252614844151068,0.6936228347029152,0.5215251221324175,0.3089681990755911,0.3955564210524287,0.9409341876619016,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2932552094322489,0 days 16:21:07.613160,0.0003103040481892,1.7513021744171033,1.4072955444225055
12,12,12,12,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,1.000611980701425,0.3771093733847483,0.163236399073101,0.2418046133314755,0.1576121967770622,0.1327555719058331,0.1383681479970143,0.091762638911293,0.5792478045061983,0.1318699841382316,0.6848775012313002,0.5443674503658583,0.2152933727965094,0.2253030903676196,-0.0002610577831888,-0.0002907883651175,591.0,0.0,0.2012032007246644,0.9882189012202124,0.7583058620038184,0.3597869264926102,0.6415135895056033,0.3809815392930875,0.38149293263992,0.5038029501945296,0.016722821635377,0.4935715599433962,0.971598413446888,0.2854652287855784,0.7482179590766121,0.442788890070495,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3544108148526849,0 days 16:21:07.613160,0.0002610590489055,1.5953690952661386,1.3284301980128717
13,13,13,13,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4915814840520088,1.0009303278815187,0.4141574994408608,0.4936716257514932,0.591865538927279,0.8066142951612564,0.1275589688777172,0.1589080458518805,0.1415447865406073,0.1825833128759522,0.2178856256298894,0.5111413155778867,0.6457723348482305,0.1518718848786439,-0.0002335916486772,-0.0002627518513678,553.0,0.0,0.2092810426177854,0.9050025708181296,0.0168272846802129,0.3035089265995107,0.9990258823239376,0.2621467961899895,0.849044521859272,0.6056831486557043,0.8060357075271236,0.6303177554434782,0.3626968570578484,0.7607887845834825,0.0264845489039723,0.4468129517344519,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4088146598239899,0 days 16:21:07.613160,0.0002335994018553,1.3984671883472213,1.3152816599557824
14,14,14,14,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,3.7765483034201486e-05,0.2613116779063072,0.0489227587389206,0.1328796086117664,0.2256226461035919,0.000441867812171,0.5215959556533015,9.196013114234968e-06,0.0420653178809285,0.0002324266959003,7.848648463498971e-06,0.5632783064945782,0.140589184516604,0.7987400038979282,-0.0003432976800902,-0.0003835375951125,7472.0,1.0,0.371854569870106,0.4770740056373495,0.1276206864960696,0.2225068659462724,0.5620515900997094,0.3877691156559539,0.7916562055903406,0.6051365892775145,0.8612666847869941,0.7323608373256045,0.601823447758565,0.2876156021959957,0.7827604679261685,0.2512675781710818,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2362974907471355,0 days 16:21:07.613160,0.0003433061991893,2.2163012697639366,1.5349454191447118
15,15,15,15,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,1.000126628570894,0.5677494044075833,0.1886957500835198,0.2070727617333768,0.1824594900711096,0.439630673254152,0.3410302354540878,0.3909083206578802,0.290103280779223,0.1892506357400988,0.571963167367617,0.8860380222094489,0.4599383491678751,0.2006039950663263,-0.0002180122400745,-0.0002406297983821,480.0,0.0,0.0752111118144044,0.9628645784432278,0.5400112050964692,0.7738942975498113,0.5292228076303601,0.6115797303718215,0.0338922505165062,0.1867936793538085,0.6746893954347775,0.5705645979524983,0.1585550339867126,0.9520292687261848,0.1543536325474043,0.5103032497386853,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4555025147137011,0 days 16:21:07.613160,0.0002180225405667,1.3334925194140022,1.2502689658263808
16,16,16,16,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.4098656960819244,0.6202553388970423,0.2164595779911632,1.0107904285991469e-05,3.512096207668592e-05,1.915621685088984e-05,0.3222759897460351,0.1485104084215709,0.6894444962425064,3.668356981964955e-05,0.1071588531998045,3.0762652115071985e-05,4.714714934625834e-05,4.093646050277399e-06,-0.0004753291691486,-0.000625085475431,8139.0,1.0,0.1440028750192576,0.7173717261062347,0.2763130140951527,0.1341339751217832,0.0459871806705156,0.1748355378976236,0.1917987167235664,0.5369720795717926,0.4510388861713912,0.9572943672535372,0.9541513368666424,0.7965461104684304,0.6715876339807033,0.8450230915683464,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1926259380616196,0 days 16:21:07.613160,0.0004753291574192,1.7461008707494834,1.4723035760969811
17,17,17,17,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,1.000834141319862,0.4199875719722714,0.0976758431529666,0.1591309507954555,0.1164896524779786,0.5841531318879292,0.1031609102657502,0.1005787654866448,0.1024872966272684,0.5597314235169075,0.3446738561868505,0.1038353104209354,0.1401846547588148,0.8779036394334063,-0.0003033106490129,-0.000368117963804,543.0,0.0,0.9387518284798846,0.0226177288870027,0.1181052271508587,0.3602638846836431,0.0935868530425997,0.5995244730532772,0.2603642223481086,0.2643397291323255,0.2883279886478656,0.09771565758439,0.7409444532381589,0.6506724295996501,0.6065080906412624,0.0340455822777754,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3216889558551868,0 days 16:21:07.613160,0.000303312408387,1.5555483105714396,1.3149769422551125
18,18,18,18,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.0849587932188057,0.7125552992478266,0.0721651621503928,0.3022619819045603,0.1103142709825958,0.0983500448875788,0.1850134175078152,0.1236377086453929,0.071227693144822,0.7802506889131513,0.1096621038809937,0.4524762201464094,1.0001460078157585,0.4358362073976352,-0.0002210428032863,-0.0002565543944493,1012.0,0.0,0.4294641446388775,0.6852035898998426,0.1563466499035863,0.3856578446575508,0.0198341454699368,0.081857997077242,0.2164535799990539,0.4146501611412486,0.4632400362873798,0.884521531618113,0.3166584421740133,0.0214638762771913,0.8262233467711652,0.0618469353735727,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4465431222575913,0 days 16:21:07.613160,0.000221043016969,1.566496354694157,1.2361462662351628
19,19,19,19,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,1.000412827408894,0.3798583118836647,0.4177356361780031,0.2311817257967829,0.2099363631796718,0.1821895255820692,0.1599869835010411,0.6935573145375216,0.1603048551250053,0.7173582546757375,0.5517938601485649,0.5396971794530383,0.2181040232737584,0.172370820426143,-0.0002462981474358,-0.0002732306718809,428.0,0.0,0.0929919926622283,0.963181716739735,0.7533654181283584,0.337854202779255,0.1321788416191956,0.3867305731718615,0.3391948927801735,0.8744412014424732,0.41875301731404,0.082045006015622,0.9268052023585862,0.6223133637152601,0.1167098567810022,0.1131741600464223,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4120164648353461,0 days 16:21:07.613160,0.0002463206499099,1.3476018559843161,1.2384701464179693
