,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength
62,62,62,62,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.3817222245892214,0.42349518984483,0.1474263621699176,0.204926425056359,1.0002607784457085,0.1292250139028856,0.085124629897994,0.193071798771388,0.3218125101544867,0.1109974524653246,-0.0006747191543934,-0.0007838965226353,694.0,0.0,0.8560083046111611,0.4326345607117319,0.0037293622863878,0.2123031061951699,0.7599704182197689,0.1584179885297779,0.1995763351554023,0.2855360642034483,0.6092833765614685,0.8364055547707432,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3111762871608415,0 days 05:32:02.756286,0.0006747253041631,1.6283835738772898,1.6578218597234526
63,63,63,63,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.82927887701328,0.0505495279750792,3.810655435888829e-06,1.0363741290764431e-05,0.0549658609859362,0.4693113806251558,0.5409936465452051,2.654566699950312e-06,6.412389562051729e-06,2.68249225939888e-06,-0.0007064108775392,-0.0010258057916068,8912.0,1.0,0.2188948374279186,0.5994678737814576,0.5299406131466844,0.4448642064761482,0.5804205236557797,0.8141185235724825,0.2174880566784605,0.4972341508794262,0.0979205611461283,0.5132375550687044,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2436967878522051,0 days 05:32:02.756286,0.0007064269263954,2.025241660216759,1.5920906061062736
64,64,64,64,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,0.2191196687578146,5.455418484410694e-05,0.7481653286900034,0.1258613294287549,0.112667615610272,0.3234959730017945,0.0001552646320558,0.3221084136540569,0.3143764252555663,0.1262140947119839,3.709229090768966e-05,-0.0008524770260292,-0.0009464096935112,8099.0,1.0,0.7910078573202679,0.998558890651704,0.4756930540857839,0.2966034006997566,0.5795035819171939,0.3717520548106484,0.1170023891195599,0.5244985720304953,0.7991356910058783,0.8911272873731255,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2178285885047343,0 days 05:32:02.756286,0.0008524871320051,1.7468379091777864,1.6832291450212533
65,65,65,65,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,1.000574013451783,0.1105708203781683,0.1035363929792265,0.1092528563059854,0.5097366827982651,0.0776121646927237,0.5522533109330184,0.076660014384126,0.2825594748783607,0.7057305680699493,-0.0005620569020139,-0.0006734464524676,615.0,0.0,0.9781111877004136,0.367724622858563,0.2516651775815243,0.1108207735463092,0.4362319172994092,0.8070271602470545,0.2346447876245176,0.8495664980662655,0.7117370178186778,0.2009428205260435,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3079029394051047,0 days 05:32:02.756286,0.0005620871277512,1.686760352628786,1.6265719029307733
66,66,66,66,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.2511683314315294,0.2364547665517199,0.1149519442604138,0.8675430255667056,0.1231039568170656,0.3388083171441602,0.3463076468677269,0.1564086102039641,1.0005463608090552,0.3029834310110554,-0.0004565283651239,-0.0005123612583454,601.0,0.0,0.6317515391392956,0.8196921827935082,0.9328703661209736,0.1622147636965876,0.8220151936558258,0.775849087831725,0.243721640641587,0.2945814106681431,0.9570840322522522,0.3620160579603561,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4436641643149744,0 days 05:32:02.756286,0.0004565323817624,1.7515254726592533,1.6237796654296923
67,67,67,67,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.1747772774464679,0.5505808891069537,0.3826187697230075,0.5604233639926859,1.300992049477014e-05,0.0946442384449519,1.4357262131102531e-05,0.0832204016479982,4.833454825162731e-05,0.2701509654256618,0.2991798306492619,-0.0009382832709704,-0.0011483577832771,8444.0,1.0,0.2889761052504432,0.7200111192047169,0.1329060104599528,0.4831693166218948,0.3581331262376146,0.5439863429623552,0.6032501438505057,0.6401074539004775,0.4323990581888032,0.8869324087540136,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1735937515301936,0 days 05:32:02.756286,0.0009382947866,1.8940126594173208,1.783103789123027
68,68,68,68,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.0622940211231317,0.7662030516323898,1.3077929027041832e-05,0.0982066662004849,4.76458583149368e-06,0.465217457189469,0.2414841348363123,0.2214168428185139,8.943074683305672e-05,0.9853177497926588,-0.0006632066277469,-0.0007250612323424,8853.0,1.0,0.8356760923639591,0.9333577853920362,0.4459056416232484,0.7300859144743024,0.4306957867862729,0.2787827545306491,0.6518864471172541,0.9459871575106308,0.8043078809051966,0.2852017743720174,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2936937442627139,0 days 05:32:02.756286,0.0006632076250469,1.942361888732896,1.5970374530288904
69,69,69,69,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,1.0001223591802668,0.1109948966963925,0.1281039384552666,0.0833077050392449,0.6754895588467756,0.085903311618635,0.4913266430239544,0.0977728752676991,0.1517590446330431,0.9413572364465064,-0.0005370882351072,-0.0006631192454023,602.0,0.0,0.2281057563615371,0.771645461188267,0.70512847943679,0.8636017462548002,0.1463616109588943,0.8616792361529133,0.4326254526587491,0.2733454783925543,0.3432446624926287,0.993503904012744,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3284488423590956,0 days 05:32:02.756286,0.0005371174996689,1.83051874563145,1.6499313603137846
70,70,70,70,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,1.0012736227184458,0.3223390717940735,0.2162968519241818,0.9005336560898803,0.2124003152855423,0.2098306806491453,0.4576757873088095,0.9197773124824994,0.2081144416221038,0.2133413741982292,-0.0004722760180944,-0.0005509248697404,344.0,0.0,0.956032125019662,0.0837460354801209,0.3151884677170894,0.7195790246564682,0.0353251316082889,0.0359236544371629,0.0448902934218323,0.8684448332578513,0.333732439660985,0.3187398327715118,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.467842582850589,0 days 05:32:02.756286,0.0004723281030472,1.5987228519509613,1.5936927491409014
71,71,71,71,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,4.965929831555911e-06,3.489897718733975e-05,0.1145070387548416,0.3712267575800133,1.653994556197366e-05,0.1139761259867837,0.1047511460654244,0.8108154658314362,0.3337599552186713,1.3024577046884254e-05,-0.0005987312167568,-0.0007532176534271,9132.0,1.0,0.7933438210501507,0.3185662914766022,0.7384308555952237,0.3693407284032201,0.2975193133791652,0.3872265142953374,0.1680372426068077,0.0750111463073801,0.8712014465037485,0.8683831797645515,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3533817772552837,0 days 05:32:02.756286,0.0005987420176742,1.8621661682321005,1.5866706061445466
72,72,72,72,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,2.8074268477685043e-05,0.7226405608312568,0.0360578755380521,0.3435761247729117,3.261178160520236e-07,9.999556517305185e-08,0.6382570867802254,0.6917024104252377,1.2903561398586698e-07,1.368363903634335e-07,-0.0005879471395448,-0.0008101041153443,29646.0,0.0,0.4608213428635008,0.6883762257244914,0.862649616262373,0.3907233758976288,0.7118103284257594,0.7547914201079906,0.0780746100305868,0.1381620728272963,0.7503299824856386,0.7056489373809989,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3403860958868235,0 days 05:32:02.756286,0.0005879751319377,2.789187235998579,1.663732194158793
73,73,73,73,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,1.0010452908676146,0.1984409855204031,0.6333391476629386,0.0694872447927054,0.0519192480996219,0.1842806160370494,0.0268798440219423,0.2462905054116841,0.0286678115310982,0.0343154849066781,-0.0008337506154265,-0.0011606380052468,836.0,0.0,0.1852674819801918,0.8267319229556759,0.8009011709823957,0.332743528625158,0.3402819990903042,0.1105719933342548,0.4454831559739022,0.1097612600786275,0.5434071419217806,0.6245833168710772,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1818685350346573,0 days 05:32:02.756286,0.0008337599562427,2.034660057367301,1.6699192497137818
74,74,74,74,0.0370798762916816,0.0370798762916816,0.0370798762916816,0.0370798762916816,0.0370798762916816,0.0370798762916816,0.0370798762916816,0.0370798762916816,0.0370798762916816,0.0370798762916816,3.6668280184387296e-06,0.2521050926601417,4.748586883345316e-06,0.1156280323099627,0.5713820777209471,0.1667144868545774,1.3457861080410916e-06,0.4640736735487245,2.229731637275969e-06,0.0004107318036689,-0.0007163993297449,-0.0009585479879501,8464.0,1.0,0.5819411427086918,0.0716485438516428,0.6216704469983908,0.7522149311552978,0.1418532078034277,0.5950767958664359,0.8190554752387017,0.1936194413797031,0.9134149207965668,0.971914081414014,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.0368266093943848,0 days 05:32:02.756286,0.0007164058652595,2.370432196839578,2.508195326322708
75,75,75,75,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.2238774851117695,0.0559932696030648,0.5942548009065748,0.4052841767972121,0.1650026433707993,1.0001568427492606,0.0094118480002231,0.056785368552369,0.0100401044009557,0.2392239722408085,-0.0005442650615655,-0.0007687123690034,1075.0,0.0,0.7116445561732289,0.8720357680246629,0.2717827135360652,0.6649683870363727,0.9261442544579104,0.0447290207458562,0.8208245363224256,0.2369231670586005,0.8011131119296838,0.6424195402459892,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1075332992041409,0 days 05:32:02.756286,0.0005442652611608,2.05581279922186,2.1603810942562913
76,76,76,76,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4241868075358289,0.1872830575313605,0.1510953388399722,1.0003630601297469,0.2908555113191516,0.9768358349478622,0.2215211259152212,0.1314598436718207,0.9423198317621178,0.1329981362951154,-0.0003873258572501,-0.0004611753926398,574.0,0.0,0.8015446039715485,0.4009949802868912,0.4502160475125643,0.9242973251731486,0.0712337006125366,0.1562007268025876,0.9728324105112393,0.9132513066775164,0.1468680542722815,0.9734592170118912,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4972237896556875,0 days 05:32:02.756286,0.0003873410676729,1.727039422455405,1.64522690115627
77,77,77,77,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,1.0001186676915794,0.1387500919864654,0.7358227797181156,0.4792435009025325,0.1341953563388005,0.6950992484787325,0.2989225134788485,0.1307552695847064,0.3689886582337848,0.1314302733837125,-0.0005310192640485,-0.0006124899723194,460.0,0.0,0.2654554315187777,0.892106866269302,0.9047752275802584,0.02374579364467,0.0097116349681444,0.3269948613028287,0.9311784773555224,0.7913436883497563,0.386850978460129,0.8580108138212066,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3832108522314948,0 days 05:32:02.756286,0.000531038583499,1.6444468226530202,1.6007489952333656
78,78,78,78,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.4317879727332017,0.176708864784251,0.174859974509106,0.7488996718340817,0.38805990244769,0.2586659867600351,0.2388675001441392,0.2747720405129994,1.0005363224179762,0.1604248323600932,0.2135067122798535,-0.0005049118858979,-0.0005629320863713,445.0,0.0,0.3075618302920075,0.3474174026041087,0.1904783218387498,0.9595511044269076,0.8036306332035066,0.4624248054107556,0.2642765705883787,0.9659796005287032,0.3968199655598801,0.2107055644668479,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4255129834551603,0 days 05:32:02.756286,0.0005049579176265,1.6023934677515281,1.5566990827882903
79,79,79,79,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.5742386255181848,0.0659796169898695,0.0858295869214902,0.9670500468151688,0.2725698461101318,0.125131527815971,1.000279254529368,0.0521848565002572,0.0647723802210897,0.0515733982896222,-0.0005348373663593,-0.0006880466745263,711.0,0.0,0.4246563813836979,0.7191217102511182,0.770684798983071,0.1089855521364941,0.945930767553762,0.6745707526164916,0.0624957620655682,0.8374364376590171,0.9719037368942256,0.8377476422704673,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2584522676882382,0 days 05:32:02.756286,0.0005348385825146,1.991279530566834,1.8542123562583068
80,80,80,80,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.8160982889289258,0.177300132116241,0.223467296258548,0.2690275856897856,0.2800942944323887,1.000633069129398,0.2091099942082627,0.1607409204259994,0.7034491640045184,0.1517739840013764,-0.0004926734401638,-0.0005331698157011,475.0,0.0,0.0097848792944588,0.4730889081790549,0.5891737739594198,0.8879986937026283,0.5027604854148191,0.0773238153824005,0.933525505036036,0.951735797816364,0.4861622150139764,0.0534427364833297,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4160558578954816,0 days 05:32:02.756286,0.0004926776248914,1.6169724272988377,1.5348599594974526
81,81,81,81,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,9.611046696573896e-05,0.0001155854669911,0.6683725516802999,0.8103853214652545,0.1690403482746907,0.0517281318199746,0.2554761633186001,0.8707938964953861,0.0005150009594839,0.5478841761706159,-0.0005215567691612,-0.0005887695356556,7231.0,1.0,0.8388906791646739,0.7416726764410203,0.9712340798009208,0.0073136945373993,0.4354944495200968,0.2838023986323703,0.1077050956833312,0.7351346026730965,0.3412149163770641,0.0389691391211579,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4076777733091598,0 days 05:32:02.756286,0.0005215681355383,1.6222443056972842,1.5831088378495968
82,82,82,82,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,1.0003348200012838,0.3743880468824537,0.0508927431954152,0.4457225378101367,0.0404604746953915,0.4159570401816281,0.0323531364399578,0.1060826810949521,0.724430853048057,0.0357593469283196,-0.0005402594753279,-0.0007102857526772,959.0,0.0,0.1336268057264049,0.8060002972277002,0.60587101798938,0.2150506251736147,0.6960422280017734,0.1304047937127705,0.6731877575019788,0.6550402554226945,0.0055257315325957,0.5115154737487803,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2639049586771254,0 days 05:32:02.756286,0.0005402633192459,2.072588672715343,1.6996311494149328
83,83,83,83,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,7.566031848647658e-06,0.0578435638733576,0.0521290669286726,0.0204223951607635,9.587776611588651e-06,0.3062840681705263,0.4680082760360901,0.1804385126445705,0.0187770318812363,0.0001819449792326,-0.0008647744198169,-0.0011157265654536,8286.0,1.0,0.7263154319326705,0.7585337396231457,0.7057083392270682,0.8850456138709182,0.7562078404723139,0.9219899000274794,0.414807003582114,0.0341609866651546,0.1810034150072165,0.2877822813860587,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.223256438661835,0 days 05:32:02.756286,0.0008648329403311,1.851172537319082,1.5021277239328552
84,84,84,84,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,7.23125956926062e-05,0.2833810399989676,0.3966996993413355,2.1617571281097528e-05,0.2986081526002867,0.3594583635857295,5.771224807572926e-06,0.0344902308251005,0.4606449220016744,1.161653542383756e-05,-0.0007677491669532,-0.0009100198778068,8613.0,1.0,0.0417916138033247,0.1081595418560484,0.5187791211329045,0.2524893831318888,0.2855351348958012,0.7414695266286413,0.854679634313597,0.8620398082340321,0.3706215974025555,0.709630073307115,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2327747635790024,0 days 05:32:02.756286,0.0007677528557086,1.6771481206926093,1.5211586620385453
85,85,85,85,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,1.0004738277724847,0.1729856266069269,0.1387374438221203,0.7045543843273712,0.0680055505463585,0.0909667359343411,0.0636687388738781,0.2510566229419122,0.0595266488531878,0.6713973330307329,-0.0006905656221286,-0.0008425366531505,656.0,0.0,0.8523046329128582,0.1509575400611467,0.2005536674721244,0.6479602930950665,0.2655503599204205,0.1926771538050761,0.367520227322573,0.0159832471722322,0.4383192764607815,0.0472699422103378,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2544015589024802,0 days 05:32:02.756286,0.0006905914123892,1.7543064984002135,1.6580612446534173
86,86,86,86,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.0845324962695244,0.0715871838418622,0.0426985321708866,0.2261042865920443,0.1678909448721739,0.15683363915479,0.6828409284522913,0.0719516633674579,0.0489173038810869,1.0000390928985523,-0.0006051804991708,-0.0006993144543589,1218.0,0.0,0.2447102483994975,0.2175422008613383,0.3294452338784563,0.1253899564827365,0.4711964164244566,0.6878566433246712,0.338928923504192,0.9271932187857496,0.8597668788883609,0.3060151354329368,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3164313088810396,0 days 05:32:02.756286,0.0006052085827634,1.7062617050480116,1.5204200139009691
87,87,87,87,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.5789185241757256,0.919543879795475,4.908135504334706e-05,0.2904104546105943,0.1015319997152356,0.9953237778145394,0.1479131541307684,0.2446201631274866,0.0001489138502846,4.163708708055303e-05,-0.0006374532481899,-0.0008111397732989,8514.0,1.0,0.038900403522143,0.7681917007692237,0.2400123129050898,0.3321610405787516,0.5793352263468351,0.998879676887163,0.2996775666119918,0.4685230029239946,0.6274508828630837,0.6833723791568794,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3338969967381382,0 days 05:32:02.756286,0.0006374537446143,1.6835524157232966,1.5708412451337013
88,88,88,88,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.8053751543086625,0.0005142378777335,0.0005402900180238,0.618001703983854,0.115108896901576,1.0000158770214973,0.2431484582929713,0.0006675321931942,0.0007601197966764,0.0005901316048797,-0.0006184857801235,-0.0008626771551683,5081.0,0.0,0.2121661834498004,0.595321747502258,0.5441064429064965,0.6585798628076089,0.114996975033249,0.126294515936877,0.9755274904159574,0.8213015645453736,0.8275573150954998,0.9341044081009072,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3432277105523282,0 days 05:32:02.756286,0.0006184887790564,1.7060851146839304,1.5862007046114972
89,89,89,89,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2421258395305287,0.5192377010000744,0.1455643532265373,1.0808329270961686e-05,1.6523663773664557e-05,4.355678420810469e-05,0.4960542620902142,0.3017452171374951,0.5205030854952126,5.447794650175477e-05,-0.0006696274250438,-0.0007831738155375,8032.0,1.0,0.9606477600179142,0.3934875320999323,0.7540671762368577,0.6416200925555191,0.5598502694613712,0.6793483833215337,0.3194334511245228,0.8621787179353753,0.4070223282075782,0.1481786877104517,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2784046485912057,0 days 05:32:02.756286,0.0006696651850566,1.826550723299873,1.6456804132996548
90,90,90,90,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,1.000255427783229,0.1758158414062262,0.5381099383228979,0.7378662558318103,0.3714475548675184,0.7535835488194308,0.1949497956973813,0.3527675686775767,0.1584412984095184,0.1840668522458117,-0.0004989001869069,-0.0005603297349868,433.0,0.0,0.01098085101386,0.6391893320658769,0.2316316889649254,0.9560655599081944,0.195004457412108,0.3161794080516598,0.9841316837334272,0.5198546202904285,0.9220245989560004,0.781437673828669,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3990453814855945,0 days 05:32:02.756286,0.0004989327952637,1.6536067873678695,1.6192273087583724
91,91,91,91,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.1060684914730825,0.2451791767829735,0.0788702654402547,1.0000386724830774,0.0575211121908873,0.0370936848008427,0.0363732789369251,0.0759016132204917,0.6943839985353512,0.7198017962746782,-0.0005147268395592,-0.0006252640827787,1682.0,0.0,0.1189656934694649,0.2159834369804282,0.3871775574072005,0.8809562507227594,0.3339882823452316,0.463082038554324,0.4807654820193242,0.3247552471025198,0.7864852844832143,0.0548267275661812,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4077378178374277,0 days 05:32:02.756286,0.0005147378690775,1.6381793279509693,1.5009299432797236
92,92,92,92,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.8045929398846102,0.4290915065965403,0.0174191676477252,0.1086420071331332,1.2290518743745952e-05,0.1158024604062965,1.1009047637999876e-05,0.9535293104136968,3.175693905896371e-05,5.167809166261203e-05,-0.000685291458096,-0.0008943203086954,8072.0,1.0,0.2259101612470958,0.8250852070925885,0.6163417034041984,0.51182482978383,0.3695079637628718,0.1301395767928599,0.4567843092033645,0.9870944758123702,0.5950884747622851,0.5765793507415918,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2995493528517584,0 days 05:32:02.756286,0.0006853199994497,2.11301588702163,1.517136640427251
93,93,93,93,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,2.952765260229701e-05,0.0643788086412871,2.268804473170135e-05,0.445832821683736,4.709496155161821e-06,2.6607597265391435e-06,5.172359095423585e-06,0.345359304579619,0.3210080719501607,0.9694852692845418,-0.0005590060525089,-0.0007535425506039,8324.0,1.0,0.9901185849563507,0.8854033802553948,0.9991993182784584,0.9536333395616264,0.6674968517385982,0.3053121936604561,0.6281431780271564,0.3482098358137734,0.810769530791913,0.1373004610757547,100000,30,10,0.1,3.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3444906684604454,0 days 05:32:02.756286,0.0005590060716,1.7508928315795047,1.5137338840726284
