,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength
10,10,10,10,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.1832891689186848,0.4717977658232979,0.1845106427548011,0.5602941596069616,0.1861532492477176,0.8462602985506912,0.2181175256327327,1.000328812228719,-0.0005901350979797,-0.0006981656543819,415.0,0.0,0.6603553805205233,0.2455522672431775,0.7685169988962544,0.2116747426075105,0.8312748346644612,0.0627179225707682,0.8254878133935558,0.1645072664741013,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4773776775243513,0 days 02:38:07.160016,0.0005901364361897,1.6817192396735587,1.5485409415363154
11,11,11,11,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.0042435680088712,0.011217920776235,1.0002574713215104,0.2046168496258565,0.0043384965615739,0.177148667688753,0.0132892185886731,0.0047739029129918,-0.0012926683509522,-0.001716236578366,1716.0,0.0,0.3751469964966418,0.3167381665569643,0.6913370352777413,0.1785718781743719,0.3962561622169864,0.0058245951079809,0.2624947127501015,0.4211888142289552,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2155775722570536,0 days 02:38:07.160016,0.0012927632988252,2.39466001991434,1.6454807091332828
12,12,12,12,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,1.00024547053503,0.0798997437091795,0.2934800322550344,0.0413692379476869,0.0690521172901851,0.3889356727280411,0.1353036201149264,0.2735307329849117,-0.0012570833003394,-0.0014156150296789,867.0,0.0,0.1059212367073244,0.6331599460365578,0.3804242698865323,0.7252939380762389,0.6538660110683944,0.4312267487774062,0.8673205056421992,0.632135117500167,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2124046894649348,0 days 02:38:07.160016,0.0012570836587206,1.850148161490714,1.5562187690295184
13,13,13,13,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4088448263730735,0.2425930664272692,0.2053725879269057,0.4913518091211202,1.0016500042534968,0.2641312805652342,0.2000063956506768,0.2188088445146809,-0.0007697883564759,-0.0009234928512645,378.0,0.0,0.8102743521062991,0.341794723940113,0.5436692896684556,0.1962968851147534,0.996141190118628,0.2432154643063271,0.2568674672271027,0.0731900723909659,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4427750475220772,0 days 02:38:07.160016,0.0007698052201655,1.534140000074141,1.5116216991804028
14,14,14,14,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,1.00007166513759,0.0513318620685495,0.2991363014316004,0.4958420716499488,0.0479433802094017,0.0526895669658174,0.2395910067954125,0.0334382413360127,-0.0012866924861015,-0.0014613444085703,1308.0,0.0,0.2578031189967366,0.7631285325440532,0.6978935706830813,0.1286732123171694,0.3762385014280942,0.4209213946174629,0.6649842463619607,0.4559289630437488,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.225786917972617,0 days 02:38:07.160016,0.0012866941769783,1.6797655471126243,1.5889653287640033
15,15,15,15,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.5241729651599495,4.858777404942111e-06,0.4718946166551261,8.418428123755505e-06,2.8188587877364866e-06,0.1922031143939581,0.0224849436780571,2.9680084445558767e-06,-0.0018850370537725,-0.0022641371221889,9224.0,1.0,0.5865183268255314,0.8396846036089424,0.7264736103123705,0.3650072635085589,0.4483963093444842,0.3676995696900066,0.1097346640066967,0.2032415440873966,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1363587504457322,0 days 02:38:07.160016,0.0018850886684611,1.5081208895570213,1.5565268238189018
16,16,16,16,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1627909593164436,2.042595203020395e-05,0.0337329828486087,0.4371204626899195,0.3356470426704279,5.7733928225284e-06,3.6699567165684905e-06,5.409401551263784e-06,-0.0017041806116733,-0.0023019342169185,9961.0,1.0,0.2838064889441311,0.3141338956023022,0.3130478588199377,0.576699716252952,0.9716899756197548,0.774664134923732,0.7911339481728052,0.75926850053958,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1708541925490928,0 days 02:38:07.160016,0.0017042341038095,1.2738303039138503,1.4393122296095433
17,17,17,17,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.1805148879221106,0.6547210102600715,1.8963177111443263e-05,0.5554530251958968,3.113743046088814e-07,5.405079870601985e-07,3.862285206471182e-07,0.42088917902621,3.790141913917473e-06,-0.0013540976362993,-0.0017969758064651,9764.0,1.0,0.5969877305237564,0.9176922571709129,0.689630155447081,0.500356430736871,0.0770838085005387,0.4884492270855238,0.2128309953403343,0.1326962975467872,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1806994810181271,0 days 02:38:07.160016,0.0013540978798035,1.6810176006681279,1.6033034996377586
18,18,18,18,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.4757236139187883,0.8242523073454984,0.0085769879888076,0.0457027380351336,0.0140045824379578,0.343732818687489,0.4109435957446865,1.0000146408216573,0.0927454329987758,-0.0006869542256918,-0.0008070783964433,1832.0,0.0,0.506064922529373,0.785085292596959,0.2950064428055194,0.7687717599091665,0.5256295231622541,0.1490480233707125,0.9649677439797356,0.4016362238885175,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.472275179072493,0 days 02:38:07.160016,0.0006869673908441,1.735476744586188,1.5070099509184811
19,19,19,19,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,1.0005451800243943,0.1109665886735919,0.7408126821274713,0.346472246381382,0.3447183029896496,0.1448538812191706,0.1178586170749023,0.8204918072641225,-0.0008214119707836,-0.000898249332835,542.0,0.0,0.2952342556626958,0.8469983706337296,0.1244603325154798,0.7335904610737034,0.1878247425654683,0.3924917760125824,0.2318998784621384,0.8412279926923869,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3628244740682887,0 days 02:38:07.160016,0.0008214493280282,1.5492873155633622,1.5550804757741086
20,20,20,20,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.5486269575437397,0.6643389494179152,9.744485993095746e-06,0.0118186139300212,0.1842543932529775,0.0063625888756512,0.0002189706201229,0.9201065962197538,-0.0011202169721846,-0.0014014168057155,8813.0,1.0,0.3900745519398617,0.9746928128822892,0.6252614844151068,0.6936228347029152,0.5215251221324175,0.3089681990755911,0.3955564210524287,0.9409341876619016,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2770274746841575,0 days 02:38:07.160016,0.0011202440930176,1.46286386678887,1.4556428630191565
21,21,21,21,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,1.0003267166672123,0.4790804261815378,0.0290610486141351,0.3054505581778926,0.2146995207593628,0.0613606096066245,0.0391205797113324,0.0360053590632962,-0.0013832276946538,-0.0018259520769264,987.0,0.0,0.2012032007246644,0.9882189012202124,0.7583058620038184,0.3597869264926102,0.6415135895056033,0.3809815392930875,0.38149293263992,0.5038029501945296,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2063391007488108,0 days 02:38:07.160016,0.0013832362776843,1.61102867284179,1.4800768433279148
22,22,22,22,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.430234401063477,0.6238519385884962,0.3275622383248641,0.6366383228431595,0.2483582978879542,0.214756422505592,0.2498079251709881,0.800553858731727,-0.0007755521504007,-0.0008113021342575,2462.0,1.0,0.016722821635377,0.4935715599433962,0.971598413446888,0.2854652287855784,0.7482179590766121,0.442788890070495,0.2092810426177854,0.9050025708181296,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4016208661249985,0 days 02:38:07.160016,0.000775566585777,1.4646292981233209,1.4889250075277543
23,23,23,23,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.1051622208507055,1.0000823698730894,0.2146296607251961,0.8280173608535121,0.0443085290257028,0.0688657169859745,0.0493449618945817,0.1865832137390854,-0.0009733137177982,-0.0012737399557981,835.0,0.0,0.0168272846802129,0.3035089265995107,0.9990258823239376,0.2621467961899895,0.849044521859272,0.6056831486557043,0.8060357075271236,0.6303177554434782,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2652805268910612,0 days 02:38:07.160016,0.0009733152112867,1.682526352320945,1.546996268520408
24,24,24,24,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.0391451615162302,0.7209770426532486,0.662841810338085,2.8338335226174912e-05,8.516907262278166e-06,0.260549249715033,0.0750711152299699,6.675444737049273e-06,-0.0012384292636755,-0.0015654665926453,8974.0,1.0,0.3626968570578484,0.7607887845834825,0.0264845489039723,0.4468129517344519,0.371854569870106,0.4770740056373495,0.1276206864960696,0.2225068659462724,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2409949239893908,0 days 02:38:07.160016,0.0012384305546016,1.7781290422373137,1.5815691039124637
25,25,25,25,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.2391766105663658,0.5918308877681391,0.0042076135349053,0.114018259008333,2.6449366912830736e-05,0.2633504550204989,4.387896730578993e-05,0.5718974830446399,-0.0014846804162816,-0.0016303291355208,8726.0,1.0,0.5620515900997094,0.3877691156559539,0.7916562055903406,0.6051365892775145,0.8612666847869941,0.7323608373256045,0.601823447758565,0.2876156021959957,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1849759760146507,0 days 02:38:07.160016,0.0014847082054593,1.8401578291530687,1.521452782670117
26,26,26,26,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.8756949307768641,3.070159693604984e-05,0.6811978288074955,0.7349459808952779,0.0603877584729967,0.2740288774968213,2.458649426129642e-05,0.0005641842321443,-0.0009713151239918,-0.0012354295751867,9132.0,1.0,0.7827604679261685,0.2512675781710818,0.0752111118144044,0.9628645784432278,0.5400112050964692,0.7738942975498113,0.5292228076303601,0.6115797303718215,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3283833966105489,0 days 02:38:07.160016,0.0009713995968668,1.596362992964752,1.5666326415062268
27,27,27,27,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.194691571968039,0.5835100150784446,0.224648162371838,0.1871326221405761,0.4859355681308369,1.0000705360936024,0.3563613912223272,0.2041911070354266,-0.0006728380224379,-0.0007421308151721,543.0,0.0,0.0338922505165062,0.1867936793538085,0.6746893954347775,0.5705645979524983,0.1585550339867126,0.9520292687261848,0.1543536325474043,0.5103032497386853,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4970782127104751,0 days 02:38:07.160016,0.0006728742409639,1.5052832266099152,1.4764598097696087
28,28,28,28,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.4100238712916385,0.7688092602657388,0.0497876243400418,4.120693283790132e-06,0.009662976955927,6.194232821825809e-06,1.3557300769200873e-06,0.5307516719465252,-0.0014411532532866,-0.0020434947000778,9824.0,1.0,0.1440028750192576,0.7173717261062347,0.2763130140951527,0.1341339751217832,0.0459871806705156,0.1748355378976236,0.1917987167235664,0.5369720795717926,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2093085244270995,0 days 02:38:07.160016,0.0014412433181176,1.9403480966891964,1.502584533641662
29,29,29,29,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.8673097878999759,0.1804765386750547,0.1883397006590143,0.1827385211754948,0.1943089403551584,0.1835917468335306,0.5074762276042972,1.0001017114809647,-0.0007345243887701,-0.0009419485322905,392.0,0.0,0.4510388861713912,0.9572943672535372,0.9541513368666424,0.7965461104684304,0.6715876339807033,0.8450230915683464,0.9387518284798846,0.0226177288870027,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4510610788863405,0 days 02:38:07.160016,0.0007345616548958,1.3940581780713486,1.3459523962642823
30,30,30,30,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.3719837245804897,0.0202068427143494,0.2491312893442799,0.6890744588432177,1.923167654470335e-07,9.999889554624625e-08,2.0697296859687609e-07,0.2822855013906395,-0.0014680702531346,-0.0018780615059139,31606.0,0.0,0.1181052271508587,0.3602638846836431,0.0935868530425997,0.5995244730532772,0.2603642223481086,0.2643397291323255,0.2883279886478656,0.09771565758439,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1947916075952314,0 days 02:38:07.160016,0.0014681329895024,1.8377370071423524,1.5314777747812829
31,31,31,31,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.149135372574123,5.705490821413548e-05,0.1032536683720481,0.6203703156926696,0.0816159397559382,0.4946058436514371,0.3157233392524612,0.0005573675805142,-0.0010301730314531,-0.0011409380051457,8156.0,1.0,0.7409444532381589,0.6506724295996501,0.6065080906412624,0.0340455822777754,0.4294641446388775,0.6852035898998426,0.1563466499035863,0.3856578446575508,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2838513616593548,0 days 02:38:07.160016,0.001030173107233,1.7065161869800232,1.6075056233479799
32,32,32,32,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.1905698931476812,0.0320446072449768,0.2695438658176688,0.1236526613561827,0.0003846846476994,0.8615622992336737,0.2730495536518639,0.2695742711893726,-0.000945717548745,-0.0010605527256533,7715.0,1.0,0.0198341454699368,0.081857997077242,0.2164535799990539,0.4146501611412486,0.4632400362873798,0.884521531618113,0.3166584421740133,0.0214638762771913,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3527064474694562,0 days 02:38:07.160016,0.0009457452295959,1.3056859054866492,1.3473221235032116
33,33,33,33,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,1.000428779021607,0.2122458165884669,0.713541609763266,0.531438355161328,0.4827689529877981,0.1572059706584994,0.1636839489179117,0.1316321352123813,-0.0008943437735208,-0.0010330265377535,477.0,0.0,0.8262233467711652,0.0618469353735727,0.0929919926622283,0.963181716739735,0.7533654181283584,0.337854202779255,0.1321788416191956,0.3867305731718615,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3663376858533363,0 days 02:38:07.160016,0.000894347043437,1.488541014858821,1.5263846147522493
34,34,34,34,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.6442043696077365,0.4162093652098038,0.2109102075021137,1.0000170618235318,0.2702069071615245,0.704968247055875,0.0905855920409026,0.0729090515535636,-0.0007919071731864,-0.0008806750495223,1018.0,0.0,0.3391948927801735,0.8744412014424732,0.41875301731404,0.082045006015622,0.9268052023585862,0.6223133637152601,0.1167098567810022,0.1131741600464223,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4174097943645927,0 days 02:38:07.160016,0.0007919077849436,1.5045118216207745,1.487551871314072
35,35,35,35,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.0610966349847471,0.6692159487592034,0.0698994565117064,0.0948893902814445,1.000073003740315,0.028761550636965,0.0865563468029109,0.0469475911651719,-0.0010207363943268,-0.0013840866956305,846.0,0.0,0.4659332411642642,0.0920889656891161,0.6317521922027585,0.6163837910949103,0.0320813486181537,0.8074227810412945,0.7867947609394985,0.9153082686153085,100000,30,8,0.1,3.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1938039090068845,0 days 02:38:07.160016,0.0010207417563353,2.1204590102130796,1.8016413685431336
