,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma0_13,Gamma0_14,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,Gamma13,Gamma14,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength
13,13,13,13,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.5590942467492332,1.0004310739447166,0.3656418743222533,0.9038791371136344,0.183738322841253,0.8099686649341283,0.0711158771841245,0.1165757621497305,0.087700957798764,0.1382971970940089,0.2277646188031343,0.4147379550775972,0.6876667319722616,0.1055023816821051,-0.0002605432144299,-0.0003031084391537,781.0,0.0,0.2092810426177854,0.9050025708181296,0.0168272846802129,0.3035089265995107,0.9990258823239376,0.2621467961899895,0.849044521859272,0.6056831486557043,0.8060357075271236,0.6303177554434782,0.3626968570578484,0.7607887845834825,0.0264845489039723,0.4468129517344519,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3716002072364752,0 days 20:57:20.870996,0.0002605537684007,1.8256861218046643,1.7555793871241732
14,14,14,14,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.0514810882255613,0.0630874899937082,0.2273241838697982,0.3343255431021221,0.0699000911298347,0.3862723808501975,0.1445340805308569,0.0654312160210958,0.3767085894835393,0.0169787591393028,0.0540720668933788,0.4253083293270439,0.0286063614868371,1.0001086917445856,-0.0003579550075409,-0.0004207716144433,2188.0,0.0,0.371854569870106,0.4770740056373495,0.1276206864960696,0.2225068659462724,0.5620515900997094,0.3877691156559539,0.7916562055903406,0.6051365892775145,0.8612666847869941,0.7323608373256045,0.601823447758565,0.2876156021959957,0.7827604679261685,0.2512675781710818,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2550725169432514,0 days 20:57:20.870996,0.0003579636862275,2.1773328114843147,1.717836256468855
15,15,15,15,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,0.4459627626819087,1.0002713190331614,0.5132627613119866,0.2131265383963183,0.2095228772382367,0.1882614173420586,0.2549253147764809,0.4655556117811184,0.4250824009121003,0.2398968713502567,0.1860680261464053,0.5630500854325393,0.8396553781781823,0.4655811710415385,0.1890546413275397,-0.0002377607428263,-0.0002643926929269,446.0,0.0,0.0752111118144044,0.9628645784432278,0.5400112050964692,0.7738942975498113,0.5292228076303601,0.6115797303718215,0.0338922505165062,0.1867936793538085,0.6746893954347775,0.5705645979524983,0.1585550339867126,0.9520292687261848,0.1543536325474043,0.5103032497386853,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4443800846773656,0 days 20:57:20.870996,0.0002377620824051,1.8076486868549384,1.7021924299950597
16,16,16,16,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.4179865986551501,0.7604008862634951,0.0513034258597351,1.838852215381136e-05,0.0107163277038626,4.379261642634283e-05,2.392243591801993e-05,0.4901572390834183,0.6713332819517223,3.289658058926262e-05,0.1017840777675466,2.568357409114472e-05,2.722731223995429e-05,4.640402324234184e-06,-0.0004929150469956,-0.0006612580409231,8314.0,1.0,0.1440028750192576,0.7173717261062347,0.2763130140951527,0.1341339751217832,0.0459871806705156,0.1748355378976236,0.1917987167235664,0.5369720795717926,0.4510388861713912,0.9572943672535372,0.9541513368666424,0.7965461104684304,0.6715876339807033,0.8450230915683464,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2018108311382149,0 days 20:57:20.870996,0.0004929548172462,1.9529427877590106,1.644893961957472
17,17,17,17,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,1.001133690150054,0.3755379487363806,0.1570541593752802,0.1539012339697625,0.2332903312804184,0.5509917248544921,0.1068787393361299,0.1053057489231991,0.1068376979235844,0.5503753643422297,0.3538397761009325,0.1069068319175274,0.1657835844309806,0.8765514859279195,-0.0003167192311216,-0.0003773174042716,530.0,0.0,0.9387518284798846,0.0226177288870027,0.1181052271508587,0.3602638846836431,0.0935868530425997,0.5995244730532772,0.2603642223481086,0.2643397291323255,0.2883279886478656,0.09771565758439,0.7409444532381589,0.6506724295996501,0.6065080906412624,0.0340455822777754,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3274712327213153,0 days 20:57:20.870996,0.0003167447458996,1.6824372029221861,1.689219433009193
18,18,18,18,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.1402624315143066,0.6133959493476482,0.1872090317291156,0.2733475217912466,0.1738451069590844,0.1307886660896094,0.1699839564772554,0.1432187980596123,0.1081803391467522,0.8559518901080926,0.1500947385674846,0.4273985387378667,1.0003007490957438,0.5389870320179354,-0.0002316985120122,-0.0002650187812287,804.0,0.0,0.4294641446388775,0.6852035898998426,0.1563466499035863,0.3856578446575508,0.0198341454699368,0.081857997077242,0.2164535799990539,0.4146501611412486,0.4632400362873798,0.884521531618113,0.3166584421740133,0.0214638762771913,0.8262233467711652,0.0618469353735727,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4631765261579222,0 days 20:57:20.870996,0.0002317013235655,1.7522804138291286,1.6690674973041102
19,19,19,19,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,1.000483348559326,0.4129859341987292,0.4612536866240058,0.188091306989857,0.1997702113698256,0.1583434410842652,0.1424199856978452,0.8117650528463458,0.1425990798242941,0.7279240920364861,0.52848251981174,0.5854646443451017,0.1819872027374005,0.157651496500418,-0.0002634784277663,-0.0002905216498912,467.0,0.0,0.0929919926622283,0.963181716739735,0.7533654181283584,0.337854202779255,0.1321788416191956,0.3867305731718615,0.3391948927801735,0.8744412014424732,0.41875301731404,0.082045006015622,0.9268052023585862,0.6223133637152601,0.1167098567810022,0.1131741600464223,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4019692756968887,0 days 20:57:20.870996,0.000263483361165,1.7200250539289796,1.6954966653607755
20,20,20,20,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.1298780090269496,0.618541903305744,0.1296574689415447,0.134873090838274,0.9250214333354426,0.126645758511002,0.1443214664950833,0.1645766131517723,0.1587317971205246,0.4385278554548077,0.3202577928440327,0.1322247440972523,0.4114744748790488,1.0005255713696062,-0.0002646116034996,-0.0003243784161769,482.0,0.0,0.4659332411642642,0.0920889656891161,0.6317521922027585,0.6163837910949103,0.0320813486181537,0.8074227810412945,0.7867947609394985,0.9153082686153085,0.6703066467384771,0.6928622323352233,0.1637416544531679,0.0238888139788117,0.0655631524184199,0.9644613401603572,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3835902827376088,0 days 20:57:20.870996,0.0002646227191963,1.8434487919709033,1.6997758107594947
21,21,21,21,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.000373426513642,0.800122696089915,0.1099059696153983,0.9078997525916814,0.2307574287349736,0.0002099213310536,0.2491158532218047,0.2378131661879423,3.986923662231886e-05,1.3318721209611477e-05,3.0578499166338144e-05,0.0002603358257574,0.790467500149235,0.1722998161028631,-0.000356221008798,-0.0004532762096144,7440.0,1.0,0.6457213655596336,0.9469066664934074,0.3493843588720956,0.755221576661414,0.0653989653616667,0.1662051655929711,0.27713333487199,0.5503182517007417,0.55740888009091,0.4989864523070149,0.4244635846320775,0.5757051603390986,0.9666623953878384,0.4580795604861192,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2859969760023721,0 days 20:57:20.870996,0.0003562295406019,2.0325281326274145,1.7244168830855435
22,22,22,22,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.7653804675236493,0.3953609033142871,0.3101737069268496,3.768494764103846e-05,0.1198342879784555,0.266386533118731,0.0764409286834161,0.7828507523876027,2.19609979699795e-05,0.6639186580129762,0.0276068708577425,0.0293362707797891,5.486397000125275e-05,1.925123209141414e-05,-0.0003909301265943,-0.0004958207731972,7663.0,1.0,0.8374714217984048,0.0558719650318711,0.3855872572300576,0.5604964436423991,0.6203205556549372,0.2500183399320113,0.3992910134865952,0.94700616873569,0.648850754011949,0.5849662484122946,0.0652987105198409,0.0521762576431477,0.2113984478320646,0.137822775848633,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2660488229847723,0 days 20:57:20.870996,0.0003909301098105,1.9088304704916568,1.741199716274708
23,23,23,23,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,1.0007024413917287,0.61350064654363,0.1040821561573741,0.290161422958941,0.9032372233565116,0.1147503250950855,0.0907542960162719,0.1104968287458446,0.3149982218649849,0.1826028297524894,0.6782396870281466,0.0942833655702235,0.0760856040313787,0.7899956540113887,-0.0003117443408808,-0.0003510854690271,671.0,0.0,0.9837499292732876,0.0027471476026641,0.3658435291805171,0.0584224496238016,0.6400105583176766,0.0465332020748591,0.0684096355417223,0.0799425056081188,0.2717851313028795,0.5763580679966506,0.8054486176308537,0.2671915845012608,0.2831710565694664,0.824482143951937,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3327895189110916,0 days 20:57:20.870996,0.0003117448671016,1.7391833046315879,1.7323027992804527
24,24,24,24,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,2.0247665755848984e-07,0.3224499085703961,1.5796003531112384e-07,0.1972271454367287,0.5973829431509614,2.4362727339820694e-07,0.3642732288014662,0.275173440218284,2.7383570197817106e-07,9.999993964384457e-08,2.0164821900675242e-07,0.1167165786542012,0.5202428868505377,0.1207952839931646,-0.0003996846091744,-0.0005092684663775,86471.0,0.0,0.7459483801763226,0.1268147483573346,0.8063489347063569,0.8312511086352812,0.1778257835671058,0.6269479985725536,0.1967436218212379,0.2434927120280825,0.494005755328642,0.5222200279508085,0.4790335153981873,0.5411410533042087,0.2131646764254524,0.7785803681279121,100000,30,14,0.1,3.0,0.1,0,13,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.186514775849158,0 days 20:57:20.870996,0.0003996846439685,2.7788068253650344,1.9520311529703702
