,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength
10,10,10,10,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.2584832369354622,0.0993971863696093,0.2831542051186232,0.0980598566151371,1.001777968573642,0.1001192316971774,0.9884832312404924,0.186771296989935,-0.0019465828815975,-0.002406632925494,516.0,0.0,0.6603553805205233,0.2455522672431775,0.7685169988962544,0.2116747426075105,0.8312748346644612,0.0627179225707682,0.8254878133935558,0.1645072664741013,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3214181451553725,0 days 01:50:36.775576,0.001946586784555,2.847367828694394,2.781947051503879
11,11,11,11,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.1111967731120697,0.017026430834161,0.0903092112203668,1.0011978199139977,0.025410656120802,0.0211092944031938,0.0117204917359695,0.035334382606824,0.0114203028353132,-0.0042697116907043,-0.0062010995197796,983.0,0.0,0.3751469964966418,0.3167381665569643,0.6913370352777413,0.1785718781743719,0.3962561622169864,0.0058245951079809,0.2624947127501015,0.4211888142289552,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1116730300216155,0 days 01:50:36.775576,0.0042697201666694,2.8560021961256377,2.8375359339576427
12,12,12,12,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,1.000716612213916,0.3015237216560706,0.2752869598748801,0.1546507151495188,0.1251992402659257,0.0897924383696517,0.4607698907130046,0.1782336767228766,-0.0026830518006303,-0.0029584193479929,544.0,0.0,0.1059212367073244,0.6331599460365578,0.3804242698865323,0.7252939380762389,0.6538660110683944,0.4312267487774062,0.8673205056421992,0.632135117500167,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3079134693504829,0 days 01:50:36.775576,0.0026832288403466,2.533663086575741,2.5485838314409057
13,13,13,13,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.3998049704916595,0.0804323877673922,0.9390805117420736,0.092910992297928,1.0016089632471177,0.0819759956258927,0.0797502536827274,0.439291042628913,-0.0023973173331043,-0.0029160689833315,552.0,0.0,0.8102743521062991,0.341794723940113,0.5436692896684556,0.1962968851147534,0.996141190118628,0.2432154643063271,0.2568674672271027,0.0731900723909659,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2850164689708393,0 days 01:50:36.775576,0.002397328236129,2.8056320382555957,2.767210164078467
14,14,14,14,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,1.0000051350522974,0.3922764719118559,0.0473455597232266,0.0847684212830944,0.1009486027274604,0.1018938930957789,0.0757965331428792,0.4591611963790027,-0.0028887938014704,-0.0032017310195678,768.0,0.0,0.2578031189967366,0.7631285325440532,0.6978935706830813,0.1286732123171694,0.3762385014280942,0.4209213946174629,0.6649842463619607,0.4559289630437488,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2721314795200221,0 days 01:50:36.775576,0.0028888633307549,2.7260869599661817,2.7174919553034345
15,15,15,15,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.0844317628948315,1.00105326100856,0.964422409618948,0.0710821769793622,0.2859579237251533,0.2962093694287734,0.0635132025824742,0.0562546519843084,-0.0030334768491539,-0.0033723998000122,703.0,0.0,0.5865183268255314,0.8396846036089424,0.7264736103123705,0.3650072635085589,0.4483963093444842,0.3676995696900066,0.1097346640066967,0.2032415440873966,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1982007040639567,0 days 01:50:36.775576,0.00303348290005,2.7255906854940957,2.4762231931027348
16,16,16,16,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.7590201869159772,0.4722904735986556,0.4446384780644519,0.2906986186239808,0.7923777988801868,2.1288104079741133e-06,2.629603778693241e-06,0.1360678328262926,-0.0028905681703046,-0.0033543397658636,9648.0,1.0,0.2838064889441311,0.3141338956023022,0.3130478588199377,0.576699716252952,0.9716899756197548,0.774664134923732,0.7911339481728052,0.75926850053958,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2682932887143376,0 days 01:50:36.775576,0.0028906284986523,2.353457641902449,2.485295862325202
17,17,17,17,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.0907495848666584,1.0014421875930546,0.8621915817517789,0.0673815053333407,0.0663276098986136,0.3214864108279387,0.145939617865428,0.223476607837578,-0.0027052892648261,-0.0030224746848826,633.0,0.0,0.5969877305237564,0.9176922571709129,0.689630155447081,0.500356430736871,0.0770838085005387,0.4884492270855238,0.2128309953403343,0.1326962975467872,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2357556331488459,0 days 01:50:36.775576,0.002705331451848,2.7061227151023743,2.5521186949472776
18,18,18,18,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.6771396182889945,0.0685125103629619,0.0555112053999145,0.1344176450935958,0.2878646390649652,0.0719722673510422,1.000037387536786,0.1725849024529827,-0.0021653259225072,-0.0024609371913435,856.0,0.0,0.506064922529373,0.785085292596959,0.2950064428055194,0.7687717599091665,0.5256295231622541,0.1490480233707125,0.9649677439797356,0.4016362238885175,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3599717915896566,0 days 01:50:36.775576,0.0021653913556613,2.7231381719785253,2.7965742878681836
19,19,19,19,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,0.1692220351641035,1.0004715253779843,0.1685280832568278,0.3049487562220608,0.0279748222494903,0.0727532321424084,0.0441561822141482,0.1466291503569313,0.0292671731024876,-0.003395640478106,-0.0045238603025809,784.0,0.0,0.2952342556626958,0.8469983706337296,0.1244603325154798,0.7335904610737034,0.1878247425654683,0.3924917760125824,0.2318998784621384,0.8412279926923869,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1693398048698667,0 days 01:50:36.775576,0.0033956408491833,3.1425814585190817,2.9153593590742006
20,20,20,20,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,1.0000848988172064,0.2967980291453788,0.0350652704409394,0.0343179863820656,0.0339419082462052,0.0473168671446928,0.1834230865619384,0.0396976492993933,-0.003316162281031,-0.0044395773060909,779.0,0.0,0.3900745519398617,0.9746928128822892,0.6252614844151068,0.6936228347029152,0.5215251221324175,0.3089681990755911,0.3955564210524287,0.9409341876619016,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2086277774482046,0 days 01:50:36.775576,0.0033163499099069,3.0152795186598813,2.8883053533331893
21,21,21,21,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.745868613393954,1.0001773103137708,0.6779609035498471,0.0389615753477915,0.8611390491874,0.0338445745592424,0.0359011988325596,0.0359098605826728,-0.0028909673220693,-0.0039967244561239,911.0,0.0,0.2012032007246644,0.9882189012202124,0.7583058620038184,0.3597869264926102,0.6415135895056033,0.3809815392930875,0.38149293263992,0.5038029501945296,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2660319219560517,0 days 01:50:36.775576,0.0028909673768181,2.676108523899704,2.711193761073647
22,22,22,22,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,1.000630694198793,0.3816746491770905,0.5021239035368735,0.1758879416745664,0.0596512519489051,0.0820794569760148,0.2514852594479596,0.0604376545729813,-0.0027540366063796,-0.0035157984378257,630.0,0.0,0.016722821635377,0.4935715599433962,0.971598413446888,0.2854652287855784,0.7482179590766121,0.442788890070495,0.2092810426177854,0.9050025708181296,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2507823902152162,0 days 01:50:36.775576,0.0027540594317427,2.8458196250598182,2.7461588570562636
23,23,23,23,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,1.0008126688607657,0.639924451723507,0.3498942391059479,0.3353560673169903,0.0878249259464445,0.1196645760745691,0.1340581091066174,0.3767066785152373,-0.0024791671522486,-0.0026818224918399,557.0,0.0,0.0168272846802129,0.3035089265995107,0.9990258823239376,0.2621467961899895,0.849044521859272,0.6056831486557043,0.8060357075271236,0.6303177554434782,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3121300370551637,0 days 01:50:36.775576,0.0024791685581295,2.5006461425300417,2.533588123152317
24,24,24,24,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.1134304992962258,1.0001694598542927,0.0590156560533908,0.9263744965924255,0.501087185562103,0.7909167815894513,0.0579493344563007,0.0566457296528833,-0.002945201776906,-0.0034265057174083,660.0,0.0,0.3626968570578484,0.7607887845834825,0.0264845489039723,0.4468129517344519,0.371854569870106,0.4770740056373495,0.1276206864960696,0.2225068659462724,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.254947499430029,0 days 01:50:36.775576,0.0029452820107105,3.181966321016621,2.690913680715393
25,25,25,25,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.4647860210049537,0.4531428096772499,0.1840603231711282,0.1209034904679302,1.0020987370908387,0.1338774830247222,0.1306945101191189,0.7158642767638749,-0.0022186383565925,-0.002374718208143,468.0,0.0,0.5620515900997094,0.3877691156559539,0.7916562055903406,0.6051365892775145,0.8612666847869941,0.7323608373256045,0.601823447758565,0.2876156021959957,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.350267557130747,0 days 01:50:36.775576,0.0022187659450496,2.5301394665668338,2.58779832281521
26,26,26,26,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.0441927776564818,0.0430806015467044,0.2988826060497473,1.0017888180811827,0.0422886867249189,0.738889968889627,0.041675641660075,0.0424117910577788,-0.0032407127479756,-0.0046426140249648,694.0,0.0,0.7827604679261685,0.2512675781710818,0.0752111118144044,0.9628645784432278,0.5400112050964692,0.7738942975498113,0.5292228076303601,0.6115797303718215,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2085706182809808,0 days 01:50:36.775576,0.0032408887671224,3.3189034826591377,2.954621318524254
27,27,27,27,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.4571086129009297,0.1271998563188857,0.9545998950273188,0.4436461060625267,0.1104946842063429,1.0007312403662427,0.1131210473247677,0.1366206068280466,-0.0023736179941043,-0.0029376947013909,479.0,0.0,0.0338922505165062,0.1867936793538085,0.6746893954347775,0.5705645979524983,0.1585550339867126,0.9520292687261848,0.1543536325474043,0.5103032497386853,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3317889625234356,0 days 01:50:36.775576,0.0023736313052869,2.9039458108208147,2.788550042602887
28,28,28,28,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.6516722869158953,1.000141977906246,0.0155823492377258,0.0150456547254949,0.0206041940313137,0.0225485809111737,0.0536468481914087,0.0704831437902242,-0.0037679446707631,-0.0051149984625377,1119.0,0.0,0.1440028750192576,0.7173717261062347,0.2763130140951527,0.1341339751217832,0.0459871806705156,0.1748355378976236,0.1917987167235664,0.5369720795717926,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.198661276795565,0 days 01:50:36.775576,0.0037679459778928,2.864962532718229,2.807927322338943
29,29,29,29,0.7722813571388634,0.7722813571388634,0.7722813571388634,0.7722813571388634,0.7722813571388634,0.7722813571388634,0.7722813571388634,0.7722813571388634,0.6742324965531573,0.6023375224718226,0.5960882514904455,0.5936294421614043,0.5963885734654768,0.5948427541415312,0.6850028057580474,1.000703987031008,-0.0013191557450023,-0.0013701747588993,114.0,0.0,0.4510388861713912,0.9572943672535372,0.9541513368666424,0.7965461104684304,0.6715876339807033,0.8450230915683464,0.9387518284798846,0.0226177288870027,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.7725192018589526,0 days 01:50:36.775576,0.0013191558022328,2.6615909952629844,2.725398493779007
30,30,30,30,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.6506370775743285,0.0707045038730586,0.0670303272134248,1.001017414233486,0.0665265715639827,0.0659541865572347,0.0666465031691833,0.4735093608513103,-0.0027568735884893,-0.0033170622620225,592.0,0.0,0.1181052271508587,0.3602638846836431,0.0935868530425997,0.5995244730532772,0.2603642223481086,0.2643397291323255,0.2883279886478656,0.09771565758439,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.26060627514448,0 days 01:50:36.775576,0.0027569550305463,2.5977003559854905,2.584770702179147
31,31,31,31,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.0780647557414628,9.998876091821717e-08,1.2731148216523714e-07,1.6233908778656285e-07,0.0916111973912563,0.7650754305119726,0.1320232192039548,0.0440430916567304,-0.0030390520919324,-0.0035480949329705,15300.0,0.0,0.7409444532381589,0.6506724295996501,0.6065080906412624,0.0340455822777754,0.4294641446388775,0.6852035898998426,0.1563466499035863,0.3856578446575508,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2367269712572541,0 days 01:50:36.775576,0.0030391587427566,2.4367215069474293,2.73206213337444
32,32,32,32,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.3310188065400204,0.1909406201980874,0.1643731286521382,0.7555138182610062,0.6277818945328106,1.0004733520333744,0.1641002251203123,0.5316040101606625,-0.0019622590307088,-0.0021476318965075,394.0,0.0,0.0198341454699368,0.081857997077242,0.2164535799990539,0.4146501611412486,0.4632400362873798,0.884521531618113,0.3166584421740133,0.0214638762771913,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.4014842072119725,0 days 01:50:36.775576,0.0019622916199351,2.7197974344412703,2.670637520388631
33,33,33,33,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.0539953682722424,0.048281560266676,0.1402017676819164,1.001332219163535,0.5582536857072184,0.0700724629940699,0.0507645494651305,0.0493307135458121,-0.0028892157875293,-0.0035736138293825,668.0,0.0,0.8262233467711652,0.0618469353735727,0.0929919926622283,0.963181716739735,0.7533654181283584,0.337854202779255,0.1321788416191956,0.3867305731718615,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2257347215813208,0 days 01:50:36.775576,0.002889219861744,3.0862887600934172,2.9045197655014108
34,34,34,34,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.1444736858823087,0.9911133931928608,0.8383171137483313,0.0956641034420729,1.0017145747629257,0.9428288219596854,0.0959680660816545,0.0999679883305869,-0.0022194021758798,-0.0028034709632172,515.0,0.0,0.3391948927801735,0.8744412014424732,0.41875301731404,0.082045006015622,0.9268052023585862,0.6223133637152601,0.1167098567810022,0.1131741600464223,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.3098430685669633,0 days 01:50:36.775576,0.0022194405200391,3.1642661039406685,2.7869836319665398
35,35,35,35,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.1864408533970484,0.6495558458780846,0.8344184688810689,0.2205943976775095,0.2748875179060083,0.6533527878122087,4.3682642698937353e-07,4.356511195186829e-07,1.3054279666556542e-06,-0.003568084485718,-0.0047559960300119,10312.0,1.0,0.4659332411642642,0.0920889656891161,0.6317521922027585,0.6163837910949103,0.0320813486181537,0.8074227810412945,0.7867947609394985,0.9153082686153085,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.1862199241035675,0 days 01:50:36.775576,0.0035680857601042,2.517936597722941,2.622971286917065
36,36,36,36,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2337423870891812,0.2294282847948277,1.6108367569749714e-06,9.993977764390093e-08,1.0341610469726209e-07,1.207137950340945e-06,0.8377377703453595,5.84773597122597e-06,0.1534107855329358,-0.003097240421404,-0.0040901017146998,9127.0,0.0,0.6703066467384771,0.6928622323352233,0.1637416544531679,0.0238888139788117,0.0655631524184199,0.9644613401603572,0.6457213655596336,0.9469066664934074,100000,30,8,0.1,1.0,0.1,0,7,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,disordered,1,0.2332099457825837,0 days 01:50:36.775576,0.003097244830415,3.180970738303331,3.161233808717922
